L1,L2,Score
pb2_z3,wb5_woz,2.16856372026
pb2_z3,yah_az,3.16856372026
pb2_z3,ydg_zoh,3.28010606132
pb2_z3,p25_z3,7.38082656932
pb2_z3,diq_mun,-3.878192004753
bql_mo,bgp_mah,1.497218998894
bql_mo,bgn_man,1.497218998894
bql_mo,ps1_z3,-2.88845765894
bql_mo,pb3_z3,-2.88845765894
bql_mo,pb4_z3,-2.88845765894
bql_mo,wb1_woz,-0.95874680107
bql_mo,pt1_z3,-2.88845765894
bql_mo,wb2_woz,-0.95874680107
bql_mo,pb5_z3,-2.88845765894
bql_mo,pb6_z3,-2.88845765894
bql_mo,os1_Ez,-3.82092931365
bql_mo,pb7_z3,-2.88845765894
bql_mo,prs_mEn,0.38247238376
bql_mo,gzi_mo,5.24465489634
bql_mo,glk_mEn,0.38247238376
bql_mo,NaN,NaN
bql_mo,pb8_z3,-2.88845765894
bql_mo,os2_EZ,-3.82092931365
bql_mo,wb3_woz,-0.95874680107
bql_mo,pb9_z3,-2.88845765894
bql_mo,p10_z3,-2.88845765894
bql_mo,jdt_me,1.3270393097
bql_mo,pt2_z3,-2.88845765894
bql_mo,ps2_z3,-2.88845765894
bql_mo,kiu_Ez,-3.82092931365
bql_mo,zum_meh,0.3270393097
bql_mo,NaN,NaN
bql_mo,kmr_min,0.20340169741
bql_mo,ps3_z3,-2.88845765894
bql_mo,lrl_ma,2.497218998894
bql_mo,lsa_a,-1.706182698516
bql_mo,luz_mu,3.622425629305
bql_mo,p11_z3,-2.88845765894
bql_mo,p12_z3,-2.88845765894
bql_mo,p13_z3,-2.88845765894
bql_mo,kfm_mon,4.24465489634
bql_mo,p14_zo,0.04125319893
bql_mo,ps4_z3,-2.88845765894
bql_mo,p15_z3,-2.88845765894
bql_mo,mnj_z3,-2.88845765894
bql_mo,ntz_mun,2.622425629305
bql_mo,p16_z3,-2.88845765894
bql_mo,p17_z3,-2.88845765894
bql_mo,p18_z3,-2.88845765894
bql_mo,oru_az,-2.706182698516
bql_mo,prc_on,0.04125319893
bql_mo,p19_z3,-2.88845765894
bql_mo,pt3_z3,-2.88845765894
bql_mo,pes_man,1.497218998894
bql_mo,p20_z3,-2.88845765894
bql_mo,pt4_z3,-2.88845765894
bql_mo,pt5_z3,-2.88845765894
bql_mo,srz_me,1.3270393097
bql_mo,p21_z3,-2.88845765894
bql_mo,sgh_woz,-0.95874680107
bql_mo,siy_me,1.3270393097
bql_mo,sqo_o,1.04125319893
bql_mo,bcc_man,1.497218998894
bql_mo,sdh_min,0.20340169741
bql_mo,fay_mo,5.24465489634
bql_mo,p22_z3,-2.88845765894
bql_mo,tgk_man,1.497218998894
bql_mo,tly_oz,0.04125319893
bql_mo,p23_z3,-2.88845765894
bql_mo,p24_z3,-2.88845765894
bql_mo,vaf_aez,-3.706182698516
bql_mo,ps5_z3,-2.88845765894
bql_mo,wne_z3,-2.88845765894
bql_mo,yai_mEn,0.38247238376
bql_mo,wb5_woz,-0.95874680107
bql_mo,yah_az,-2.706182698516
bql_mo,ydg_zoh,-0.95874680107
bql_mo,p25_z3,-2.88845765894
bql_mo,diq_mun,2.622425629305
bgp_mah,bgn_man,3.22392575551
bgp_mah,ps1_z3,-3.463486994405
bgp_mah,pb3_z3,-3.463486994405
bgp_mah,pb4_z3,-3.463486994405
bgp_mah,wb1_woz,-3.760154605296
bgp_mah,pt1_z3,-3.463486994405
bgp_mah,wb2_woz,-3.760154605296
bgp_mah,pb5_z3,-3.463486994405
bgp_mah,pb6_z3,-3.463486994405
bgp_mah,os1_Ez,-2.416308080121
bgp_mah,pb7_z3,-3.463486994405
bgp_mah,prs_mEn,0.841065524069
bgp_mah,gzi_mo,1.497218998894
bgp_mah,glk_mEn,0.841065524069
bgp_mah,NaN,NaN
bgp_mah,pb8_z3,-3.463486994405
bgp_mah,os2_EZ,-2.442850025881
bgp_mah,wb3_woz,-3.760154605296
bgp_mah,pb9_z3,-3.463486994405
bgp_mah,p10_z3,-3.463486994405
bgp_mah,jdt_me,1.09046649836
bgp_mah,pt2_z3,-3.463486994405
bgp_mah,ps2_z3,-3.463486994405
bgp_mah,kiu_Ez,-2.416308080121
bgp_mah,zum_meh,4.95981527792
bgp_mah,NaN,NaN
bgp_mah,kmr_min,-0.79659830259
bgp_mah,ps3_z3,-3.463486994405
bgp_mah,lrl_ma,4.22392575551
bgp_mah,lsa_a,0.0205240581
bgp_mah,luz_mu,0.20340169741
bgp_mah,p11_z3,-3.463486994405
bgp_mah,p12_z3,-3.463486994405
bgp_mah,p13_z3,-3.463486994405
bgp_mah,kfm_mon,0.497218998894
bgp_mah,p14_zo,-3.706182698516
bgp_mah,ps4_z3,-3.463486994405
bgp_mah,p15_z3,-3.463486994405
bgp_mah,mnj_z3,-3.463486994405
bgp_mah,ntz_mun,-0.79659830259
bgp_mah,p16_z3,-3.463486994405
bgp_mah,p17_z3,-3.463486994405
bgp_mah,p18_z3,-3.463486994405
bgp_mah,oru_az,-0.03344784868
bgp_mah,prc_on,-3.706182698516
bgp_mah,p19_z3,-3.463486994405
bgp_mah,pt3_z3,-3.463486994405
bgp_mah,pes_man,3.22392575551
bgp_mah,p20_z3,-3.463486994405
bgp_mah,pt4_z3,-3.463486994405
bgp_mah,pt5_z3,-3.463486994405
bgp_mah,srz_me,1.09046649836
bgp_mah,p21_z3,-3.463486994405
bgp_mah,sgh_woz,-3.760154605296
bgp_mah,siy_me,1.09046649836
bgp_mah,sqo_o,-2.706182698516
bgp_mah,bcc_man,3.22392575551
bgp_mah,sdh_min,-0.79659830259
bgp_mah,fay_mo,1.497218998894
bgp_mah,p22_z3,-3.463486994405
bgp_mah,tgk_man,3.22392575551
bgp_mah,tly_oz,-2.760154605296
bgp_mah,p23_z3,-3.463486994405
bgp_mah,p24_z3,-3.463486994405
bgp_mah,vaf_aez,-1.03344784868
bgp_mah,ps5_z3,-3.463486994405
bgp_mah,wne_z3,-3.463486994405
bgp_mah,yai_mEn,0.841065524069
bgp_mah,wb5_woz,-3.760154605296
bgp_mah,yah_az,-0.03344784868
bgp_mah,ydg_zoh,0.163166081044
bgp_mah,p25_z3,-3.463486994405
bgp_mah,diq_mun,-0.79659830259
bgn_man,ps1_z3,-3.463486994405
bgn_man,pb3_z3,-3.463486994405
bgn_man,pb4_z3,-3.463486994405
bgn_man,wb1_woz,-4.706182698516
bgn_man,pt1_z3,-3.463486994405
bgn_man,wb2_woz,-4.706182698516
bgn_man,pb5_z3,-3.463486994405
bgn_man,pb6_z3,-3.463486994405
bgn_man,os1_Ez,-3.362336173341
bgn_man,pb7_z3,-3.463486994405
bgn_man,prs_mEn,5.259531127719
bgn_man,gzi_mo,1.497218998894
bgn_man,glk_mEn,5.259531127719
bgn_man,NaN,NaN
bgn_man,pb8_z3,-3.463486994405
bgn_man,os2_EZ,-3.362336173341
bgn_man,wb3_woz,-4.706182698516
bgn_man,pb9_z3,-3.463486994405
bgn_man,p10_z3,-3.463486994405
bgn_man,jdt_me,1.09046649836
bgn_man,pt2_z3,-3.463486994405
bgn_man,ps2_z3,-3.463486994405
bgn_man,kiu_Ez,-3.362336173341
bgn_man,zum_meh,0.09046649836
bgn_man,NaN,NaN
bgn_man,kmr_min,3.62186730106
bgn_man,ps3_z3,-3.463486994405
bgn_man,lrl_ma,4.22392575551
bgn_man,lsa_a,0.0205240581
bgn_man,luz_mu,0.20340169741
bgn_man,p11_z3,-3.463486994405
bgn_man,p12_z3,-3.463486994405
bgn_man,p13_z3,-3.463486994405
bgn_man,kfm_mon,4.915684602544
bgn_man,p14_zo,-3.706182698516
bgn_man,ps4_z3,-3.463486994405
bgn_man,p15_z3,-3.463486994405
bgn_man,mnj_z3,-3.463486994405
bgn_man,ntz_mun,3.62186730106
bgn_man,p16_z3,-3.463486994405
bgn_man,p17_z3,-3.463486994405
bgn_man,p18_z3,-3.463486994405
bgn_man,oru_az,-0.9794759419
bgn_man,prc_on,0.712282905134
bgn_man,p19_z3,-3.463486994405
bgn_man,pt3_z3,-3.463486994405
bgn_man,pes_man,7.64239135916
bgn_man,p20_z3,-3.463486994405
bgn_man,pt4_z3,-3.463486994405
bgn_man,pt5_z3,-3.463486994405
bgn_man,srz_me,1.09046649836
bgn_man,p21_z3,-3.463486994405
bgn_man,sgh_woz,-4.706182698516
bgn_man,siy_me,1.09046649836
bgn_man,sqo_o,-2.706182698516
bgn_man,bcc_man,7.64239135916
bgn_man,sdh_min,3.62186730106
bgn_man,fay_mo,1.497218998894
bgn_man,p22_z3,-3.463486994405
bgn_man,tgk_man,7.64239135916
bgn_man,tly_oz,-3.706182698516
bgn_man,p23_z3,-3.463486994405
bgn_man,p24_z3,-3.463486994405
bgn_man,vaf_aez,-1.9794759419
bgn_man,ps5_z3,-3.463486994405
bgn_man,wne_z3,-3.463486994405
bgn_man,yai_mEn,5.259531127719
bgn_man,wb5_woz,-4.706182698516
bgn_man,yah_az,-0.9794759419
bgn_man,ydg_zoh,-4.706182698516
bgn_man,p25_z3,-3.463486994405
bgn_man,diq_mun,3.62186730106
ps1_z3,pb3_z3,7.38082656932
ps1_z3,pb4_z3,7.38082656932
ps1_z3,wb1_woz,2.16856372026
ps1_z3,pt1_z3,7.38082656932
ps1_z3,wb2_woz,2.16856372026
ps1_z3,pb5_z3,7.38082656932
ps1_z3,pb6_z3,7.38082656932
ps1_z3,os1_Ez,3.16856372026
ps1_z3,pb7_z3,7.38082656932
ps1_z3,prs_mEn,-3.692117440934
ps1_z3,gzi_mo,-2.88845765894
ps1_z3,glk_mEn,-3.692117440934
ps1_z3,NaN,NaN
ps1_z3,pb8_z3,7.38082656932
ps1_z3,os2_EZ,1.19910872682
ps1_z3,wb3_woz,2.16856372026
ps1_z3,pb9_z3,7.38082656932
ps1_z3,p10_z3,7.38082656932
ps1_z3,jdt_me,-2.937497053021
ps1_z3,pt2_z3,7.38082656932
ps1_z3,ps2_z3,7.38082656932
ps1_z3,kiu_Ez,3.16856372026
ps1_z3,zum_meh,-3.937497053021
ps1_z3,NaN,NaN
ps1_z3,kmr_min,-4.3555388602
ps1_z3,ps3_z3,7.38082656932
ps1_z3,lrl_ma,-2.463486994405
ps1_z3,lsa_a,-1.463486994405
ps1_z3,luz_mu,-2.878192004753
ps1_z3,p11_z3,7.38082656932
ps1_z3,p12_z3,7.38082656932
ps1_z3,p13_z3,7.38082656932
ps1_z3,kfm_mon,-3.88845765894
ps1_z3,p14_zo,4.28010606132
ps1_z3,ps4_z3,7.38082656932
ps1_z3,p15_z3,7.38082656932
ps1_z3,mnj_z3,7.38082656932
ps1_z3,ntz_mun,-3.878192004753
ps1_z3,p16_z3,7.38082656932
ps1_z3,p17_z3,7.38082656932
ps1_z3,p18_z3,7.38082656932
ps1_z3,oru_az,3.16856372026
ps1_z3,prc_on,-2.88845765894
ps1_z3,p19_z3,7.38082656932
ps1_z3,pt3_z3,7.38082656932
ps1_z3,pes_man,-3.463486994405
ps1_z3,p20_z3,7.38082656932
ps1_z3,pt4_z3,7.38082656932
ps1_z3,pt5_z3,7.38082656932
ps1_z3,srz_me,-2.937497053021
ps1_z3,p21_z3,7.38082656932
ps1_z3,sgh_woz,2.16856372026
ps1_z3,siy_me,-2.937497053021
ps1_z3,sqo_o,-1.88845765894
ps1_z3,bcc_man,-3.463486994405
ps1_z3,sdh_min,-4.3555388602
ps1_z3,fay_mo,-2.88845765894
ps1_z3,p22_z3,7.38082656932
ps1_z3,tgk_man,-3.463486994405
ps1_z3,tly_oz,3.16856372026
ps1_z3,p23_z3,7.38082656932
ps1_z3,p24_z3,7.38082656932
ps1_z3,vaf_aez,2.16856372026
ps1_z3,ps5_z3,7.38082656932
ps1_z3,wne_z3,7.38082656932
ps1_z3,yai_mEn,-3.692117440934
ps1_z3,wb5_woz,2.16856372026
ps1_z3,yah_az,3.16856372026
ps1_z3,ydg_zoh,3.28010606132
ps1_z3,p25_z3,7.38082656932
ps1_z3,diq_mun,-3.878192004753
pb3_z3,pb4_z3,7.38082656932
pb3_z3,wb1_woz,2.16856372026
pb3_z3,pt1_z3,7.38082656932
pb3_z3,wb2_woz,2.16856372026
pb3_z3,pb5_z3,7.38082656932
pb3_z3,pb6_z3,7.38082656932
pb3_z3,os1_Ez,3.16856372026
pb3_z3,pb7_z3,7.38082656932
pb3_z3,prs_mEn,-3.692117440934
pb3_z3,gzi_mo,-2.88845765894
pb3_z3,glk_mEn,-3.692117440934
pb3_z3,NaN,NaN
pb3_z3,pb8_z3,7.38082656932
pb3_z3,os2_EZ,1.19910872682
pb3_z3,wb3_woz,2.16856372026
pb3_z3,pb9_z3,7.38082656932
pb3_z3,p10_z3,7.38082656932
pb3_z3,jdt_me,-2.937497053021
pb3_z3,pt2_z3,7.38082656932
pb3_z3,ps2_z3,7.38082656932
pb3_z3,kiu_Ez,3.16856372026
pb3_z3,zum_meh,-3.937497053021
pb3_z3,NaN,NaN
pb3_z3,kmr_min,-4.3555388602
pb3_z3,ps3_z3,7.38082656932
pb3_z3,lrl_ma,-2.463486994405
pb3_z3,lsa_a,-1.463486994405
pb3_z3,luz_mu,-2.878192004753
pb3_z3,p11_z3,7.38082656932
pb3_z3,p12_z3,7.38082656932
pb3_z3,p13_z3,7.38082656932
pb3_z3,kfm_mon,-3.88845765894
pb3_z3,p14_zo,4.28010606132
pb3_z3,ps4_z3,7.38082656932
pb3_z3,p15_z3,7.38082656932
pb3_z3,mnj_z3,7.38082656932
pb3_z3,ntz_mun,-3.878192004753
pb3_z3,p16_z3,7.38082656932
pb3_z3,p17_z3,7.38082656932
pb3_z3,p18_z3,7.38082656932
pb3_z3,oru_az,3.16856372026
pb3_z3,prc_on,-2.88845765894
pb3_z3,p19_z3,7.38082656932
pb3_z3,pt3_z3,7.38082656932
pb3_z3,pes_man,-3.463486994405
pb3_z3,p20_z3,7.38082656932
pb3_z3,pt4_z3,7.38082656932
pb3_z3,pt5_z3,7.38082656932
pb3_z3,srz_me,-2.937497053021
pb3_z3,p21_z3,7.38082656932
pb3_z3,sgh_woz,2.16856372026
pb3_z3,siy_me,-2.937497053021
pb3_z3,sqo_o,-1.88845765894
pb3_z3,bcc_man,-3.463486994405
pb3_z3,sdh_min,-4.3555388602
pb3_z3,fay_mo,-2.88845765894
pb3_z3,p22_z3,7.38082656932
pb3_z3,tgk_man,-3.463486994405
pb3_z3,tly_oz,3.16856372026
pb3_z3,p23_z3,7.38082656932
pb3_z3,p24_z3,7.38082656932
pb3_z3,vaf_aez,2.16856372026
pb3_z3,ps5_z3,7.38082656932
pb3_z3,wne_z3,7.38082656932
pb3_z3,yai_mEn,-3.692117440934
pb3_z3,wb5_woz,2.16856372026
pb3_z3,yah_az,3.16856372026
pb3_z3,ydg_zoh,3.28010606132
pb3_z3,p25_z3,7.38082656932
pb3_z3,diq_mun,-3.878192004753
pb4_z3,wb1_woz,2.16856372026
pb4_z3,pt1_z3,7.38082656932
pb4_z3,wb2_woz,2.16856372026
pb4_z3,pb5_z3,7.38082656932
pb4_z3,pb6_z3,7.38082656932
pb4_z3,os1_Ez,3.16856372026
pb4_z3,pb7_z3,7.38082656932
pb4_z3,prs_mEn,-3.692117440934
pb4_z3,gzi_mo,-2.88845765894
pb4_z3,glk_mEn,-3.692117440934
pb4_z3,NaN,NaN
pb4_z3,pb8_z3,7.38082656932
pb4_z3,os2_EZ,1.19910872682
pb4_z3,wb3_woz,2.16856372026
pb4_z3,pb9_z3,7.38082656932
pb4_z3,p10_z3,7.38082656932
pb4_z3,jdt_me,-2.937497053021
pb4_z3,pt2_z3,7.38082656932
pb4_z3,ps2_z3,7.38082656932
pb4_z3,kiu_Ez,3.16856372026
pb4_z3,zum_meh,-3.937497053021
pb4_z3,NaN,NaN
pb4_z3,kmr_min,-4.3555388602
pb4_z3,ps3_z3,7.38082656932
pb4_z3,lrl_ma,-2.463486994405
pb4_z3,lsa_a,-1.463486994405
pb4_z3,luz_mu,-2.878192004753
pb4_z3,p11_z3,7.38082656932
pb4_z3,p12_z3,7.38082656932
pb4_z3,p13_z3,7.38082656932
pb4_z3,kfm_mon,-3.88845765894
pb4_z3,p14_zo,4.28010606132
pb4_z3,ps4_z3,7.38082656932
pb4_z3,p15_z3,7.38082656932
pb4_z3,mnj_z3,7.38082656932
pb4_z3,ntz_mun,-3.878192004753
pb4_z3,p16_z3,7.38082656932
pb4_z3,p17_z3,7.38082656932
