L1,L2,Score
bql_mo,pb9_z3,10.11154234106
bql_mo,p10_z3,10.11154234106
bql_mo,jdt_me,14.3270393097
bql_mo,pt2_z3,10.11154234106
bql_mo,ps2_z3,10.11154234106
bql_mo,kiu_Ez,9.17907068635
bql_mo,zum_meh,13.3270393097
bql_mo,kmr_min,13.20340169741
bql_mo,ps3_z3,10.11154234106
bql_mo,lrl_ma,15.497218998894
bql_mo,lsa_a,11.293817301484
bql_mo,luz_mu,16.622425629305
bql_mo,p11_z3,10.11154234106
bql_mo,p12_z3,10.11154234106
bql_mo,p13_z3,10.11154234106
bql_mo,kfm_mon,17.24465489634
bql_mo,p14_zo,13.04125319893
bql_mo,ps4_z3,10.11154234106
bql_mo,p15_z3,10.11154234106
bql_mo,mnj_z3,10.11154234106
bql_mo,ntz_mun,15.622425629305
bql_mo,p16_z3,10.11154234106
bql_mo,p17_z3,10.11154234106
bql_mo,p18_z3,10.11154234106
bql_mo,oru_az,10.293817301484
bql_mo,prc_on,13.04125319893
bql_mo,p19_z3,10.11154234106
bql_mo,pt3_z3,10.11154234106
bql_mo,pes_man,14.497218998894
bql_mo,p20_z3,10.11154234106
bql_mo,pt4_z3,10.11154234106
bql_mo,pt5_z3,10.11154234106
bql_mo,srz_me,14.3270393097
bql_mo,p21_z3,10.11154234106
bql_mo,sgh_woz,12.04125319893
bql_mo,siy_me,14.3270393097
bql_mo,sqo_o,14.04125319893
bql_mo,bcc_man,14.497218998894
bql_mo,sdh_min,13.20340169741
bql_mo,fay_mo,18.24465489634
bql_mo,p22_z3,10.11154234106
bql_mo,tgk_man,14.497218998894
bql_mo,tly_oz,13.04125319893
bql_mo,p23_z3,10.11154234106
bql_mo,p24_z3,10.11154234106
bql_mo,vaf_aez,9.293817301484
bql_mo,ps5_z3,10.11154234106
bql_mo,wne_z3,10.11154234106
bql_mo,yai_mEn,13.38247238376
bql_mo,wb5_woz,12.04125319893
bql_mo,yah_az,10.293817301484
bql_mo,ydg_zoh,12.04125319893
bql_mo,p25_z3,10.11154234106
bql_mo,diq_mun,15.622425629305
bgp_mah,bgn_man,16.22392575551
bgp_mah,ps1_z3,9.536513005595
bgp_mah,pb3_z3,9.536513005595
bgp_mah,pb4_z3,9.536513005595
bgp_mah,wb1_woz,9.239845394704
bgp_mah,pt1_z3,9.536513005595
bgp_mah,wb2_woz,9.239845394704
bgp_mah,pb5_z3,9.536513005595
bgp_mah,pb6_z3,9.536513005595
bgp_mah,os1_Ez,10.583691919879
bgp_mah,pb7_z3,9.536513005595
bgp_mah,prs_mEn,13.841065524069
bgp_mah,gzi_mo,14.497218998894
bgp_mah,glk_mEn,13.841065524069
bgp_mah,pb8_z3,9.536513005595
bgp_mah,os2_EZ,10.557149974119
bgp_mah,wb3_woz,9.239845394704
bgp_mah,pb9_z3,9.536513005595
bgp_mah,p10_z3,9.536513005595
bgp_mah,jdt_me,14.09046649836
bgp_mah,pt2_z3,9.536513005595
bgp_mah,ps2_z3,9.536513005595
bgp_mah,kiu_Ez,10.583691919879
bgp_mah,zum_meh,17.95981527792
bgp_mah,kmr_min,12.20340169741
bgp_mah,ps3_z3,9.536513005595
bgp_mah,lrl_ma,17.22392575551
bgp_mah,lsa_a,13.0205240581
bgp_mah,luz_mu,13.20340169741
bgp_mah,p11_z3,9.536513005595
bgp_mah,p12_z3,9.536513005595
bgp_mah,p13_z3,9.536513005595
bgp_mah,kfm_mon,13.497218998894
bgp_mah,p14_zo,9.293817301484
bgp_mah,ps4_z3,9.536513005595
bgp_mah,p15_z3,9.536513005595
bgp_mah,mnj_z3,9.536513005595
bgp_mah,ntz_mun,12.20340169741
bgp_mah,p16_z3,9.536513005595
bgp_mah,p17_z3,9.536513005595
bgp_mah,p18_z3,9.536513005595
bgp_mah,oru_az,12.96655215132
bgp_mah,prc_on,9.293817301484
bgp_mah,p19_z3,9.536513005595
bgp_mah,pt3_z3,9.536513005595
bgp_mah,pes_man,16.22392575551
bgp_mah,p20_z3,9.536513005595
bgp_mah,pt4_z3,9.536513005595
bgp_mah,pt5_z3,9.536513005595
bgp_mah,srz_me,14.09046649836
bgp_mah,p21_z3,9.536513005595
bgp_mah,sgh_woz,9.239845394704
bgp_mah,siy_me,14.09046649836
bgp_mah,sqo_o,10.293817301484
bgp_mah,bcc_man,16.22392575551
bgp_mah,sdh_min,12.20340169741
bgp_mah,fay_mo,14.497218998894
bgp_mah,p22_z3,9.536513005595
bgp_mah,tgk_man,16.22392575551
bgp_mah,tly_oz,10.239845394704
bgp_mah,p23_z3,9.536513005595
bgp_mah,p24_z3,9.536513005595
bgp_mah,vaf_aez,11.96655215132
bgp_mah,ps5_z3,9.536513005595
bgp_mah,wne_z3,9.536513005595
bgp_mah,yai_mEn,13.841065524069
bgp_mah,wb5_woz,9.239845394704
bgp_mah,yah_az,12.96655215132
bgp_mah,ydg_zoh,13.163166081044
bgp_mah,p25_z3,9.536513005595
bgp_mah,diq_mun,12.20340169741
bgn_man,ps1_z3,9.536513005595
bgn_man,pb3_z3,9.536513005595
bgn_man,pb4_z3,9.536513005595
bgn_man,wb1_woz,8.293817301484
bgn_man,pt1_z3,9.536513005595
bgn_man,wb2_woz,8.293817301484
bgn_man,pb5_z3,9.536513005595
bgn_man,pb6_z3,9.536513005595
bgn_man,os1_Ez,9.637663826659
bgn_man,pb7_z3,9.536513005595
bgn_man,prs_mEn,18.259531127719
bgn_man,gzi_mo,14.497218998894
bgn_man,glk_mEn,18.259531127719
bgn_man,pb8_z3,9.536513005595
bgn_man,os2_EZ,9.637663826659
bgn_man,wb3_woz,8.293817301484
bgn_man,pb9_z3,9.536513005595
bgn_man,p10_z3,9.536513005595
bgn_man,jdt_me,14.09046649836
bgn_man,pt2_z3,9.536513005595
bgn_man,ps2_z3,9.536513005595
bgn_man,kiu_Ez,9.637663826659
bgn_man,zum_meh,13.09046649836
bgn_man,kmr_min,16.62186730106
bgn_man,ps3_z3,9.536513005595
bgn_man,lrl_ma,17.22392575551
bgn_man,lsa_a,13.0205240581
bgn_man,luz_mu,13.20340169741
bgn_man,p11_z3,9.536513005595
bgn_man,p12_z3,9.536513005595
bgn_man,p13_z3,9.536513005595
bgn_man,kfm_mon,17.915684602544
bgn_man,p14_zo,9.293817301484
bgn_man,ps4_z3,9.536513005595
bgn_man,p15_z3,9.536513005595
bgn_man,mnj_z3,9.536513005595
bgn_man,ntz_mun,16.62186730106
bgn_man,p16_z3,9.536513005595
bgn_man,p17_z3,9.536513005595
bgn_man,p18_z3,9.536513005595
bgn_man,oru_az,12.0205240581
bgn_man,prc_on,13.712282905134
bgn_man,p19_z3,9.536513005595
bgn_man,pt3_z3,9.536513005595
bgn_man,pes_man,20.64239135916
bgn_man,p20_z3,9.536513005595
bgn_man,pt4_z3,9.536513005595
bgn_man,pt5_z3,9.536513005595
bgn_man,srz_me,14.09046649836
bgn_man,p21_z3,9.536513005595
bgn_man,sgh_woz,8.293817301484
bgn_man,siy_me,14.09046649836
bgn_man,sqo_o,10.293817301484
bgn_man,bcc_man,20.64239135916
bgn_man,sdh_min,16.62186730106
bgn_man,fay_mo,14.497218998894
bgn_man,p22_z3,9.536513005595
bgn_man,tgk_man,20.64239135916
bgn_man,tly_oz,9.293817301484
bgn_man,p23_z3,9.536513005595
bgn_man,p24_z3,9.536513005595
bgn_man,vaf_aez,11.0205240581
bgn_man,ps5_z3,9.536513005595
bgn_man,wne_z3,9.536513005595
bgn_man,yai_mEn,18.259531127719
bgn_man,wb5_woz,8.293817301484
bgn_man,yah_az,12.0205240581
bgn_man,ydg_zoh,8.293817301484
bgn_man,p25_z3,9.536513005595
bgn_man,diq_mun,16.62186730106
ps1_z3,pb3_z3,20.38082656932
ps1_z3,pb4_z3,20.38082656932
ps1_z3,wb1_woz,15.16856372026
ps1_z3,pt1_z3,20.38082656932
ps1_z3,wb2_woz,15.16856372026
ps1_z3,pb5_z3,20.38082656932
ps1_z3,pb6_z3,20.38082656932
ps1_z3,os1_Ez,16.16856372026
ps1_z3,pb7_z3,20.38082656932
ps1_z3,prs_mEn,9.307882559066
ps1_z3,gzi_mo,10.11154234106
ps1_z3,glk_mEn,9.307882559066
ps1_z3,pb8_z3,20.38082656932
ps1_z3,os2_EZ,14.19910872682
ps1_z3,wb3_woz,15.16856372026
ps1_z3,pb9_z3,20.38082656932
ps1_z3,p10_z3,20.38082656932
ps1_z3,jdt_me,10.062502946979
ps1_z3,pt2_z3,20.38082656932
ps1_z3,ps2_z3,20.38082656932
ps1_z3,kiu_Ez,16.16856372026
ps1_z3,zum_meh,9.062502946979
ps1_z3,kmr_min,8.6444611398
ps1_z3,ps3_z3,20.38082656932
ps1_z3,lrl_ma,10.536513005595
ps1_z3,lsa_a,11.536513005595
ps1_z3,luz_mu,10.121807995247
ps1_z3,p11_z3,20.38082656932
ps1_z3,p12_z3,20.38082656932
ps1_z3,p13_z3,20.38082656932
ps1_z3,kfm_mon,9.11154234106
ps1_z3,p14_zo,17.28010606132
ps1_z3,ps4_z3,20.38082656932
ps1_z3,p15_z3,20.38082656932
ps1_z3,mnj_z3,20.38082656932
ps1_z3,ntz_mun,9.121807995247
ps1_z3,p16_z3,20.38082656932
ps1_z3,p17_z3,20.38082656932
ps1_z3,p18_z3,20.38082656932
ps1_z3,oru_az,16.16856372026
ps1_z3,prc_on,10.11154234106
ps1_z3,p19_z3,20.38082656932
ps1_z3,pt3_z3,20.38082656932
ps1_z3,pes_man,9.536513005595
ps1_z3,p20_z3,20.38082656932
ps1_z3,pt4_z3,20.38082656932
ps1_z3,pt5_z3,20.38082656932
ps1_z3,srz_me,10.062502946979
ps1_z3,p21_z3,20.38082656932
ps1_z3,sgh_woz,15.16856372026
ps1_z3,siy_me,10.062502946979
ps1_z3,sqo_o,11.11154234106
ps1_z3,bcc_man,9.536513005595
ps1_z3,sdh_min,8.6444611398
ps1_z3,fay_mo,10.11154234106
ps1_z3,p22_z3,20.38082656932
ps1_z3,tgk_man,9.536513005595
ps1_z3,tly_oz,16.16856372026
ps1_z3,p23_z3,20.38082656932
ps1_z3,p24_z3,20.38082656932
ps1_z3,vaf_aez,15.16856372026
ps1_z3,ps5_z3,20.38082656932
ps1_z3,wne_z3,20.38082656932
ps1_z3,yai_mEn,9.307882559066
ps1_z3,wb5_woz,15.16856372026
ps1_z3,yah_az,16.16856372026
ps1_z3,ydg_zoh,16.28010606132
ps1_z3,p25_z3,20.38082656932
ps1_z3,diq_mun,9.121807995247
pb3_z3,pb4_z3,20.38082656932
pb3_z3,wb1_woz,15.16856372026
pb3_z3,pt1_z3,20.38082656932
pb3_z3,wb2_woz,15.16856372026
pb3_z3,pb5_z3,20.38082656932
pb3_z3,pb6_z3,20.38082656932
pb3_z3,os1_Ez,16.16856372026
pb3_z3,pb7_z3,20.38082656932
pb3_z3,prs_mEn,9.307882559066
pb3_z3,gzi_mo,10.11154234106
pb3_z3,glk_mEn,9.307882559066
pb3_z3,pb8_z3,20.38082656932
pb3_z3,os2_EZ,14.19910872682
pb3_z3,wb3_woz,15.16856372026
pb3_z3,pb9_z3,20.38082656932
pb3_z3,p10_z3,20.38082656932
pb3_z3,jdt_me,10.062502946979
pb3_z3,pt2_z3,20.38082656932
pb3_z3,ps2_z3,20.38082656932
pb3_z3,kiu_Ez,16.16856372026
pb3_z3,zum_meh,9.062502946979
pb3_z3,kmr_min,8.6444611398
pb3_z3,ps3_z3,20.38082656932
pb3_z3,lrl_ma,10.536513005595
pb3_z3,lsa_a,11.536513005595
pb3_z3,luz_mu,10.121807995247
pb3_z3,p11_z3,20.38082656932
pb3_z3,p12_z3,20.38082656932
pb3_z3,p13_z3,20.38082656932
pb3_z3,kfm_mon,9.11154234106
pb3_z3,p14_zo,17.28010606132
pb3_z3,ps4_z3,20.38082656932
pb3_z3,p15_z3,20.38082656932
pb3_z3,mnj_z3,20.38082656932
pb3_z3,ntz_mun,9.121807995247
pb3_z3,p16_z3,20.38082656932
pb3_z3,p17_z3,20.38082656932
pb3_z3,p18_z3,20.38082656932
pb3_z3,oru_az,16.16856372026
pb3_z3,prc_on,10.11154234106
pb3_z3,p19_z3,20.38082656932
pb3_z3,pt3_z3,20.38082656932
pb3_z3,pes_man,9.536513005595
pb3_z3,p20_z3,20.38082656932
pb3_z3,pt4_z3,20.38082656932
pb3_z3,pt5_z3,20.38082656932
pb3_z3,srz_me,10.062502946979
pb3_z3,p21_z3,20.38082656932
pb3_z3,sgh_woz,15.16856372026
pb3_z3,siy_me,10.062502946979
pb3_z3,sqo_o,11.11154234106
pb3_z3,bcc_man,9.536513005595
pb3_z3,sdh_min,8.6444611398
pb3_z3,fay_mo,10.11154234106
pb3_z3,p22_z3,20.38082656932
pb3_z3,tgk_man,9.536513005595
pb3_z3,tly_oz,16.16856372026
pb3_z3,p23_z3,20.38082656932
pb3_z3,p24_z3,20.38082656932
pb3_z3,vaf_aez,15.16856372026
pb3_z3,ps5_z3,20.38082656932
pb3_z3,wne_z3,20.38082656932
pb3_z3,yai_mEn,9.307882559066
pb3_z3,wb5_woz,15.16856372026
pb3_z3,yah_az,16.16856372026
pb3_z3,ydg_zoh,16.28010606132
pb3_z3,p25_z3,20.38082656932
pb3_z3,diq_mun,9.121807995247
pb4_z3,wb1_woz,15.16856372026
pb4_z3,pt1_z3,20.38082656932
pb4_z3,wb2_woz,15.16856372026
pb4_z3,pb5_z3,20.38082656932
pb4_z3,pb6_z3,20.38082656932
pb4_z3,os1_Ez,16.16856372026
pb4_z3,pb7_z3,20.38082656932
pb4_z3,prs_mEn,9.307882559066
pb4_z3,gzi_mo,10.11154234106
pb4_z3,glk_mEn,9.307882559066
pb4_z3,pb8_z3,20.38082656932
pb4_z3,os2_EZ,14.19910872682
pb4_z3,wb3_woz,15.16856372026
pb4_z3,pb9_z3,20.38082656932
pb4_z3,p10_z3,20.38082656932
pb4_z3,jdt_me,10.062502946979
pb4_z3,pt2_z3,20.38082656932
pb4_z3,ps2_z3,20.38082656932
pb4_z3,kiu_Ez,16.16856372026
pb4_z3,zum_meh,9.062502946979
pb4_z3,kmr_min,8.6444611398
pb4_z3,ps3_z3,20.38082656932
pb4_z3,lrl_ma,10.536513005595
pb4_z3,lsa_a,11.536513005595
pb4_z3,luz_mu,10.121807995247
pb4_z3,p11_z3,20.38082656932
pb4_z3,p12_z3,20.38082656932
pb4_z3,p13_z3,20.38082656932
pb4_z3,kfm_mon,9.11154234106
pb4_z3,p14_zo,17.28010606132
pb4_z3,ps4_z3,20.38082656932
pb4_z3,p15_z3,20.38082656932
pb4_z3,mnj_z3,20.38082656932
pb4_z3,ntz_mun,9.121807995247
pb4_z3,p16_z3,20.38082656932
pb4_z3,p17_z3,20.38082656932
pb4_z3,p18_z3,20.38082656932
pb4_z3,oru_az,16.16856372026
pb4_z3,prc_on,10.11154234106
pb4_z3,p19_z3,20.38082656932
pb4_z3,pt3_z3,20.38082656932
pb4_z3,pes_man,9.536513005595
pb4_z3,p20_z3,20.38082656932
pb4_z3,pt4_z3,20.38082656932
pb4_z3,pt5_z3,20.38082656932
pb4_z3,srz_me,10.062502946979
pb4_z3,p21_z3,20.38082656932
pb4_z3,sgh_woz,15.16856372026
pb4_z3,siy_me,10.062502946979
pb4_z3,sqo_o,11.11154234106
pb4_z3,bcc_man,9.536513005595
pb4_z3,sdh_min,8.6444611398
pb4_z3,fay_mo,10.11154234106
pb4_z3,p22_z3,20.38082656932
pb4_z3,tgk_man,9.536513005595
pb4_z3,tly_oz,16.16856372026
pb4_z3,p23_z3,20.38082656932
pb4_z3,p24_z3,20.38082656932
pb4_z3,vaf_aez,15.16856372026
pb4_z3,ps5_z3,20.38082656932
pb4_z3,wne_z3,20.38082656932
pb4_z3,yai_mEn,9.307882559066
pb4_z3,wb5_woz,15.16856372026
pb4_z3,yah_az,16.16856372026
pb4_z3,ydg_zoh,16.28010606132
pb4_z3,p25_z3,20.38082656932
pb4_z3,diq_mun,9.121807995247
wb1_woz,pt1_z3,15.16856372026
wb1_woz,wb2_woz,23.55418298153
wb1_woz,pb5_z3,15.16856372026
wb1_woz,pb6_z3,15.16856372026
wb1_woz,os1_Ez,15.34763440661
wb1_woz,pb7_z3,15.16856372026
wb1_woz,prs_mEn,7.17907068635
wb1_woz,gzi_mo,12.04125319893
wb1_woz,glk_mEn,7.17907068635
wb1_woz,pb8_z3,15.16856372026
wb1_woz,os2_EZ,13.37817941317
wb1_woz,wb3_woz,23.55418298153
wb1_woz,pb9_z3,15.16856372026
wb1_woz,p10_z3,15.16856372026
wb1_woz,jdt_me,8.12363761229
wb1_woz,pt2_z3,15.16856372026
wb1_woz,ps2_z3,15.16856372026
wb1_woz,kiu_Ez,15.34763440661
wb1_woz,zum_meh,8.674217165181
wb1_woz,kmr_min,7
wb1_woz,ps3_z3,15.16856372026
wb1_woz,lrl_ma,9.293817301484
wb1_woz,lsa_a,10.293817301484
wb1_woz,luz_mu,10.419023931895
wb1_woz,p11_z3,15.16856372026
wb1_woz,p12_z3,15.16856372026
wb1_woz,p13_z3,15.16856372026
wb1_woz,kfm_mon,11.04125319893
wb1_woz,p14_zo,15.16856372026
wb1_woz,ps4_z3,15.16856372026
wb1_woz,p15_z3,15.16856372026
wb1_woz,mnj_z3,15.16856372026
wb1_woz,ntz_mun,9.419023931895
wb1_woz,p16_z3,15.16856372026
wb1_woz,p17_z3,15.16856372026
wb1_woz,p18_z3,15.16856372026
wb1_woz,oru_az,16.462381021744
wb1_woz,prc_on,12.04125319893
wb1_woz,p19_z3,15.16856372026
wb1_woz,pt3_z3,15.16856372026
wb1_woz,pes_man,8.293817301484
wb1_woz,p20_z3,15.16856372026
wb1_woz,pt4_z3,15.16856372026
wb1_woz,pt5_z3,15.16856372026
wb1_woz,srz_me,8.12363761229
wb1_woz,p21_z3,15.16856372026
wb1_woz,sgh_woz,23.55418298153
wb1_woz,siy_me,8.12363761229
wb1_woz,sqo_o,13.04125319893
wb1_woz,bcc_man,8.293817301484
wb1_woz,sdh_min,7
wb1_woz,fay_mo,12.04125319893
