,ast,ca1,ca2,ca3,ca4,ca5,ca6,dlm,eg1,eg2,eg3,eg4,fra,fro,fur,glg,ita,itf,itg,ito,lat,li1,li2,li3,ll1,ll2,lm1,lm2,nea,pcd,pm1,pm2,pm3,pm4,pm5,por,pr1,pr2,qbb,ro1,ro2,ro3,ro4,ron,ruo,rup,ruq,sc1,sc2,sc3,sc4,spa,src,sro,ve1,ve2,ve3,win
pcd,0.790432470980366,0.767401322077907,0.761108139576177,0.752486181128976,0.735755063336841,0.74581586362664,0.746089570797993,0.79936336654381,0.723236321400015,0.728759774898106,0.720215899481913,0.733530473170058,0.408370189068497,0.702256667117072,0.741505228426204,0.769923020276363,0.73239436908823,0.750913960797755,0.753795313656174,0.741163306858411,0.810298359529882,0.743562465801845,0.757085679409415,0.751493027663892,0.765890673472692,0.743050237785877,0.748564327200962,0.745292420084025,0.772187804323271,0,0.66512316727841,0.667143194373986,0.666812824103206,0.676290266754779,0.710136830176129,0.777073732534656,0.646794208093952,0.634676850276045,0.825657073290829,0.746906368692444,0.747646322111606,0.750157311872074,0.757070226479193,0.802635388820298,0.861676059643324,0.843982175192372,0.819714421792689,0.798954681482206,0.792803519770801,0.780400468603878,0.801927723383841,0.806988542231608,0.813645532187175,0.803098463591283,0.705814825546031,0.701138795747146,0.699668722664777,0.561730025043829
pm1,0.718143993990869,0.673431479823026,0.673028508415666,0.654236881941593,0.649382553700304,0.667491564695508,0.668142524488061,0.661284374148563,0.531739620757651,0.503523829229767,0.462868354283321,0.480831370389251,0.627869555209241,0.619203605839173,0.594761096628426,0.673212808358186,0.576120300790761,0.611764529004055,0.579730276720499,0.594227743843711,0.74363359236422,0.466531638578664,0.492413590730503,0.465903869407497,0.589780176350472,0.551114579075988,0.506628379011235,0.433869913741761,0.639523767582616,0.665123167278401,0,0.093629353410277,0.118671127753545,0.132655913440554,0.367948147322206,0.736921472599686,0.590529194707375,0.676476350575602,0.765448814839653,0.599325711363312,0.636927031829687,0.609348356571954,0.607476656104573,0.739443790472114,0.778060665772902,0.784172001750372,0.786521333976983,0.670163232941992,0.640635365546277,0.606393108487246,0.664698458319523,0.756020490787477,0.724625574188739,0.72420977849252,0.520742904034139,0.472939693498042,0.480259291618159,0.686648219686786
pm2,0.713777021493024,0.663945988474404,0.666486634237811,0.640822939407435,0.651937174598423,0.658557590798804,0.661035723616816,0.651994138504652,0.503210094807633,0.496259810095826,0.458267918960761,0.477011423074854,0.613219737581938,0.600908184827711,0.588793328972935,0.672956068855349,0.569589703591797,0.619323909377651,0.585154191311582,0.583417698646544,0.737481587900759,0.435780918543848,0.458502246239578,0.435220431694523,0.585025541175659,0.53502422147965,0.495342233037878,0.453416161012625,0.6269626756154,0.667143194373976,0.093629353410276,0,0.105350036980769,0.120891353576084,0.347992317659481,0.728370856135162,0.586736554875539,0.674083643639464,0.758158728759105,0.604350988913885,0.633302721667328,0.612086535568739,0.609657627705381,0.740287294792758,0.777480281085729,0.783327268941438,0.782572862979615,0.664980769735954,0.6254627401214,0.597607572301259,0.670493111398333,0.744695525249968,0.715984888887216,0.723455970270096,0.510028893633885,0.46849981068486,0.469511901007776,0.682032742996537
pm3,0.703333616028124,0.658690634134359,0.658578251537167,0.643815381605815,0.643619357939368,0.649173746874155,0.652805532792158,0.671722120460434,0.523243910576366,0.520092654583158,0.479401071354588,0.471067354333814,0.621638640844506,0.616150602877171,0.602433192654799,0.668504930473671,0.571218702525954,0.620922739392115,0.592967512525176,0.589077611547662,0.756277916483917,0.441686035461855,0.476350785339139,0.468623135504111,0.608045980346884,0.550857489900546,0.499845465976284,0.44568456738051,0.643325872139442,0.666812824103198,0.118671127753545,0.105350036980769,0,0.134216568180963,0.351747866916707,0.741106017074117,0.58243899051821,0.6745533885994,0.768292198234429,0.617433996775047,0.646641889958875,0.633279782744267,0.618181730474695,0.742169930743121,0.786080575851359,0.77636827839089,0.783204638967441,0.668801673415186,0.642549546798385,0.612386207182459,0.676490802595958,0.744839264753551,0.723843998868417,0.713694890020797,0.505958975476378,0.455254830298845,0.483511433744612,0.681066226694799
pm4,0.692761137133998,0.661522194439957,0.632691503447141,0.642353510108901,0.615772412333814,0.623938464775818,0.628407850234997,0.662913143961927,0.520360228286502,0.487125116005923,0.453887556722031,0.461127283419252,0.629841447719163,0.606806313991758,0.592756511627263,0.649924332585631,0.534921616904316,0.605213479998561,0.562053338353497,0.565719023694594,0.726743657178397,0.415104878889452,0.448360862560897,0.4512229264101,0.595503104332474,0.524500355488944,0.497939642317273,0.435463674381727,0.627418568916115,0.676290266754772,0.132655913440554,0.120891353576084,0.134216568180963,0,0.351829698452706,0.719545892319157,0.565263820420289,0.679275709541469,0.750155722431922,0.6188094835667,0.649995300043066,0.62531869107704,0.610240532124978,0.742180646092703,0.783228121478503,0.78223939893351,0.78031643924463,0.66108080334279,0.626380208791394,0.598752845105553,0.660237263200804,0.733863611147092,0.709034635548599,0.722244911334121,0.488734595676436,0.437648159986104,0.440752114676287,0.70558310674514
pm5,0.708333316869807,0.637630410064928,0.616388820772352,0.634584969556246,0.612843072560288,0.615812884218714,0.622462160005295,0.70111693332103,0.529003464278738,0.487265968033444,0.4781660881954,0.465176859935426,0.6696070588165,0.660065312397533,0.586638482356199,0.662386169834883,0.583673523619336,0.591192948744469,0.586939605890685,0.62109113196911,0.760880438207192,0.434561639686003,0.473810003904314,0.464793760473482,0.589356868807346,0.558228830456961,0.405427326966816,0.33170945568981,0.624959859482918,0.710136830176111,0.367948147322199,0.347992317659476,0.3517478669167,0.3518296984527,0,0.718989343998194,0.604325683037267,0.675333201398174,0.778232738960158,0.640451031665192,0.662005983551782,0.65231770969873,0.623390703968092,0.771815113289256,0.800119137200109,0.802526208253246,0.8040778032913,0.675075693210296,0.629127246092221,0.615418957805659,0.653454642501815,0.725541481145041,0.761303068873971,0.729917775664127,0.474226815811072,0.4368825159228,0.448183172055399,0.706223613596424
por,0.623017853021714,0.699736576391638,0.702747116674592,0.696507439788013,0.636302850016691,0.645248341391895,0.649342595556942,0.783437387691449,0.687022938859535,0.654161481265734,0.656031622415699,0.672989837464116,0.759979311767823,0.714202562444565,0.749970938817576,0.486914137625087,0.641536388325254,0.636228252443895,0.662776175940768,0.644152388992918,0.697334434958278,0.665535756194823,0.673488355009913,0.719276893562674,0.753263320392118,0.673798350153182,0.737250425740321,0.719737004812504,0.659313137770147,0.777073732534655,0.736921472599691,0.728370856135165,0.741106017074119,0.719545892319161,0.718989343998199,0,0.737615308502962,0.7924553556165,0.72858066812241,0.725524178499988,0.738970823113678,0.739395711999492,0.707704560649367,0.774739796893123,0.809074995775062,0.749829608330516,0.778840609558157,0.686306433866694,0.646714646226239,0.624722965715151,0.680864202810724,0.601527020778943,0.697310920496726,0.710514397530552,0.636231205571582,0.648226954415991,0.634072537656921,0.813131848564114
pr1,0.698528135601662,0.628339320574606,0.597199446598378,0.60559583394072,0.574547301031975,0.589071025032609,0.588954481367958,0.70657620813804,0.67026262855657,0.651770471473016,0.65504340539201,0.65513770057317,0.602629447601335,0.595106618406212,0.628031194424725,0.654972813140738,0.632880211141204,0.666451283282595,0.681828414830621,0.642482512558943,0.744782171063218,0.624371176870888,0.658099980171413,0.665987719442607,0.657913174633375,0.627058599305512,0.647510550234236,0.598952991133182,0.683418302086107,0.646794208093952,0.590529194707384,0.586736554875548,0.582438990518216,0.565263820420296,0.60432568303728,0.737615308502964,0,0.673190839563218,0.760585148273279,0.619123024488348,0.645150995488411,0.656748028733463,0.652222230188497,0.735463844711013,0.814843137297507,0.785280825365328,0.792734678542337,0.726976720309346,0.692762888453246,0.690008377582721,0.715014459076127,0.748890397410692,0.749863785032863,0.744732594315771,0.657587770606565,0.587321086631884,0.601028769882934,0.705315074268283
pr2,0.785092728667179,0.734263066083147,0.728594516128212,0.725756267435385,0.719256851598079,0.730744982814378,0.729437132397218,0.780625361070779,0.738401766746441,0.721200092616711,0.698113131537392,0.697678362893914,0.609839571628657,0.679411277813921,0.732940113854449,0.758440297799774,0.691525092441218,0.748334054589605,0.72802655523079,0.709110728236468,0.79830098778926,0.721293563175102,0.720663029540184,0.721843491499392,0.736630797250109,0.713514391183261,0.711324966565711,0.722514818660204,0.785227767815407,0.63467685027604,0.676476350575606,0.674083643639468,0.674553388599403,0.679275709541469,0.67533320139819,0.792455355616498,0.673190839563213,0,0.809900805035231,0.7443343002013,0.768681138257362,0.769128215361463,0.737192352519694,0.85832355664237,0.843407027380687,0.86182501973122,0.859850746139147,0.790856752012962,0.770523243137737,0.758798533282613,0.787841836704933,0.788904398427813,0.80340616675917,0.803868554514525,0.70620535279415,0.715495592423097,0.699626767341675,0.654941740924456
qbb,0.737248904746699,0.755061097740325,0.722371360502545,0.752672538085856,0.729016468169616,0.723520560520318,0.72749172116596,0.794758046229275,0.748598063775009,0.7067573927074,0.707661577171985,0.742199762765048,0.819344669243947,0.7637062316515,0.775364116990597,0.701624296195811,0.650905122677434,0.652603327833347,0.683954746860198,0.624157820229654,0.126349349562413,0.733179734797409,0.736566242288033,0.770612495522681,0.759789511540343,0.737900807344457,0.77757792963939,0.774840130452238,0.718347991681161,0.825657073290823,0.76544881483965,0.758158728759103,0.768292198234424,0.750155722431919,0.778232738960156,0.728580668122409,0.760585148273271,0.809900805035222,0,0.772976989400044,0.776711330389246,0.791536004966395,0.768308379373331,0.773292738289863,0.822535667280082,0.758791832050732,0.774970960033334,0.696903126450887,0.647176845539304,0.633225380469269,0.686064210323081,0.736626588091451,0.654550422997168,0.690731904486307,0.708788696828432,0.688152635927651,0.709213250188169,0.845492872601492
ro1,0.725991122828262,0.629979422110958,0.687985164116944,0.637795362515716,0.646247393848201,0.651291042483851,0.652742135655908,0.755746225897833,0.682586719036286,0.591195195266193,0.599089161955534,0.619082751231531,0.675149107346581,0.548738217190376,0.655683615338158,0.690544879516283,0.643301223929858,0.674715442763011,0.649550799322478,0.639853257163186,0.747167365254103,0.665445359861199,0.686152805640836,0.686004342932034,0.612225558770674,0.558687473302835,0.634787848796994,0.621797462529436,0.660807442608872,0.746906368692447,0.59932571136332,0.604350988913893,0.617433996775055,0.618809483566709,0.640451031665208,0.725524178499993,0.619123024488351,0.744334300201311,0.772976989400051,0,0.178061346093908,0.260011556560781,0.235387599169879,0.713856132296153,0.790329486500777,0.750010828308723,0.738367474664809,0.712797974118423,0.684159658918634,0.671497809471294,0.696297857917205,0.742977319109825,0.771890795784353,0.750519805804289,0.672918732037002,0.602167267453695,0.631162814447186,0.757961485607113
ro2,0.734940564631914,0.671972030548,0.715266248052005,0.68591292888544,0.683563938845835,0.679215331891762,0.684546850918457,0.745114669198053,0.701999937392037,0.628590632536761,0.63029386296626,0.649178857433441,0.710746589525497,0.599602451279138,0.657112413061268,0.712229341652164,0.664008809591343,0.711310585291133,0.672991549459747,0.650483062855897,0.753508836789297,0.692587879736414,0.714809991125236,0.711965400522189,0.642229231563291,0.596744162481909,0.663418877849229,0.649918208252616,0.686160325053932,0.747646322111609,0.636927031829698,0.633302721667338,0.646641889958883,0.649995300043076,0.662005983551798,0.738970823113682,0.645150995488413,0.768681138257371,0.776711330389253,0.178061346093909,0,0.360716545164591,0.35644892741322,0.734010817413707,0.813762089254253,0.798369509594494,0.766087419423978,0.724903926487646,0.714391207865691,0.706465998813746,0.716430364525812,0.742828982859668,0.799878009793284,0.788529924512928,0.693191268402459,0.633157517768396,0.648167869085259,0.772485113024761
ro3,0.711782356167465,0.648574761378135,0.689784583464118,0.653855694465023,0.651604680391715,0.651910455033051,0.652983013494135,0.741827718085986,0.683103802129939,0.623014119193295,0.612290335146498,0.629494946971082,0.707045888335567,0.621158622777623,0.639579905917441,0.699190131973008,0.674207537269134,0.683401089410881,0.674660132659064,0.674729747800853,0.77307767738084,0.68238882589982,0.693328527606674,0.70006526510485,0.622837880955682,0.568097118976638,0.643786037276789,0.635762867098432,0.691675829031494,0.750157311872082,0.609348356571967,0.612086535568752,0.633279782744279,0.625318691077052,0.652317709698751,0.739395711999499,0.656748028733469,0.769128215361477,0.791536004966402,0.260011556560783,0.360716545164592,0,0.367812037174828,0.746642108409312,0.805612851246216,0.779300732182102,0.762537970628439,0.746308632530457,0.729956326144877,0.703827999771164,0.730486743726352,0.75475018783652,0.78010810986589,0.778353390028071,0.678802189943709,0.600358484792013,0.63479395805805,0.779214994123918
ro4,0.7315290968128,0.617174043064825,0.676995613168996,0.6249466856268,0.633825968351554,0.639908060898855,0.63865741532538,0.737592466437358,0.658800254974771,0.578830228385633,0.592066237412387,0.587990933082112,0.688031983492392,0.555244998074518,0.64701787498076,0.678377897849412,0.637070681933391,0.67758080013287,0.650158526511312,0.636197949180641,0.742148026092642,0.654834784402058,0.668484003166524,0.680287618550695,0.637658394550769,0.564969724864831,0.656166345153927,0.61867030774861,0.663227124699905,0.757070226479195,0.607476656104581,0.609657627705389,0.618181730474702,0.610240532124984,0.623390703968105,0.707704560649367,0.652222230188498,0.737192352519703,0.768308379373338,0.235387599169879,0.356448927413217,0.367812037174826,0,0.720506396997047,0.793372154415936,0.749338947623911,0.72396978477203,0.724060107980035,0.700126851357241,0.680557542921078,0.71289116736089,0.733489249141103,0.772025026381389,0.743173417053027,0.656047030801087,0.592858949211135,0.61718243154157,0.772458349953381
ron,0.762587227822943,0.718580212369553,0.736815096495137,0.710202789909545,0.731373685388397,0.733406573156362,0.727820750614324,0.749510002558883,0.714761382374169,0.711325777772046,0.712702577835998,0.720816597730107,0.816061395978567,0.742458949291964,0.717105967729785,0.760332419644534,0.652023320870324,0.681156502140146,0.691353891233996,0.63799801715097,0.774650976318699,0.716832392629336,0.735879698606293,0.794039084596799,0.741657700277417,0.71603830330943,0.766556766815141,0.747759685944849,0.689113803625545,0.802635388820302,0.739443790472123,0.740287294792768,0.742169930743128,0.74218064609271,0.771815113289269,0.774739796893123,0.735463844711014,0.858323556642376,0.773292738289867,0.71385613229615,0.734010817413704,0.746642108409309,0.720506396997047,0,0.501951590190192,0.418319050210888,0.467819948792489,0.767387381517743,0.752604041637891,0.740913577795205,0.776793924856124,0.769259351967921,0.724981152711061,0.725715154999864,0.733931128780937,0.683520769796937,0.700436402715136,0.835428802761961
ruo,0.823793404397687,0.812380997752844,0.804286996406638,0.81272535804185,0.798341550922865,0.799289011146312,0.797742305132503,0.770880680606524,0.760536338773588,0.759004212480961,0.760867903312543,0.772176798256097,0.847450436626188,0.823713342513602,0.77187579284836,0.79847117731183,0.722545311142258,0.744537787499337,0.73549078768346,0.7121168122435,0.809761894261677,0.743238309204838,0.754979177653419,0.795802499429069,0.788599678009754,0.784578402502218,0.805899975296613,0.794474802934266,0.787700273563966,0.861676059643323,0.778060665772909,0.777480281085736,0.786080575851364,0.783228121478506,0.80011913720012,0.809074995775062,0.814843137297504,0.843407027380697,0.822535667280082,0.790329486500771,0.813762089254246,0.80561285124621,0.793372154415931,0.501951590190189,0,0.600011511403423,0.59871196364152,0.806083710965446,0.780745986409813,0.781393576321116,0.829559562622178,0.828736936112595,0.7572043505196,0.795109024415406,0.784754141439696,0.747253737567846,0.761868059229184,0.871273328237549
rup,0.774153079228492,0.772673560352636,0.766047000208042,0.756704896149136,0.750709493299539,0.75343464056412,0.752478938249344,0.774636822114365,0.773958380995873,0.753078110354879,0.764751527101191,0.764446109342542,0.836430427330996,0.766746733978627,0.769008513373493,0.738487856809412,0.688320916255673,0.65487447681397,0.710326576546153,0.67069352041538,0.750900509752294,0.72635869029792,0.741059435326911,0.79850010145832,0.800086297277736,0.782443154838611,0.816704652959435,0.797743093093601,0.73034728495213,0.843982175192372,0.784172001750377,0.783327268941442,0.776368278390893,0.782239398933512,0.80252620825326,0.749829608330512,0.785280825365324,0.861825019731223,0.758791832050732,0.750010828308717,0.798369509594488,0.779300732182096,0.749338947623907,0.418319050210883,0.60001151140342,0,0.429287796375333,0.75163831246083,0.72301906278055,0.725126377197482,0.774444378399306,0.77683609257017,0.714512041524647,0.741276296633425,0.760494730415049,0.724946514069737,0.750718856447139,0.862253524148931
ruq,0.795074782526521,0.743814234048244,0.754855490002051,0.739307792265866,0.733112657797693,0.733593379588145,0.740012534631416,0.741347786461035,0.767758204764383,0.74823914630425,0.743687513102426,0.741456544006049,0.817519622668565,0.748699954135611,0.736212305191142,0.777871264533135,0.708853136851265,0.736934530135847,0.738730419255653,0.694327121737334,0.763392734652031,0.779290921370232,0.798513916462097,0.842688033555263,0.787038729074244,0.76263169790115,0.779202995328805,0.794585511784178,0.721166363216279,0.819714421792689,0.786521333976994,0.782572862979625,0.783204638967449,0.780316439244636,0.804077803291316,0.778840609558159,0.792734678542334,0.859850746139154,0.774970960033342,0.738367474664803,0.766087419423973,0.762537970628431,0.723969784772025,0.467819948792487,0.598711963641518,0.429287796375337,0,0.76377640447395,0.751210635073333,0.754071796064222,0.773312576964386,0.794604874199025,0.764147475380877,0.756293223834284,0.792017141434978,0.716924293528604,0.754532084261723,0.854299496344902
sc1,0.662600445626608,0.74559668036982,0.709741875326149,0.740629571436984,0.664790777141303,0.668078950395172,0.669786648867652,0.729073934468739,0.695004250713183,0.57993544540168,0.61463772972737,0.602695213741537,0.803026466844435,0.729245937452942,0.676841188997007,0.675943782997788,0.505667147764934,0.508598393242104,0.534701045312176,0.530734135700117,0.672030046576613,0.625706241536055,0.632765419423609,0.635001902919102,0.703286067443696,0.669099158444984,0.703646660247912,0.690685435480554,0.511600895456781,0.798954681482185,0.670163232941982,0.664980769735945,0.668801673415174,0.661080803342778,0.67507569321029,0.686306433866686,0.726976720309338,0.790856752012947,0.696903126450881,0.712797974118406,0.72490392648763,0.746308632530438,0.72406010798002,0.767387381517731,0.806083710965433,0.751638312460822,0.763776404473934,0,0.196654072478274,0.166916457847926,0.17002743283617,0.673929010971245,0.600803984583342,0.580859416412177,0.583489626540856,0.602880596673242,0.582325893111655,0.824789234986622
sc2,0.681994545451544,0.730393668250415,0.688932314623717,0.705631063134776,0.648347041513004,0.647824034612859,0.653086350903281,0.71931547034669,0.648100511400543,0.560662277425758,0.580802964123438,0.584656376413654,0.777740033491908,0.716663383564284,0.680917673647268,0.646917487694731,0.47863145538519,0.456161294856717,0.479838695004537,0.492072486578279,0.618300482164813,0.567344358240257,0.594147845215143,0.597597143299044,0.72079769284806,0.651643673852634,0.680396536026521,0.677305863155887,0.496706033799511,0.792803519770813,0.64063536554629,0.625462740121414,0.642549546798397,0.626380208791403,0.62912724609224,0.646714646226246,0.692762888453254,0.770523243137748,0.647176845539315,0.684159658918635,0.714391207865693,0.729956326144874,0.700126851357244,0.752604041637894,0.780745986409819,0.723019062780564,0.751210635073335,0.196654072478278,0,0.108483073378798,0.254996925387909,0.692053746077002,0.565685861427318,0.541734678028121,0.560330330949393,0.57031857178014,0.551151485993414,0.814018417623908
sc3,0.654376204403066,0.717449265055681,0.679387780604428,0.698616495280382,0.631558352937177,0.628940989570875,0.634974015248448,0.710736972017217,0.624243590668704,0.521244673638535,0.555396213778884,0.553434016409318,0.763924590358863,0.703539806608722,0.657789885360062,0.624793019959014,0.454562521904414,0.44268460371047,0.464602239397875,0.483494173719427,0.606096369440528,0.549332892414418,0.570627128785936,0.583281222171689,0.699144238491341,0.619104458116092,0.667832099631419,0.643844531039398,0.488001352601402,0.780400468603883,0.606393108487255,0.597607572301269,0.612386207182467,0.598752845105558,0.615418957805674,0.624722965715156,0.690008377582725,0.758798533282619,0.633225380469276,0.671497809471292,0.706465998813743,0.703827999771157,0.680557542921077,0.740913577795206,0.781393576321116,0.72512637719749,0.754071796064222,0.166916457847928,0.108483073378797,0,0.198193598421471,0.671533781867169,0.547554446527672,0.541845563842777,0.527568699712469,0.539834193366585,0.51940119790013,0.793228864600705
sc4,0.687106241327954,0.744573270247964,0.701329666758045,0.7414209808858,0.662151406786671,0.661737688252512,0.668521727378477,0.764288306341946,0.679896434785908,0.588153224266644,0.607949152257381,0.59443113753039,0.809066349455882,0.729842818292467,0.703902165687732,0.666478060106459,0.544292050719197,0.51947184970552,0.552226833018202,0.569294640168178,0.667765570727232,0.620872741782268,0.625439633688836,0.625873918644876,0.701686109844355,0.668035628634716,0.676692401767538,0.662610065117315,0.527055786064824,0.801927723383842,0.66469845831953,0.670493111398341,0.676490802595964,0.660237263200807,0.653454642501828,0.680864202810727,0.715014459076129,0.787841836704936,0.686064210323086,0.6962978579172,0.71643036452581,0.730486743726343,0.712891167360887,0.776793924856123,0.829559562622179,0.77444437839931,0.773312576964384,0.170027432836172,0.254996925387906,0.198193598421469,0,0.695925091559759,0.595944417546055,0.559709508818272,0.58516489676562,0.592839843351482,0.583043755777645,0.817468250676062
spa,0.234064207557918,0.675663735898072,0.606165586200714,0.688669840789166,0.558222744936131,0.543103578041029,0.531891404337483,0.747473300322437,0.75206896404629,0.654399814945072,0.656462682519766,0.674225333925968,0.789312700951231,0.709427049624111,0.717419084133083,0.355208280475578,0.552377903525449,0.666489688626784,0.590541247539727,0.554783628712715,0.721345242806817,0.702717277667771,0.697565534883336,0.750178418337607,0.733844480447086,0.655925138144142,0.72970996100331,0.743948157004282,0.701003472102908,0.806988542231594,0.756020490787476,0.744695525249968,0.744839264753549,0.733863611147089,0.725541481145043,0.601527020778943,0.74889039741068,0.788904398427799,0.736626588091447,0.742977319109817,0.742828982859661,0.754750187836511,0.733489249141097,0.769259351967913,0.828736936112589,0.776836092570169,0.794604874199018,0.673929010971252,0.692053746076997,0.671533781867166,0.695925091559758,0,0.678382364096457,0.696037317325329,0.563684439068931,0.606419438475296,0.583736148104301,0.837004983676717
src,0.669144755989423,0.776470380165991,0.723473308867996,0.763097781330801,0.687290971807606,0.691794830087257,0.687057549027796,0.800675281338909,0.71649625664496,0.656572290936354,0.681050664393335,0.681689180897823,0.820103365468099,0.761308633003904,0.756107964612316,0.659277900027154,0.581680607563014,0.556693515083532,0.604498344913619,0.552711830537664,0.647608870109698,0.662616031309704,0.676353119659498,0.723950065202631,0.754486809765314,0.700244796179156,0.744521742260311,0.756247954866532,0.690975635358697,0.813645532187175,0.72462557418875,0.715984888887226,0.723843998868428,0.709034635548608,0.761303068873982,0.697310920496727,0.749863785032865,0.803406166759177,0.65455042299717,0.77189079578435,0.799878009793284,0.780108109865885,0.772025026381386,0.724981152711064,0.757204350519604,0.714512041524654,0.764147475380877,0.600803984583349,0.565685861427315,0.547554446527671,0.595944417546055,0.678382364096461,0,0.454530216624609,0.645517062856213,0.655445569617473,0.658427403135415,0.831668749066622
sro,0.717009743784259,0.725878054973884,0.688672526863248,0.727399041810395,0.695577711153851,0.68732276497753,0.684461592112224,0.810445102504055,0.730537463085525,0.674200994141712,0.683262466967563,0.680470760196196,0.809992641463632,0.767971323024851,0.745075720156555,0.667201388994994,0.66519438305583,0.603580791507219,0.656199282411622,0.650214895639646,0.697101639443491,0.692981204774116,0.688757173028437,0.72425666422163,0.770843997103435,0.726348617829101,0.719073352290689,0.734021152478852,0.69007028475705,0.803098463591279,0.72420977849252,0.723455970270099,0.713694890020798,0.722244911334121,0.729917775664134,0.710514397530552,0.74473259431577,0.803868554514525,0.690731904486314,0.750519805804284,0.788529924512924,0.778353390028065,0.743173417053025,0.725715154999862,0.795109024415411,0.741276296633433,0.756293223834284,0.580859416412186,0.541734678028117,0.541845563842775,0.559709508818273,0.696037317325335,0.454530216624612,0,0.669762674941719,0.670986223488885,0.680684025988007,0.831189008959365
ve1,0.564684885941414,0.652824317871215,0.612020101564835,0.64254630340718,0.564314283566165,0.557945908435759,0.573016978886823,0.685847952351953,0.530910765250691,0.417118525142062,0.392481167963943,0.443367338070519,0.711701149379326,0.667859777285684,0.606880919124347,0.505711387091978,0.348924312528223,0.508279020873072,0.388360583865338,0.393646692848706,0.680980638644541,0.467184543878,0.460436677451742,0.516051909453891,0.641551783887908,0.531524080984516,0.56625965110718,0.560793066161706,0.584696757851624,0.705814825546015,0.520742904034132,0.510028893633879,0.505958975476369,0.488734595676429,0.474226815811072,0.636231205571575,0.657587770606552,0.706205352794139,0.708788696828427,0.672918732036988,0.693191268402448,0.678802189943694,0.656047030801075,0.733931128780922,0.784754141439686,0.760494730415038,0.792017141434967,0.583489626540857,0.560330330949379,0.52756869971246,0.585164896765612,0.563684439068928,0.645517062856206,0.669762674941711,0,0.298360655276676,0.242567566636319,0.745181991603606
ve2,0.580258684829499,0.651622309599402,0.600656017285963,0.635640687749489,0.533068522484199,0.528351598442946,0.538146578046458,0.64697210480756,0.49983957370835,0.386862582088714,0.376619218732328,0.408985470987722,0.705838558896828,0.637056205348535,0.513615632572598,0.525723554708357,0.429895205317997,0.488724999872723,0.453445473427596,0.457033515873089,0.681468834413229,0.494808388964946,0.534451564312493,0.560051797294067,0.558678308710177,0.411506847988634,0.5000213766351,0.468769390257239,0.584292029398203,0.701138795747135,0.472939693498041,0.468499810684859,0.455254830298842,0.437648159986102,0.436882515922803,0.64822695441599,0.587321086631875,0.71549559242309,0.688152635927649,0.602167267453689,0.633157517768391,0.600358484792003,0.592858949211129,0.68352076979693,0.74725373756784,0.724946514069731,0.716924293528596,0.602880596673248,0.570318571780129,0.539834193366576,0.592839843351474,0.606419438475296,0.655445569617468,0.670986223488881,0.298360655276676,0,0.143608802183358,0.748170377355447
ve3,0.579127645283014,0.647673710932023,0.582281435675539,0.632026406392458,0.514768102571743,0.515497814174,0.52525896901056,0.635261538149198,0.483796461329334,0.395325586632137,0.362801942353748,0.403346119215945,0.701790539677045,0.619414188803034,0.532378926956256,0.528514054653201,0.387909138640906,0.499502711079202,0.413086872685888,0.421270251237788,0.692017080917164,0.479426068437457,0.523732289087538,0.539432406427767,0.58758260649604,0.460576304476244,0.524492935865262,0.489709941338616,0.568400378790857,0.699668722664765,0.480259291618159,0.469511901007777,0.48351143374461,0.440752114676286,0.448183172055404,0.634072537656919,0.601028769882924,0.69962676734167,0.709213250188168,0.63116281444718,0.648167869085254,0.634793958058039,0.617182431541566,0.700436402715128,0.761868059229174,0.750718856447131,0.754532084261713,0.582325893111659,0.551151485993404,0.519401197900124,0.583043755777638,0.583736148104299,0.658427403135411,0.680684025988005,0.24256756663632,0.143608802183358,0,0.750884355312728
win,0.817249942526247,0.709277728089144,0.734317293279091,0.720269943868759,0.735477561144617,0.744325143096639,0.74823623523111,0.806876697127085,0.733504640654778,0.727666371446846,0.759667591389384,0.76284405234799,0.463959253301464,0.67572764555843,0.745413273375347,0.814233578230188,0.776173252429536,0.783762894615309,0.787633710362464,0.780423567776291,0.829213801730243,0.752512843738211,0.751019740558993,0.732538283918242,0.77929325609918,0.755381967307408,0.770709571084737,0.726607583007903,0.777946838396477,0.561730025043826,0.686648219686789,0.682032742996543,0.681066226694802,0.705583106745143,0.706223613596434,0.813131848564115,0.705315074268281,0.65494174092446,0.845492872601499,0.757961485607111,0.772485113024758,0.77921499412391,0.772458349953377,0.835428802761961,0.87127332823755,0.862253524148929,0.854299496344899,0.824789234986637,0.814018417623896,0.793228864600698,0.817468250676059,0.837004983676727,0.831668749066621,0.831189008959365,0.745181991603619,0.748170377355453,0.750884355312736,0
