L1,L2,Score,cluster_number
lrl,bgn,0.703033603447359,1
bgn,lrl,0.703033603447359,1
vaf,tly,0.703146242193412,1
tly,vaf,0.703146242193412,1
tgk,bgn,0.7033268956394,1
bgn,tgk,0.7033268956394,1
tly,pes,0.703389500719926,1
pes,tly,0.703389500719926,1
siy,luz,0.703502081866232,1
luz,siy,0.703502081866232,1
gzi,bql,0.703854792134576,1
bql,gzi,0.703854792134576,1
sgh,prs,0.705521084009376,1
prs,sgh,0.705521084009376,1
prs,kiu,0.705688856674402,1
kiu,prs,0.705688856674402,1
tgk,bql,0.705965875128056,1
bql,tgk,0.705965875128056,1
prs,fay,0.706017978191794,1
fay,prs,0.706017978191794,1
lrl,ckb,0.706520592137688,1
ckb,lrl,0.706520592137688,1
vaf,prs,0.707037643207857,1
prs,vaf,0.707037643207857,1
glk,diq,0.707348163987006,1
diq,glk,0.707348163987006,1
tly,ckb,0.707508877030359,1
ckb,tly,0.707508877030359,1
zum,tgk,0.707863753722312,1
tgk,zum,0.707863753722312,1
vaf,tgk,0.708213122127273,1
tgk,vaf,0.708213122127273,1
srz,bql,0.70828104836571,1
bql,srz,0.70828104836571,1
zum,sqo,0.708991565381937,1
sqo,zum,0.708991565381937,1
lrl,bcc,0.709215672835544,1
bcc,lrl,0.709215672835544,1
sdh,bql,0.709564061834322,1
bql,sdh,0.709564061834322,1
lsa,ckb,0.709756428495288,1
ckb,lsa,0.709756428495288,1
luz,bgp,0.709865454289046,1
bgp,luz,0.709865454289046,1
kfm,bgp,0.710022802773376,1
bgp,kfm,0.710022802773376,1
vaf,bgp,0.711573603584429,1
bgp,vaf,0.711573603584429,1
kmr,diq,0.712901493002447,1
diq,kmr,0.712901493002447,1
zum,vaf,0.713057393410425,1
vaf,zum,0.713057393410425,1
glk,bgp,0.713870439466464,1
bgp,glk,0.713870439466464,1
sdh,gzi,0.714515626200629,1
gzi,sdh,0.714515626200629,1
ntz,bql,0.714676201339272,1
bql,ntz,0.714676201339272,1
vaf,fay,0.714850741875774,1
fay,vaf,0.714850741875774,1
tly,luz,0.715434536363124,1
luz,tly,0.715434536363124,1
kiu,glk,0.715758603978337,1
glk,kiu,0.715758603978337,1
siy,pes,0.716348343117881,1
pes,siy,0.716348343117881,1
sdh,hac,0.716771274046941,1
hac,sdh,0.716771274046941,1
yai,ntz,0.716876689169983,1
ntz,yai,0.716876689169983,1
kfm,ckb,0.71687748040505,1
ckb,kfm,0.71687748040505,1
siy,ckb,0.718003891472041,1
ckb,siy,0.718003891472041,1
zum,diq,0.718499958111039,1
diq,zum,0.718499958111039,1
zum,ntz,0.719225435967592,1
ntz,zum,0.719225435967592,1
zum,bgp,0.719672607523593,1
bgp,zum,0.719672607523593,1
diq,bgp,0.719673447862081,1
bgp,diq,0.719673447862081,1
prs,bgp,0.719738713279286,1
bgp,prs,0.719738713279286,1
glk,bcc,0.720619028164807,1
bcc,glk,0.720619028164807,1
siy,ntz,0.720860703021977,1
ntz,siy,0.720860703021977,1
prs,bgn,0.721678029515489,1
bgn,prs,0.721678029515489,1
vaf,ckb,0.723498212523191,1
ckb,vaf,0.723498212523191,1
sdh,bgp,0.724372212040802,1
bgp,sdh,0.724372212040802,1
prc,ntz,0.724491470005803,1
ntz,prc,0.724491470005803,1
prs,kfm,0.724527706877693,1
kfm,prs,0.724527706877693,1
yai,sgh,0.725382326630129,1
sgh,yai,0.725382326630129,1
zum,bgn,0.725656139376694,1
bgn,zum,0.725656139376694,1
tly,ntz,0.726125787763691,1
ntz,tly,0.726125787763691,1
kmr,gzi,0.726159320596239,1
gzi,kmr,0.726159320596239,1
sqo,diq,0.726295213074566,1
diq,sqo,0.726295213074566,1
hac,bgn,0.726391111295834,1
bgn,hac,0.726391111295834,1
kmr,bgn,0.727215713104709,1
bgn,kmr,0.727215713104709,1
kmr,bgp,0.727348594005697,1
bgp,kmr,0.727348594005697,1
prs,diq,0.72756636808222,1
diq,prs,0.72756636808222,1
prc,pes,0.728499571492111,1
pes,prc,0.728499571492111,1
tly,prc,0.728956337213041,1
prc,tly,0.728956337213041,1
vaf,diq,0.729123209567516,1
diq,vaf,0.729123209567516,1
sdh,jdt,0.72979508545192,1
jdt,sdh,0.72979508545192,1
srz,bgp,0.73021430947036,1
bgp,srz,0.73021430947036,1
kiu,hac,0.730263486692983,1
hac,kiu,0.730263486692983,1
tly,glk,0.731414324122274,1
glk,tly,0.731414324122274,1
fay,ckb,0.731988577279121,1
ckb,fay,0.731988577279121,1
prs,kmr,0.732635930309139,1
kmr,prs,0.732635930309139,1
vaf,hac,0.732944131797961,1
hac,vaf,0.732944131797961,1
prs,bcc,0.734070584938106,1
bcc,prs,0.734070584938106,1
diq,bcc,0.734480823403133,1
bcc,diq,0.734480823403133,1
zum,siy,0.734623758065157,1
siy,zum,0.734623758065157,1
kmr,kfm,0.735848869790793,1
kfm,kmr,0.735848869790793,1
sdh,kiu,0.736019631141538,1
kiu,sdh,0.736019631141538,1
yai,sqo,0.736169644034967,1
sqo,yai,0.736169644034967,1
luz,diq,0.736196469670268,1
diq,luz,0.736196469670268,1
tly,kfm,0.736623742612237,1
kfm,tly,0.736623742612237,1
vaf,siy,0.736706604614319,1
siy,vaf,0.736706604614319,1
kfm,jdt,0.738072874774886,1
jdt,kfm,0.738072874774886,1
diq,bgn,0.738299256972759,1
bgn,diq,0.738299256972759,1
sgh,gzi,0.738555484496524,1
gzi,sgh,0.738555484496524,1
jdt,fay,0.738863725247589,1
fay,jdt,0.738863725247589,1
ps5,oru,0.739141061185836,1
oru,ps5,0.739141061185836,1
ckb,bql,0.739661942676037,1
bql,ckb,0.739661942676037,1
tgk,kmr,0.739950160666271,1
kmr,tgk,0.739950160666271,1
tgk,sgh,0.740369134375283,1
sgh,tgk,0.740369134375283,1
gzi,bgn,0.741861764257785,1
bgn,gzi,0.741861764257785,1
yai,prc,0.742078833440387,1
prc,yai,0.742078833440387,1
zum,lsa,0.74258054054966,1
lsa,zum,0.74258054054966,1
srz,kfm,0.742699254576432,1
kfm,srz,0.742699254576432,1
siy,bql,0.743007842659466,1
bql,siy,0.743007842659466,1
kfm,diq,0.743545217966347,1
diq,kfm,0.743545217966347,1
ntz,bgn,0.743742363389726,1
bgn,ntz,0.743742363389726,1
srz,bgn,0.744596412222492,1
bgn,srz,0.744596412222492,1
sqo,sgh,0.744718708550355,1
sgh,sqo,0.744718708550355,1
tgk,pt5,0.745007466770552,1
pt5,tgk,0.745007466770552,1
sqo,kmr,0.745129118572519,1
kmr,sqo,0.745129118572519,1
yai,srz,0.745991104078462,1
srz,yai,0.745991104078462,1
prc,ckb,0.746389677134869,1
ckb,prc,0.746389677134869,1
hac,ckb,0.746741229176923,1
ckb,hac,0.746741229176923,1
glk,ckb,0.747499580730577,1
ckb,glk,0.747499580730577,1
ntz,kmr,0.747768388207818,1
kmr,ntz,0.747768388207818,1
fay,bcc,0.748211698847263,1
bcc,fay,0.748211698847263,1
prc,bql,0.748467090688203,1
bql,prc,0.748467090688203,1
luz,bgn,0.748477817963669,1
bgn,luz,0.748477817963669,1
srz,prc,0.748657224533166,1
prc,srz,0.748657224533166,1
kfm,bcc,0.749589061412149,1
bcc,kfm,0.749589061412149,1
ckb,bcc,0.750050692973526,1
bcc,ckb,0.750050692973526,1
lsa,diq,0.750533832342206,1
diq,lsa,0.750533832342206,1
yai,kfm,0.750546356875372,1
kfm,yai,0.750546356875372,1
sgh,pes,0.751214442691176,1
pes,sgh,0.751214442691176,1
lsa,kmr,0.751496957887805,1
kmr,lsa,0.751496957887805,1
zum,fay,0.751542516127446,1
fay,zum,0.751542516127446,1
glk,fay,0.751638069741343,1
fay,glk,0.751638069741343,1
vaf,sgh,0.751853530785476,1
sgh,vaf,0.751853530785476,1
siy,hac,0.752182509813038,1
hac,siy,0.752182509813038,1
zum,ckb,0.752707916430798,1
ckb,zum,0.752707916430798,1
prc,lsa,0.753881901670787,1
lsa,prc,0.753881901670787,1
prc,kfm,0.753907492440365,1
kfm,prc,0.753907492440365,1
luz,gzi,0.754192856935958,1
gzi,luz,0.754192856935958,1
ntz,bgp,0.754268903642445,1
bgp,ntz,0.754268903642445,1
tgk,pt1,0.754723965669462,1
pt1,tgk,0.754723965669462,1
yah,sgh,0.754800048917696,1
sgh,yah,0.754800048917696,1
vaf,bgn,0.754920794913968,1
bgn,vaf,0.754920794913968,1
pes,diq,0.756027450159656,1
diq,pes,0.756027450159656,1
hac,gzi,0.756046133567408,1
gzi,hac,0.756046133567408,1
yai,pes,0.75606337340186,1
pes,yai,0.75606337340186,1
sgh,ntz,0.756857833654717,1
ntz,sgh,0.756857833654717,1
yai,fay,0.757264784751699,1
fay,yai,0.757264784751699,1
vaf,kiu,0.757630927074392,1
kiu,vaf,0.757630927074392,1
yai,tly,0.75804805110615,1
tly,yai,0.75804805110615,1
lrl,jdt,0.758235591446209,1
jdt,lrl,0.758235591446209,1
wb3,sgh,0.758870736351545,1
sgh,wb3,0.758870736351545,1
sqo,bgp,0.75930714196059,1
bgp,sqo,0.75930714196059,1
jdt,diq,0.760344378774823,1
diq,jdt,0.760344378774823,1
siy,glk,0.76056261161425,1
glk,siy,0.76056261161425,1
ps1,oru,0.761546934649107,1
oru,ps1,0.761546934649107,1
vaf,kmr,0.762280840996517,1
kmr,vaf,0.762280840996517,1
tly,bql,0.762712940967238,1
bql,tly,0.762712940967238,1
sgh,luz,0.763193063250158,1
luz,sgh,0.763193063250158,1
srz,bcc,0.763456391117602,1
bcc,srz,0.763456391117602,1
yai,lsa,0.763810162867219,1
lsa,yai,0.763810162867219,1
gzi,bgp,0.764461067929967,1
bgp,gzi,0.764461067929967,1
srz,kmr,0.764603161542192,1
kmr,srz,0.764603161542192,1
tly,fay,0.764803165545664,1
fay,tly,0.764803165545664,1
luz,kmr,0.764913739347329,1
kmr,luz,0.764913739347329,1
yai,gzi,0.765922633499356,1
gzi,yai,0.765922633499356,1
wne,mnj,0.766586433956465,1
mnj,wne,0.766586433956465,1
vaf,bql,0.766755402630452,1
bql,vaf,0.766755402630452,1
pt1,luz,0.766760610600648,1
luz,pt1,0.766760610600648,1
tgk,diq,0.76686016310913,1
diq,tgk,0.76686016310913,1
yah,pes,0.767999657811347,1
pes,yah,0.767999657811347,1
lsa,bgp,0.769094725136276,1
bgp,lsa,0.769094725136276,1
jdt,bql,0.770082386911201,1
bql,jdt,0.770082386911201,1
p12,oru,0.770221937620071,1
oru,p12,0.770221937620071,1
tgk,pt4,0.770427040492932,1
pt4,tgk,0.770427040492932,1
wne,oru,0.77091347967112,1
oru,wne,0.77091347967112,1
tly,bgp,0.771228695470833,1
bgp,tly,0.771228695470833,1
siy,pt1,0.771626906690501,1
pt1,siy,0.771626906690501,1
ntz,ckb,0.77184524366735,1
ckb,ntz,0.77184524366735,1
siy,bgn,0.771981508374011,1
bgn,siy,0.771981508374011,1
zum,prc,0.77266034776589,1
prc,zum,0.77266034776589,1
zum,kmr,0.772711888144537,1
kmr,zum,0.772711888144537,1
zum,bql,0.772862208800059,1
bql,zum,0.772862208800059,1
hac,bgp,0.773038842345777,1
bgp,hac,0.773038842345777,1
ckb,bgp,0.773575203724818,1
bgp,ckb,0.773575203724818,1
tgk,hac,0.773724962602669,1
hac,tgk,0.773724962602669,1
gzi,diq,0.773796421496181,1
diq,gzi,0.773796421496181,1
tgk,pt2,0.774150241945002,1
pt2,tgk,0.774150241945002,1
zum,jdt,0.774153968187007,1
jdt,zum,0.774153968187007,1
vaf,bcc,0.774479625495837,1
bcc,vaf,0.774479625495837,1
wne,luz,0.774632213985548,1
luz,wne,0.774632213985548,1
siy,kmr,0.774847827551699,1
kmr,siy,0.774847827551699,1
sqo,kiu,0.776017264010323,1
kiu,sqo,0.776017264010323,1
ntz,bcc,0.77624422897604,1
bcc,ntz,0.77624422897604,1
siy,prc,0.776423876000435,1
prc,siy,0.776423876000435,1
ckb,bgn,0.776487149617696,1
bgn,ckb,0.776487149617696,1
hac,glk,0.776547698490944,1
glk,hac,0.776547698490944,1
pt1,mnj,0.776621409335729,1
mnj,pt1,0.776621409335729,1
hac,fay,0.776621510396288,1
fay,hac,0.776621510396288,1
pt5,mnj,0.777067236243626,1
mnj,pt5,0.777067236243626,1
p14,oru,0.777086096708071,1
oru,p14,0.777086096708071,1
pt4,mnj,0.777409747543634,1
mnj,pt4,0.777409747543634,1
sdh,prc,0.777515553706384,1
prc,sdh,0.777515553706384,1
prc,bcc,0.778135084274083,1
bcc,prc,0.778135084274083,1
p25,oru,0.778999877959485,1
oru,p25,0.778999877959485,1
prs,hac,0.779317476732163,1
hac,prs,0.779317476732163,1
tly,gzi,0.779326648732373,1
gzi,tly,0.779326648732373,1
glk,bql,0.779715116440467,1
bql,glk,0.779715116440467,1
hac,bcc,0.779797740373269,1
bcc,hac,0.779797740373269,1
lrl,kmr,0.779920151032156,1
kmr,lrl,0.779920151032156,1
ntz,diq,0.78077269742611,1
diq,ntz,0.78077269742611,1
pt5,oru,0.780950351587472,1
oru,pt5,0.780950351587472,1
sgh,lsa,0.781370887740234,1
lsa,sgh,0.781370887740234,1
yai,bgp,0.78172733313594,1
bgp,yai,0.78172733313594,1
ps4,oru,0.781788270655094,1
oru,ps4,0.781788270655094,1
wb3,prs,0.782019562611146,1
prs,wb3,0.782019562611146,1
p19,mnj,0.782299692461505,1
mnj,p19,0.782299692461505,1
wb1,gzi,0.782312063029382,1
gzi,wb1,0.782312063029382,1
pes,hac,0.782763105807841,1
hac,pes,0.782763105807841,1
pt2,mnj,0.78334109345032,1
mnj,pt2,0.78334109345032,1
pt2,pes,0.783416597980342,1
pes,pt2,0.783416597980342,1
kmr,kiu,0.783633223002493,1
kiu,kmr,0.783633223002493,1
sqo,hac,0.783722783065338,1
hac,sqo,0.783722783065338,1
jdt,gzi,0.783936934610907,1
gzi,jdt,0.783936934610907,1
yah,kfm,0.783988214498588,1
kfm,yah,0.783988214498588,1
kmr,jdt,0.784096968766256,1
jdt,kmr,0.784096968766256,1
sgh,lrl,0.78423833326213,1
lrl,sgh,0.78423833326213,1
ntz,hac,0.784327453627381,1
hac,ntz,0.784327453627381,1
ydg,ps1,0.784814081866475,1
ps1,ydg,0.784814081866475,1
tgk,kiu,0.785139835646373,1
kiu,tgk,0.785139835646373,1
pt5,pes,0.78515498499662,1
pes,pt5,0.78515498499662,1
yai,bql,0.7851902185172,1
bql,yai,0.7851902185172,1
pes,kmr,0.785261763449567,1
kmr,pes,0.785261763449567,1
bql,bgp,0.785873882442595,1
bgp,bql,0.785873882442595,1
kmr,hac,0.785977579456645,1
hac,kmr,0.785977579456645,1
prc,fay,0.786097435328946,1
fay,prc,0.786097435328946,1
sgh,kfm,0.786346943184274,1
kfm,sgh,0.786346943184274,1
pt2,prs,0.786778294551486,1
prs,pt2,0.786778294551486,1
p23,oru,0.786781642568185,1
oru,p23,0.786781642568185,1
sgh,glk,0.786862901851827,1
glk,sgh,0.786862901851827,1
pt1,prs,0.78750085806053,1
prs,pt1,0.78750085806053,1
p16,oru,0.787645370789916,1
oru,p16,0.787645370789916,1
yai,ckb,0.787668189621912,1
ckb,yai,0.787668189621912,1
p18,kfm,0.787829424497356,1
kfm,p18,0.787829424497356,1
ydg,wb2,0.788499884960506,1
wb2,ydg,0.788499884960506,1
pt4,pes,0.788571834105582,1
pes,pt4,0.788571834105582,1
vaf,oru,0.789605741759554,1
oru,vaf,0.789605741759554,1
ps4,mnj,0.789871191482213,1
mnj,ps4,0.789871191482213,1
ydg,wb3,0.789941114007146,1
wb3,ydg,0.789941114007146,1
prc,diq,0.789950375344385,1
diq,prc,0.789950375344385,1
yai,luz,0.790371887149579,1
luz,yai,0.790371887149579,1
prc,glk,0.790673104180635,1
glk,prc,0.790673104180635,1
ydg,wb1,0.790736096182175,1
wb1,ydg,0.790736096182175,1
prc,bgp,0.7907949790795,1
bgp,prc,0.7907949790795,1
siy,bgp,0.791092120484117,1
bgp,siy,0.791092120484117,1
siy,bcc,0.791107113876649,1
bcc,siy,0.791107113876649,1
wb5,sgh,0.791317012275472,1
sgh,wb5,0.791317012275472,1
kiu,fay,0.791395768959863,1
fay,kiu,0.791395768959863,1
pt3,luz,0.792014612930833,1
luz,pt3,0.792014612930833,1
siy,diq,0.792082900897325,1
diq,siy,0.792082900897325,1
pt3,mnj,0.792299136562069,1
mnj,pt3,0.792299136562069,1
kiu,bgp,0.792468325401103,1
bgp,kiu,0.792468325401103,1
siy,pb2,0.792469430110407,1
pb2,siy,0.792469430110407,1
ps2,oru,0.793072752286159,1
oru,ps2,0.793072752286159,1
yai,kmr,0.793586299226689,1
kmr,yai,0.793586299226689,1
yai,wb3,0.793906230367212,1
wb3,yai,0.793906230367212,1
wb3,tgk,0.793968597622311,1
tgk,wb3,0.793968597622311,1
lsa,bgn,0.794572862003345,1
bgn,lsa,0.794572862003345,1
diq,bql,0.795068626260176,3
bql,diq,0.795068626260176,3
bgn,av1,0.795137814724245,3
av1,bgn,0.795137814724245,3
siy,jdt,0.795958337253417,3
jdt,siy,0.795958337253417,3
siy,pt2,0.796216634493779,3
pt2,siy,0.796216634493779,3
jdt,bcc,0.796347191513078,3
bcc,jdt,0.796347191513078,3
pt4,prs,0.796560234832187,3
prs,pt4,0.796560234832187,3
sgh,mnj,0.79689485409906,3
mnj,sgh,0.79689485409906,3
pt5,prs,0.796897347949873,3
prs,pt5,0.796897347949873,3
pt2,bgp,0.796998796285725,3
bgp,pt2,0.796998796285725,3
wb2,mnj,0.797124193263632,3
mnj,wb2,0.797124193263632,3
wb1,sgh,0.797914136724053,3
sgh,wb1,0.797914136724053,3
wb5,prs,0.797932435643182,3
prs,wb5,0.797932435643182,3
lrl,diq,0.798290842595546,3
diq,lrl,0.798290842595546,3
p14,kfm,0.798305783575097,3
kfm,p14,0.798305783575097,3
ps2,mnj,0.798528711080017,3
mnj,ps2,0.798528711080017,3
p11,oru,0.798625792811844,3
oru,p11,0.798625792811844,3
jdt,hac,0.798853226617469,3
hac,jdt,0.798853226617469,3
p20,kfm,0.798966776520888,3
kfm,p20,0.798966776520888,3
pt1,pes,0.799071804180623,3
pes,pt1,0.799071804180623,3
kiu,bcc,0.799321080489944,3
bcc,kiu,0.799321080489944,3
srz,sgh,0.799416542972437,3
sgh,srz,0.799416542972437,3
tly,kiu,0.799446405206077,3
kiu,tly,0.799446405206077,3
ps1,mnj,0.799471564637447,3
mnj,ps1,0.799471564637447,3
prs,mnj,0.799520783781454,3
mnj,prs,0.799520783781454,3
pt2,luz,0.799590516059448,3
luz,pt2,0.799590516059448,3
tgk,mnj,0.800025197644022,3
mnj,tgk,0.800025197644022,3
p13,oru,0.80019039559975,3
oru,p13,0.80019039559975,3
jdt,bgp,0.800219094811699,3
bgp,jdt,0.800219094811699,3
tly,diq,0.800247246001304,3
diq,tly,0.800247246001304,3
pt5,luz,0.801229107598084,3
luz,pt5,0.801229107598084,3
zum,sgh,0.80157007370818,3
sgh,zum,0.80157007370818,3
oru,bcc,0.801971287092449,3
bcc,oru,0.801971287092449,3
tly,lrl,0.802169829818835,3
lrl,tly,0.802169829818835,3
diq,ckb,0.802283345226207,3
ckb,diq,0.802283345226207,3
jdt,ckb,0.802374876192362,3
ckb,jdt,0.802374876192362,3
pt1,fay,0.802381113550184,3
fay,pt1,0.802381113550184,3
kiu,bgn,0.802416070021355,3
bgn,kiu,0.802416070021355,3
p18,oru,0.802491616212202,3
oru,p18,0.802491616212202,3
kiu,gzi,0.802754378646886,3
gzi,kiu,0.802754378646886,3
kmr,fay,0.802768007821472,3
fay,kmr,0.802768007821472,3
pt1,bgp,0.802825844430204,3
bgp,pt1,0.802825844430204,3
sqo,bgn,0.802885925127609,3
bgn,sqo,0.802885925127609,3
bql,bcc,0.803027593315106,3
bcc,bql,0.803027593315106,3
siy,pt5,0.80316652233399,3
pt5,siy,0.80316652233399,3
p21,oru,0.803257712695738,3
oru,p21,0.803257712695738,3
tly,sgh,0.803368742093677,3
sgh,tly,0.803368742093677,3
fay,diq,0.803528199166562,3
diq,fay,0.803528199166562,3
tgk,pb2,0.803690556866328,3
pb2,tgk,0.803690556866328,3
oru,kiu,0.803741238081031,3
kiu,oru,0.803741238081031,3
pt3,pes,0.80378338554961,3
pes,pt3,0.80378338554961,3
kmr,bql,0.803826788778605,3
bql,kmr,0.803826788778605,3
pt3,oru,0.803923659238728,3
oru,pt3,0.803923659238728,3
prc,kiu,0.804265109941251,3
kiu,prc,0.804265109941251,3
kiu,ckb,0.804407983970209,3
ckb,kiu,0.804407983970209,3
tgk,pt3,0.804496814634396,3
pt3,tgk,0.804496814634396,3
tgk,p19,0.804617030752485,3
p19,tgk,0.804617030752485,3
srz,hac,0.804649692174793,3
hac,srz,0.804649692174793,3
pt4,oru,0.80487285881477,3
oru,pt4,0.80487285881477,3
ps5,mnj,0.804886175425282,3
mnj,ps5,0.804886175425282,3
tly,siy,0.804970540672232,3
siy,tly,0.804970540672232,3
tgk,ps2,0.805551065557646,3
ps2,tgk,0.805551065557646,3
kfm,hac,0.805560906408057,3
hac,kfm,0.805560906408057,3
p10,oru,0.806199194712457,3
oru,p10,0.806199194712457,3
wb2,gzi,0.806318429692675,3
gzi,wb2,0.806318429692675,3
ps3,oru,0.806520806520812,3
oru,ps3,0.806520806520812,3
ydg,ps5,0.806563879949107,3
ps5,ydg,0.806563879949107,3
mnj,diq,0.806645230701223,3
diq,mnj,0.806645230701223,3
pb4,kfm,0.806791918288231,3
kfm,pb4,0.806791918288231,3
wb3,gzi,0.806934334875917,3
gzi,wb3,0.806934334875917,3
tgk,p16,0.807012224224966,3
p16,tgk,0.807012224224966,3
siy,pt4,0.807244744744748,3
pt4,siy,0.807244744744748,3
pb1,kfm,0.807333631751718,3
kfm,pb1,0.807333631751718,3
tgk,p11,0.807574584825216,3
p11,tgk,0.807574584825216,3
yai,siy,0.807588284381746,3
siy,yai,0.807588284381746,3
yai,kiu,0.807597750288827,3
kiu,yai,0.807597750288827,3
yai,bgn,0.807907688793844,3
bgn,yai,0.807907688793844,3
wne,tgk,0.808063532666081,3
tgk,wne,0.808063532666081,3
pt3,prs,0.808065932605496,3
prs,pt3,0.808065932605496,3
pb6,oru,0.808320208383817,3
oru,pb6,0.808320208383817,3
p15,kfm,0.808349614857734,3
kfm,p15,0.808349614857734,3
siy,pb6,0.808509681153053,3
pb6,siy,0.808509681153053,3
lsa,bcc,0.808523904558627,3
bcc,lsa,0.808523904558627,3
pt4,luz,0.808573550885079,3
luz,pt4,0.808573550885079,3
sgh,bgn,0.808608122179799,3
bgn,sgh,0.808608122179799,3
yai,pt1,0.808649684942422,3
pt1,yai,0.808649684942422,3
glk,av1,0.808781280794253,3
av1,glk,0.808781280794253,3
p14,fay,0.808996338936672,3
fay,p14,0.808996338936672,3
wne,fay,0.809029600417155,3
fay,wne,0.809029600417155,3
sgh,fay,0.809129165850652,3
fay,sgh,0.809129165850652,3
pb3,oru,0.809184229651167,3
oru,pb3,0.809184229651167,3
p15,oru,0.809214815264031,3
oru,p15,0.809214815264031,3
zum,oru,0.809272227896806,3
oru,zum,0.809272227896806,3
wb2,sgh,0.809351899604608,3
sgh,wb2,0.809351899604608,3
siy,sgh,0.809377828470511,3
sgh,siy,0.809377828470511,3
sqo,bcc,0.809555245541245,3
bcc,sqo,0.809555245541245,3
bgn,av2,0.809570176658791,3
av2,bgn,0.809570176658791,3
ntz,kiu,0.809771961993243,3
kiu,ntz,0.809771961993243,3
pt5,fay,0.810916222230934,3
fay,pt5,0.810916222230934,3
wb1,mnj,0.811093508814692,3
mnj,wb1,0.811093508814692,3
tly,kmr,0.811118757262275,3
kmr,tly,0.811118757262275,3
siy,p22,0.811251826532748,3
p22,siy,0.811251826532748,3
yai,vaf,0.811447812734407,3
vaf,yai,0.811447812734407,3
pb4,oru,0.811561936783441,3
oru,pb4,0.811561936783441,3
pt1,oru,0.811564894781661,3
oru,pt1,0.811564894781661,3
p14,gzi,0.811704596655589,3
gzi,p14,0.811704596655589,3
luz,av1,0.81183179341879,3
av1,luz,0.81183179341879,3
hac,av1,0.811840518852674,3
av1,hac,0.811840518852674,3
bcc,av1,0.812033901459719,3
av1,bcc,0.812033901459719,3
ydg,pt1,0.812124571206018,3
pt1,ydg,0.812124571206018,3
p20,mnj,0.812163341778624,3
mnj,p20,0.812163341778624,3
kmr,av1,0.812279886624876,3
av1,kmr,0.812279886624876,3
sgh,bql,0.813028689923755,3
bql,sgh,0.813028689923755,3
lsa,kiu,0.81303506034517,3
kiu,lsa,0.81303506034517,3
p22,oru,0.813099600139878,3
oru,p22,0.813099600139878,3
tgk,p22,0.813131741808345,3
p22,tgk,0.813131741808345,3
ydg,pt5,0.813270610795669,3
pt5,ydg,0.813270610795669,3
wne,pes,0.813614086787747,3
pes,wne,0.813614086787747,3
wne,siy,0.813947651811293,3
siy,wne,0.813947651811293,3
siy,p23,0.813979250631218,3
p23,siy,0.813979250631218,3
oru,glk,0.814417288035651,3
glk,oru,0.814417288035651,3
wb3,glk,0.814498623538737,3
glk,wb3,0.814498623538737,3
wb2,prs,0.814563733184397,3
prs,wb2,0.814563733184397,3
tgk,ps3,0.814600860770471,3
ps3,tgk,0.814600860770471,3
sgh,prc,0.814614840248474,3
prc,sgh,0.814614840248474,3
pb2,oru,0.814736931021226,3
oru,pb2,0.814736931021226,3
p23,mnj,0.814759675680709,3
mnj,p23,0.814759675680709,3
lsa,hac,0.814808662876126,3
hac,lsa,0.814808662876126,3
pb2,kfm,0.814812619420558,3
kfm,pb2,0.814812619420558,3
pb8,oru,0.814878904016683,3
oru,pb8,0.814878904016683,3
pt2,oru,0.814931411016825,3
oru,pt2,0.814931411016825,3
yai,mnj,0.814957074788489,3
mnj,yai,0.814957074788489,3
ydg,kiu,0.815105343465809,3
kiu,ydg,0.815105343465809,3
p16,luz,0.815504437601886,3
luz,p16,0.815504437601886,3
pt1,prc,0.815521637560185,3
prc,pt1,0.815521637560185,3
p10,mnj,0.815611553695443,3
mnj,p10,0.815611553695443,3
pb9,oru,0.815710718356322,3
oru,pb9,0.815710718356322,3
tgk,p13,0.81579642675062,3
p13,tgk,0.81579642675062,3
siy,pb7,0.815815099004979,3
pb7,siy,0.815815099004979,3
pb1,oru,0.815824900546056,3
oru,pb1,0.815824900546056,3
ydg,pt3,0.815967016491755,3
pt3,ydg,0.815967016491755,3
pes,p22,0.816170024253547,3
p22,pes,0.816170024253547,3
pt4,bgp,0.816179375203107,3
bgp,pt4,0.816179375203107,3
ydg,ps3,0.816254786979418,3
ps3,ydg,0.816254786979418,3
p16,fay,0.816381152582742,3
fay,p16,0.816381152582742,3
srz,kiu,0.816599408951547,3
kiu,srz,0.816599408951547,3
pb2,fay,0.816749971735782,3
fay,pb2,0.816749971735782,3
siy,pb8,0.817008552711538,3
pb8,siy,0.817008552711538,3
pt2,fay,0.817027148084419,3
fay,pt2,0.817027148084419,3
sgh,bgp,0.817108770148496,3
bgp,sgh,0.817108770148496,3
wne,bgn,0.817226618238424,3
bgn,wne,0.817226618238424,3
pt3,bgp,0.817282281891989,3
bgp,pt3,0.817282281891989,3
tgk,pb8,0.817431784237397,3
pb8,tgk,0.817431784237397,3
wb1,prs,0.81744462247973,3
prs,wb1,0.81744462247973,3
tgk,pb7,0.817471886910228,3
pb7,tgk,0.817471886910228,3
wne,kmr,0.817477457847616,3
kmr,wne,0.817477457847616,3
tgk,av1,0.817882447931133,3
av1,tgk,0.817882447931133,3
pt2,bcc,0.818014320011532,3
bcc,pt2,0.818014320011532,3
tgk,p20,0.818224805985925,3
p20,tgk,0.818224805985925,3
p15,fay,0.818331352388317,3
fay,p15,0.818331352388317,3
tgk,p15,0.818340234130648,3
p15,tgk,0.818340234130648,3
sgh,kiu,0.818542400673625,3
