L1,L2,Score,cluster_number,distance_Scores
luz,pt3,5.08622029105721,2,0.187379972525616
pt3,luz,5.08622029105721,2,0.187379972525616
mnj,p24,5.09519474738613,2,0.188073550172844
p24,mnj,5.09519474738613,2,0.188073550172844
jdt,lrl,5.09664338465181,2,0.188185505971568
lrl,jdt,5.09664338465181,2,0.188185505971568
p19,prc,5.09930495569936,2,0.188391201572219
prc,p19,5.09930495569936,2,0.188391201572219
kiu,p20,5.10057790886304,2,0.188489579883722
p20,kiu,5.10057790886304,2,0.188489579883722
diq,sdh,5.10276481224869,2,0.18865859149282
sdh,diq,5.10276481224869,2,0.18865859149282
kmr,luz,5.10381796720869,2,0.188739983023688
luz,kmr,5.10381796720869,2,0.188739983023688
mnj,p10,5.10462873717398,2,0.188802642187025
p10,mnj,5.10462873717398,2,0.188802642187025
gzi,wb2,5.10637169620871,2,0.188937344210436
wb2,gzi,5.10637169620871,2,0.188937344210436
bcc,diq,5.10662217912377,2,0.188956702413823
diq,bcc,5.10662217912377,2,0.188956702413823
bgn,wne,5.10714823328606,2,0.188997357735418
wne,bgn,5.10714823328606,2,0.188997357735418
gzi,wb5,5.10938942536886,2,0.189170564966564
wb5,gzi,5.10938942536886,2,0.189170564966564
mnj,ps1,5.10963467293422,2,0.189189518563655
ps1,mnj,5.10963467293422,2,0.189189518563655
av2,pb6,5.11087567709528,2,0.189285427743519
pb6,av2,5.11087567709528,2,0.189285427743519
kiu,p25,5.11163562776024,2,0.189344159412034
p25,kiu,5.11163562776024,2,0.189344159412034
bgp,pt2,5.1118816119422,2,0.189363169937455
pt2,bgp,5.1118816119422,2,0.189363169937455
av2,p16,5.11253927213034,2,0.189413996237037
p16,av2,5.11253927213034,2,0.189413996237037
kfm,ydg,5.11435828992935,2,0.18955457635009
ydg,kfm,5.11435828992935,2,0.18955457635009
luz,sgh,5.11486657820355,2,0.189593858661175
sgh,luz,5.11486657820355,2,0.189593858661175
p14,pes,5.11558837672409,2,0.189649641797367
pes,p14,5.11558837672409,2,0.189649641797367
prc,vaf,5.11718296775474,2,0.189772877417977
vaf,prc,5.11718296775474,2,0.189772877417977
pt2,tgk,5.11720413142362,2,0.189774513020974
tgk,pt2,5.11720413142362,2,0.189774513020974
kiu,p17,5.11751855805836,2,0.189798813020613
p17,kiu,5.11751855805836,2,0.189798813020613
p19,ydg,5.11813931669333,2,0.189846787437977
ydg,p19,5.11813931669333,2,0.189846787437977
mnj,sqo,5.11933856405684,2,0.189939469505207
sqo,mnj,5.11933856405684,2,0.189939469505207
pes,ps3,5.11997895313234,2,0.189988961032271
ps3,pes,5.11997895313234,2,0.189988961032271
av2,p15,5.12194973201739,2,0.19014126977747
p15,av2,5.12194973201739,2,0.19014126977747
luz,ps3,5.12239814619502,2,0.190175924807135
ps3,luz,5.12239814619502,2,0.190175924807135
kfm,p14,5.12298443992774,2,0.19022123565526
p14,kfm,5.12298443992774,2,0.19022123565526
bql,siy,5.12399402346048,2,0.190299259832509
siy,bql,5.12399402346048,2,0.190299259832509
kiu,pb1,5.12679022748781,2,0.190515360344826
pb1,kiu,5.12679022748781,2,0.190515360344826
mnj,tgk,5.12954683437587,2,0.19072840065052
tgk,mnj,5.12954683437587,2,0.19072840065052
bgn,kmr,5.1303306482727,2,0.190788976553784
kmr,bgn,5.1303306482727,2,0.190788976553784
pb3,pes,5.13293424378442,2,0.190990191600486
pes,pb3,5.13293424378442,2,0.190990191600486
luz,p16,5.13380541814006,2,0.191057519028217
p16,luz,5.13380541814006,2,0.191057519028217
kfm,pb6,5.13489332167159,2,0.191141596051287
pb6,kfm,5.13489332167159,2,0.191141596051287
bcc,pb9,5.13538259436549,2,0.19117940877124
pb9,bcc,5.13538259436549,2,0.19117940877124
tly,wb2,5.14010885426429,2,0.191544670810594
wb2,tly,5.14010885426429,2,0.191544670810594
bcc,p12,5.14213908486144,2,0.191701574193851
p12,bcc,5.14213908486144,2,0.191701574193851
pt1,tgk,5.14311153166093,2,0.191776728313335
tgk,pt1,5.14311153166093,2,0.191776728313335
lrl,yah,5.14696926733538,2,0.192074867736454
yah,lrl,5.14696926733538,2,0.192074867736454
mnj,oru,5.15359216853343,2,0.192586708906817
oru,mnj,5.15359216853343,2,0.192586708906817
luz,p14,5.15658811105563,2,0.1928182459147
p14,luz,5.15658811105563,2,0.1928182459147
mnj,wb1,5.1573386924104,2,0.192876253489868
wb1,mnj,5.1573386924104,2,0.192876253489868
prc,wb3,5.15845689444604,2,0.19296267208823
wb3,prc,5.15845689444604,2,0.19296267208823
luz,pb6,5.16146466685608,2,0.193195123351582
pb6,luz,5.16146466685608,2,0.193195123351582
kiu,pes,5.16358280925632,2,0.193358820869137
pes,kiu,5.16358280925632,2,0.193358820869137
oru,sqo,5.17098429440281,2,0.193930833753901
sqo,oru,5.17098429440281,2,0.193930833753901
pb7,pes,5.17120078302377,2,0.193947564758307
pes,pb7,5.17120078302377,2,0.193947564758307
tgk,yah,5.1720962775929,2,0.194016771737939
yah,tgk,5.1720962775929,2,0.194016771737939
bgp,kmr,5.17257747561224,2,0.194053960418553
kmr,bgp,5.17257747561224,2,0.194053960418553
pes,sgh,5.173421096077,2,0.194119158384386
sgh,pes,5.173421096077,2,0.194119158384386
kfm,pb2,5.17752187158198,2,0.19443608078306
pb2,kfm,5.17752187158198,2,0.19443608078306
bcc,vaf,5.17804573194709,2,0.194476566560269
vaf,bcc,5.17804573194709,2,0.194476566560269
tly,yai,5.18304139121874,2,0.194862648733606
yai,tly,5.18304139121874,2,0.194862648733606
av2,glk,5.18672282430924,2,0.195147162871037
glk,av2,5.18672282430924,2,0.195147162871037
mnj,pb7,5.18950014778325,2,0.195361804227582
pb7,mnj,5.18950014778325,2,0.195361804227582
kiu,p22,5.18970192064174,2,0.195377397945946
p22,kiu,5.18970192064174,2,0.195377397945946
p12,ydg,5.19257048384286,2,0.195599090630499
ydg,p12,5.19257048384286,2,0.195599090630499
diq,fay,5.19456557173579,2,0.195753278061589
fay,diq,5.19456557173579,2,0.195753278061589
av2,wne,5.20088384182536,3,0.196241576265142
wne,av2,5.20088384182536,3,0.196241576265142
gzi,sdh,5.20528616434627,3,0.196581803281073
sdh,gzi,5.20528616434627,3,0.196581803281073
pb6,siy,5.20684986783703,3,0.196702651803628
siy,pb6,5.20684986783703,3,0.196702651803628
wb2,ydg,5.20724949984142,3,0.19673353677484
ydg,wb2,5.20724949984142,3,0.19673353677484
kmr,vaf,5.20749903426265,3,0.196752821675277
vaf,kmr,5.20749903426265,3,0.196752821675277
bql,jdt,5.20890015013607,3,0.19686110485315
jdt,bql,5.20890015013607,3,0.19686110485315
jdt,zum,5.21070383988135,3,0.197000500360133
zum,jdt,5.21070383988135,3,0.197000500360133
diq,srz,5.21331484108085,3,0.197202287744514
srz,diq,5.21331484108085,3,0.197202287744514
prc,sdh,5.21448292537985,3,0.197292561420174
sdh,prc,5.21448292537985,3,0.197292561420174
ckb,hac,5.21608414066808,3,0.19741630898678
hac,ckb,5.21608414066808,3,0.19741630898678
mnj,p25,5.22070470898728,3,0.19777340280798
p25,mnj,5.22070470898728,3,0.19777340280798
mnj,wne,5.22362313391628,3,0.197998948982777
wne,mnj,5.22362313391628,3,0.197998948982777
wb3,ydg,5.22561488724926,3,0.19815287870731
ydg,wb3,5.22561488724926,3,0.19815287870731
luz,pt4,5.22592592219444,3,0.198176916585214
pt4,luz,5.22592592219444,3,0.198176916585214
pb2,siy,5.22621147178301,3,0.198198984864845
siy,pb2,5.22621147178301,3,0.198198984864845
pb9,siy,5.22820707891578,3,0.198353212424622
siy,pb9,5.22820707891578,3,0.198353212424622
kiu,prc,5.2311210904669,3,0.198578417518006
prc,kiu,5.2311210904669,3,0.198578417518006
ydg,zum,5.23408774188933,3,0.198807690806359
zum,ydg,5.23408774188933,3,0.198807690806359
wb5,ydg,5.23463224912808,3,0.198849772246807
ydg,wb5,5.23463224912808,3,0.198849772246807
bgp,wne,5.23833481621451,3,0.199135919694004
wne,bgp,5.23833481621451,3,0.199135919694004
av2,pb2,5.24337788477351,3,0.199525665824329
pb2,av2,5.24337788477351,3,0.199525665824329
kiu,pt5,5.24466354450643,3,0.199625026144332
pt5,kiu,5.24466354450643,3,0.199625026144332
ckb,sgh,5.24569014131003,3,0.199704365167175
sgh,ckb,5.24569014131003,3,0.199704365167175
tly,vaf,5.24953792914637,3,0.200001735786269
vaf,tly,5.24953792914637,3,0.200001735786269
prs,sdh,5.24986921463087,3,0.200027338697296
sdh,prs,5.24986921463087,3,0.200027338697296
bgn,sqo,5.24995344657758,3,0.20003384843931
sqo,bgn,5.24995344657758,3,0.20003384843931
av2,pb9,5.25101423883948,3,0.200115830207814
pb9,av2,5.25101423883948,3,0.200115830207814
pt3,ydg,5.25299732156956,3,0.200269089837565
ydg,pt3,5.25299732156956,3,0.200269089837565
hac,siy,5.25411856594235,3,0.200355743558475
siy,hac,5.25411856594235,3,0.200355743558475
pes,pt3,5.26064783086316,3,0.200860348186982
pt3,pes,5.26064783086316,3,0.200860348186982
av2,lrl,5.26211410222553,3,0.200973666810912
lrl,av2,5.26211410222553,3,0.200973666810912
kiu,p19,5.26345226270336,3,0.201077084573705
p19,kiu,5.26345226270336,3,0.201077084573705
kfm,pb9,5.26561936331624,3,0.201244565754659
pb9,kfm,5.26561936331624,3,0.201244565754659
ps1,ydg,5.26884563252774,3,0.201493903221691
ydg,ps1,5.26884563252774,3,0.201493903221691
luz,yah,5.27984609083516,3,0.202344057449608
yah,luz,5.27984609083516,3,0.202344057449608
gzi,wb1,5.28377130815234,3,0.202647412092154
wb1,gzi,5.28377130815234,3,0.202647412092154
bql,vaf,5.28454146957577,3,0.202706932884107
vaf,bql,5.28454146957577,3,0.202706932884107
gzi,prc,5.28694321451308,3,0.202892548206285
prc,gzi,5.28694321451308,3,0.202892548206285
pes,yah,5.28908323629304,3,0.203057936639496
yah,pes,5.28908323629304,3,0.203057936639496
wne,ydg,5.2907335694812,3,0.203185480210698
ydg,wne,5.2907335694812,3,0.203185480210698
jdt,kfm,5.29567647070426,3,0.203567485055908
kfm,jdt,5.29567647070426,3,0.203567485055908
av1,glk,5.29694782447732,3,0.203665739760861
glk,av1,5.29694782447732,3,0.203665739760861
kmr,zum,5.30322102469425,3,0.204150554805648
zum,kmr,5.30322102469425,3,0.204150554805648
kiu,pb6,5.30620746494574,3,0.204381357444527
pb6,kiu,5.30620746494574,3,0.204381357444527
bcc,pb2,5.30669830976557,3,0.204419291663917
pb2,bcc,5.30669830976557,3,0.204419291663917
diq,gzi,5.31173724500503,3,0.204808718356725
gzi,diq,5.31173724500503,3,0.204808718356725
glk,hac,5.31403978361325,3,0.204986666663788
hac,glk,5.31403978361325,3,0.204986666663788
bgp,prs,5.31494527474072,3,0.205056646212716
prs,bgp,5.31494527474072,3,0.205056646212716
tly,wb3,5.31663971199963,3,0.205187598302106
wb3,tly,5.31663971199963,3,0.205187598302106
pes,wne,5.31709878193855,3,0.205223076846597
wne,pes,5.31709878193855,3,0.205223076846597
p23,ydg,5.31796846886317,3,0.205290289320411
ydg,p23,5.31796846886317,3,0.205290289320411
bgp,siy,5.31865600791663,3,0.205343424764119
siy,bgp,5.31865600791663,3,0.205343424764119
kiu,pb7,5.32145186178027,3,0.205559498214551
pb7,kiu,5.32145186178027,3,0.205559498214551
bgp,prc,5.32202928752904,3,0.20560412371359
prc,bgp,5.32202928752904,3,0.20560412371359
av2,luz,5.32205784178228,3,0.20560633048702
luz,av2,5.32205784178228,3,0.20560633048702
bcc,prs,5.32227056250353,3,0.205622770294843
prs,bcc,5.32227056250353,3,0.205622770294843
prc,wb5,5.32330062611431,3,0.205702377244777
wb5,prc,5.32330062611431,3,0.205702377244777
luz,pt5,5.32469257596546,3,0.205809952040111
pt5,luz,5.32469257596546,3,0.205809952040111
pt2,ydg,5.32939865825718,3,0.206173654682803
ydg,pt2,5.32939865825718,3,0.206173654682803
oru,p17,5.3306948270917,3,0.206273827183254
p17,oru,5.3306948270917,3,0.206273827183254
mnj,sgh,5.33609269625419,3,0.206690993555962
sgh,mnj,5.33609269625419,3,0.206690993555962
kmr,tgk,5.33791104769545,3,0.206831522170537
tgk,kmr,5.33791104769545,3,0.206831522170537
fay,hac,5.33871407190748,3,0.206893582714734
hac,fay,5.33871407190748,3,0.206893582714734
mnj,wb3,5.33871626397328,3,0.206893752125313
wb3,mnj,5.33871626397328,3,0.206893752125313
kiu,tgk,5.34073908496988,3,0.207050082868498
tgk,kiu,5.34073908496988,3,0.207050082868498
tly,ydg,5.34410924308577,3,0.207310540577705
ydg,tly,5.34410924308577,3,0.207310540577705
hac,tgk,5.34513268954985,3,0.207389636131196
tgk,hac,5.34513268954985,3,0.207389636131196
tly,wne,5.34889093010105,3,0.207680086220169
wne,tly,5.34889093010105,3,0.207680086220169
bgp,ckb,5.35200881238271,3,0.20792104716287
ckb,bgp,5.35200881238271,3,0.20792104716287
os1,vaf,5.35338138508469,3,0.208027124423754
vaf,os1,5.35338138508469,3,0.208027124423754
bgn,siy,5.35757288569952,3,0.208351058378997
siy,bgn,5.35757288569952,3,0.208351058378997
sgh,srz,5.35869769766526,3,0.208437987816077
srz,sgh,5.35869769766526,3,0.208437987816077
mnj,pt3,5.36171428787509,3,0.208671120550106
pt3,mnj,5.36171428787509,3,0.208671120550106
bgn,ckb,5.36578234822181,3,0.20898551460593
ckb,bgn,5.36578234822181,3,0.20898551460593
fay,yai,5.36982177526254,3,0.209297695778847
yai,fay,5.36982177526254,3,0.209297695778847
hac,vaf,5.37267073487466,3,0.20951787342888
vaf,hac,5.37267073487466,3,0.20951787342888
kiu,pb8,5.37480223678349,3,0.209682603416391
pb8,kiu,5.37480223678349,3,0.209682603416391
diq,kfm,5.38231135895117,3,0.210262934869899
kfm,diq,5.38231135895117,3,0.210262934869899
av1,kfm,5.38301708722604,3,0.21031747604081
kfm,av1,5.38301708722604,3,0.21031747604081
diq,prc,5.3861836398105,3,0.210562198396222
prc,diq,5.3861836398105,3,0.210562198396222
vaf,yai,5.3864055487995,3,0.210579348305793
yai,vaf,5.3864055487995,3,0.210579348305793
pes,yai,5.38999886126494,3,0.210857052170427
yai,pes,5.38999886126494,3,0.210857052170427
kmr,pes,5.39635145779615,3,0.211348003242495
pes,kmr,5.39635145779615,3,0.211348003242495
bql,ckb,5.39662558677546,3,0.21136918889715
ckb,bql,5.39662558677546,3,0.21136918889715
oru,ydg,5.40105572452305,3,0.211711565571932
ydg,oru,5.40105572452305,3,0.211711565571932
prc,ydg,5.40299995054931,3,0.211861822218524
ydg,prc,5.40299995054931,3,0.211861822218524
av1,zum,5.40427006506506,3,0.2119599811493
zum,av1,5.40427006506506,3,0.2119599811493
kmr,ntz,5.40545292233872,3,0.212051396532562
ntz,kmr,5.40545292233872,3,0.212051396532562
pt5,ydg,5.40927246562532,3,0.212346584313204
ydg,pt5,5.40927246562532,3,0.212346584313204
sgh,tgk,5.41083457025878,3,0.212467309270426
tgk,sgh,5.41083457025878,3,0.212467309270426
glk,sgh,5.41178179710913,3,0.212540514303263
sgh,glk,5.41178179710913,3,0.212540514303263
bql,glk,5.41267527157561,3,0.212609565162236
glk,bql,5.41267527157561,3,0.212609565162236
pt4,ydg,5.42296069083767,3,0.21340445865005
ydg,pt4,5.42296069083767,3,0.21340445865005
diq,kmr,5.42343172225843,3,0.213440861620058
kmr,diq,5.42343172225843,3,0.213440861620058
bql,sdh,5.42724134825929,3,0.21373528295787
sdh,bql,5.42724134825929,3,0.21373528295787
av1,luz,5.42897066096591,3,0.2138689303449
luz,av1,5.42897066096591,3,0.2138689303449
kiu,tly,5.43332815151815,3,0.214205692588124
tly,kiu,5.43332815151815,3,0.214205692588124
luz,pt2,5.43518376912983,3,0.214349101263825
pt2,luz,5.43518376912983,3,0.214349101263825
mnj,p23,5.43690971559333,3,0.21448248849571
p23,mnj,5.43690971559333,3,0.21448248849571
kiu,srz,5.43859211069251,3,0.214612509924511
srz,kiu,5.43859211069251,3,0.214612509924511
oru,p24,5.44004778743775,3,0.214725009759051
p24,oru,5.44004778743775,3,0.214725009759051
oru,p15,5.44338656198986,3,0.214983042035727
p15,oru,5.44338656198986,3,0.214983042035727
oru,pb5,5.4438149250953,3,0.215016147447792
pb5,oru,5.4438149250953,3,0.215016147447792
kiu,wne,5.44784284646376,3,0.215327439421764
wne,kiu,5.44784284646376,3,0.215327439421764
ps3,ydg,5.44858919171165,3,0.215385119615647
ydg,ps3,5.44858919171165,3,0.215385119615647
kfm,yah,5.45138330721835,3,0.215601058719722
yah,kfm,5.45138330721835,3,0.215601058719722
vaf,zum,5.45463689052493,3,0.215852507116386
zum,vaf,5.45463689052493,3,0.215852507116386
kiu,oru,5.45775093635728,3,0.216093171564749
oru,kiu,5.45775093635728,3,0.216093171564749
kfm,yai,5.46269855143494,3,0.216475540713273
yai,kfm,5.46269855143494,3,0.216475540713273
hac,kfm,5.46281781471376,3,0.216484757800224
kfm,hac,5.46281781471376,3,0.216484757800224
mnj,pt5,5.46559086961844,3,0.216699069266672
pt5,mnj,5.46559086961844,3,0.216699069266672
oru,pb2,5.46786420334854,3,0.216874760517718
pb2,oru,5.46786420334854,3,0.216874760517718
sgh,yah,5.47186488870118,3,0.217183947596298
yah,sgh,5.47186488870118,3,0.217183947596298
diq,prs,5.47216572619213,3,0.217207197378962
prs,diq,5.47216572619213,3,0.217207197378962
diq,jdt,5.47552352400832,3,0.2174666998406
jdt,diq,5.47552352400832,3,0.2174666998406
mnj,wb5,5.47984449869455,3,0.217800640008869
wb5,mnj,5.47984449869455,3,0.217800640008869
ps2,ydg,5.48089436587161,3,0.217881777448273
ydg,ps2,5.48089436587161,3,0.217881777448273
tly,wb5,5.48353593382789,3,0.218085927139459
wb5,tly,5.48353593382789,3,0.218085927139459
ps4,tly,5.48636646527614,3,0.218304680595972
tly,ps4,5.48636646527614,3,0.218304680595972
diq,ntz,5.48728734014447,3,0.218375849054669
ntz,diq,5.48728734014447,3,0.218375849054669
diq,zum,5.49059954804231,3,0.218631828166574
zum,diq,5.49059954804231,3,0.218631828166574
pb7,tly,5.4944094569681,3,0.218926271369823
tly,pb7,5.4944094569681,3,0.218926271369823
oru,p20,5.49845341464101,3,0.21923880268598
p20,oru,5.49845341464101,3,0.21923880268598
bql,zum,5.50255254916737,3,0.219555598264036
zum,bql,5.50255254916737,3,0.219555598264036
oru,p11,5.50388696807378,3,0.21965872686499
p11,oru,5.50388696807378,3,0.21965872686499
bgp,ntz,5.505594779921,3,0.21979071258975
ntz,bgp,5.505594779921,3,0.21979071258975
kiu,p23,5.50590366964573,3,0.219814584677449
p23,kiu,5.50590366964573,3,0.219814584677449
kmr,siy,5.50615532787393,3,0.219834033713181
siy,kmr,5.50615532787393,3,0.219834033713181
bcc,kmr,5.50686227758468,3,0.219888669280966
kmr,bcc,5.50686227758468,3,0.219888669280966
av2,kfm,5.51079511099584,3,0.220192612522125
kfm,av2,5.51079511099584,3,0.220192612522125
kiu,vaf,5.51240711662344,3,0.220317194004226
vaf,kiu,5.51240711662344,3,0.220317194004226
mnj,wb2,5.51781070406585,3,0.220734802305781
wb2,mnj,5.51781070406585,3,0.220734802305781
oru,tly,5.51859058893035,3,0.220795074559565
tly,oru,5.51859058893035,3,0.220795074559565
jdt,luz,5.51894885894227,3,0.220822762930073
luz,jdt,5.51894885894227,3,0.220822762930073
kfm,sgh,5.5219997754381,3,0.221058548520588
sgh,kfm,5.5219997754381,3,0.221058548520588
kiu,pt3,5.52334222753677,3,0.221162297954981
pt3,kiu,5.52334222753677,3,0.221162297954981
sgh,tly,5.52652558525741,3,0.221408319070606
tly,sgh,5.52652558525741,3,0.221408319070606
mnj,pt2,5.5291068250038,3,0.221607806384891
pt2,mnj,5.5291068250038,3,0.221607806384891
oru,p13,5.53059829458013,3,0.221723072415696
p13,oru,5.53059829458013,3,0.221723072415696
ps5,ydg,5.53399950273361,3,0.221985929781353
ydg,ps5,5.53399950273361,3,0.221985929781353
mnj,p19,5.5406503726629,3,0.222499932473941
p19,mnj,5.5406503726629,3,0.222499932473941
jdt,kmr,5.54394770078862,3,0.222754761624561
kmr,jdt,5.54394770078862,3,0.222754761624561
fay,vaf,5.55258580479257,3,0.223422344777454
vaf,fay,5.55258580479257,3,0.223422344777454
oru,pb1,5.55380461798937,3,0.22351653896131
pb1,oru,5.55380461798937,3,0.22351653896131
bgp,lsa,5.55397873727828,3,0.223529995514254
lsa,bgp,5.55397873727828,3,0.223529995514254
kfm,tly,5.55400305259962,3,0.223531874688073
tly,kfm,5.55400305259962,3,0.223531874688073
pes,pt1,5.55534508681489,3,0.223635591826962
pt1,pes,5.55534508681489,3,0.223635591826962
bgp,vaf,5.56111115249035,3,0.2240812137252
vaf,bgp,5.56111115249035,3,0.2240812137252
ckb,siy,5.56271248673329,3,0.224204970485046
siy,ckb,5.56271248673329,3,0.224204970485046
pes,pt5,5.56527089811679,3,0.224402693542909
pt5,pes,5.56527089811679,3,0.224402693542909
kiu,ntz,5.56917765962807,3,0.224704621855663
ntz,kiu,5.56917765962807,3,0.224704621855663
glk,siy,5.57022221035494,3,0.224785348421039
siy,glk,5.57022221035494,3,0.224785348421039
ps5,tly,5.57072067656701,3,0.22482387164851
tly,ps5,5.57072067656701,3,0.22482387164851
ps4,ydg,5.57136365562365,3,0.224873563338455
ydg,ps4,5.57136365562365,3,0.224873563338455
mnj,pt4,5.57624033645527,3,0.225250450438187
pt4,mnj,5.57624033645527,3,0.225250450438187
glk,prc,5.579649340004,3,0.225513910259491
prc,glk,5.579649340004,3,0.225513910259491
mnj,ps3,5.58580340763933,3,0.225989518318069
ps3,mnj,5.58580340763933,3,0.225989518318069
diq,luz,5.58843932423016,3,0.226193231251795
luz,diq,5.58843932423016,3,0.226193231251795
diq,tgk,5.59022291189183,3,0.226331073198835
tgk,diq,5.59022291189183,3,0.226331073198835
oru,pb9,5.59284463098589,3,0.226533688899921
pb9,oru,5.59284463098589,3,0.226533688899921
srz,yai,5.59518398204435,3,0.226714482203014
yai,srz,5.59518398204435,3,0.226714482203014
bcc,wne,5.59972254806105,3,0.22706523859697
wne,bcc,5.59972254806105,3,0.22706523859697
pes,pt4,5.60250219031413,3,0.227280059156943
pt4,pes,5.60250219031413,3,0.227280059156943
mnj,ps4,5.60520398813868,3,0.227488863624841
ps4,mnj,5.60520398813868,3,0.227488863624841
luz,pt1,5.60732899180047,3,0.227653091404896
pt1,luz,5.60732899180047,3,0.227653091404896
kmr,prs,5.61058118547525,3,0.227904432405912
prs,kmr,5.61058118547525,3,0.227904432405912
av2,tgk,5.61140038554123,3,0.227967743077171
tgk,av2,5.61140038554123,3,0.227967743077171
p19,tly,5.61521114653577,3,0.228262252131298
tly,p19,5.61521114653577,3,0.228262252131298
siy,zum,5.61875286796965,3,0.228535968858999
zum,siy,5.61875286796965,3,0.228535968858999
kiu,pt4,5.61969484939811,3,0.228608768507127
pt4,kiu,5.61969484939811,3,0.228608768507127
oru,pb4,5.62726664374342,3,0.229193943487632
pb4,oru,5.62726664374342,3,0.229193943487632
kiu,pt1,5.6286594477362,3,0.229301584294045
pt1,kiu,5.6286594477362,3,0.229301584294045
sgh,wb1,5.63404272797102,3,0.229717623182952
wb1,sgh,5.63404272797102,3,0.229717623182952
oru,p14,5.63811059273674,3,0.230032002123586
p14,oru,5.63811059273674,3,0.230032002123586
ckb,tly,5.64099304217213,3,0.230254767985314
tly,ckb,5.64099304217213,3,0.230254767985314
bgn,lsa,5.64280301969607,3,0.230394649434015
lsa,bgn,5.64280301969607,3,0.230394649434015
pes,sdh,5.64349315670498,3,0.230447985656885
sdh,pes,5.64349315670498,3,0.230447985656885
gzi,yai,5.65037274323079,3,0.230979664374971
yai,gzi,5.65037274323079,3,0.230979664374971
mnj,ps5,5.65466352592186,3,0.231311271199336
ps5,mnj,5.65466352592186,3,0.231311271199336
av1,bgp,5.66277231943836,3,0.231937947370338
bgp,av1,5.66277231943836,3,0.231937947370338
pes,siy,5.66347979540914,3,0.231992623609354
siy,pes,5.66347979540914,3,0.231992623609354
oru,pb8,5.66391252837248,3,0.232026066739455
pb8,oru,5.66391252837248,3,0.232026066739455
p25,tly,5.66644865783078,3,0.232222067771527
tly,p25,5.66644865783078,3,0.232222067771527
bgp,sqo,5.66954783464667,3,0.23246158308984
sqo,bgp,5.66954783464667,3,0.23246158308984
bgp,srz,5.67275107927729,3,0.23270914113603
srz,bgp,5.67275107927729,3,0.23270914113603
pt3,tly,5.68313426624478,3,0.233511590457047
tly,pt3,5.68313426624478,3,0.233511590457047
gzi,kmr,5.68404740706726,3,0.233582161201394
kmr,gzi,5.68404740706726,3,0.233582161201394
sgh,wb2,5.68996060738875,3,0.234039154184172
wb2,sgh,5.68996060738875,3,0.234039154184172
bgn,vaf,5.69396438532738,3,0.234348580268708
vaf,bgn,5.69396438532738,3,0.234348580268708
pt1,ydg,5.69445376317931,3,0.234386401115644
ydg,pt1,5.69445376317931,3,0.234386401115644
diq,kiu,5.70243681556531,3,0.235003359568463
kiu,diq,5.70243681556531,3,0.235003359568463
oru,p22,5.70250183634307,3,0.235008384603563
p22,oru,5.70250183634307,3,0.235008384603563
ntz,siy,5.70360964790026,3,0.235094000189092
siy,ntz,5.70360964790026,3,0.235094000189092
bcc,prc,5.70548605370566,3,0.235239015449745
prc,bcc,5.70548605370566,3,0.235239015449745
av1,tgk,5.70568620333023,3,0.235254483718865
tgk,av1,5.70568620333023,3,0.235254483718865
prc,yai,5.70806652397451,3,0.235438443296092
yai,prc,5.70806652397451,3,0.235438443296092
diq,pes,5.70821470196181,3,0.235449895013726
pes,diq,5.70821470196181,3,0.235449895013726
p23,tly,5.71199313437163,3,0.235741905600771
tly,p23,5.71199313437163,3,0.235741905600771
oru,p19,5.71402432988977,3,0.235898883556526
p19,oru,5.71402432988977,3,0.235898883556526
pes,pt2,5.71532300773591,3,0.235999249962247
pt2,pes,5.71532300773591,3,0.235999249962247
av1,lrl,5.72079412766554,3,0.236422077412671
lrl,av1,5.72079412766554,3,0.236422077412671
oru,p18,5.72102683506131,3,0.236440061861214
p18,oru,5.72102683506131,3,0.236440061861214
fay,glk,5.72270602735914,3,0.236569835766227
glk,fay,5.72270602735914,3,0.236569835766227
luz,wne,5.7230136603772,3,0.2365936107312
wne,luz,5.7230136603772,3,0.2365936107312
av1,bgn,5.72456442048813,3,0.236713458943698
bgn,av1,5.72456442048813,3,0.236713458943698
bcc,siy,5.72788033499772,3,0.236969724515636
siy,bcc,5.72788033499772,3,0.236969724515636
pt5,tly,5.7325108576861,3,0.237327587645606
tly,pt5,5.7325108576861,3,0.237327587645606
kiu,ps3,5.73350104733477,3,0.237404112995071
ps3,kiu,5.73350104733477,3,0.237404112995071
kfm,kmr,5.73857222130611,3,0.237796031210818
kmr,kfm,5.73857222130611,3,0.237796031210818
oru,pb3,5.73997127664743,3,0.237904155143501
pb3,oru,5.73997127664743,3,0.237904155143501
gzi,tly,5.74737534076633,3,0.238476367340351
tly,gzi,5.74737534076633,3,0.238476367340351
kiu,pt2,5.74764399398308,3,0.238497129808758
pt2,kiu,5.74764399398308,3,0.238497129808758
gzi,siy,5.76452908936509,3,0.239802069550961
siy,gzi,5.76452908936509,3,0.239802069550961
mnj,ps2,5.76635521397761,3,0.239943198903634
ps2,mnj,5.76635521397761,3,0.239943198903634
oru,pt3,5.77269822360878,3,0.240433409066244
pt3,oru,5.77269822360878,3,0.240433409066244
ckb,vaf,5.77334664518188,3,0.240483521373062
vaf,ckb,5.77334664518188,3,0.240483521373062
ckb,zum,5.77459886727551,3,0.240580297514332
zum,ckb,5.77459886727551,3,0.240580297514332
siy,vaf,5.7811499434322,3,0.241086587792098
vaf,siy,5.7811499434322,3,0.241086587792098
oru,pb7,5.78182110617036,3,0.241138457616383
