,av1,av2,bcc,bgn,bgp,bql,ckb,diq,fay,glk,gzi,hac,jdt,kfm,kiu,kmr,lrl,lsa,luz,mnj,ntz,oru,os1,os2,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,pb1,pb2,pb3,pb4,pb5,pb6,pb7,pb8,pb9,pes,prc,prs,ps1,ps2,ps3,ps4,ps5,pt1,pt2,pt3,pt4,pt5,sdh,sgh,siy,sqo,srz,tgk,tly,vaf,wb1,wb2,wb3,wb5,wne,yah,yai,ydg,zum
oru,0.857133014250174,0.890135675011335,0.801971287092449,0.863201950251335,0.850633868410958,0.922492966878901,0.887788007843619,0.826497402438495,0.904052780502405,0.814417288035651,0.862442331230583,0.894780687087145,0.894669811709684,0.869228746384164,0.803741238081031,0.851047268151242,0.896429370982701,0.828807400066074,0.842292601393454,0.853106255355617,0.878062438751227,NA,0.895516391930858,0.913275576887734,0.806199194712457,0.798625792811844,0.770221937620071,0.80019039559975,0.777086096708071,0.809214815264031,0.787645370789916,0.825390119610277,0.802491616212202,0.82081423763599,0.82647509055912,0.803257712695738,0.813099600139878,0.786781642568185,0.824037310821264,0.778999877959485,0.815824900546056,0.814736931021226,0.809184229651167,0.811561936783441,0.826333711691264,0.808320208383817,0.819403514761644,0.814878904016683,0.815710718356322,0.847125170859224,0.82977069568597,0.823776597497007,0.761546934649107,0.793072752286159,0.806520806520812,0.781788270655094,0.739141061185836,0.811564894781661,0.814931411016825,0.803923659238728,0.80487285881477,0.780950351587472,0.902476305706798,0.884047291019192,0.853937327244325,0.826534766938613,0.880556308000315,0.820562596830493,0.851209794453679,0.789605741759554,0.892433586337763,0.89469668065624,0.862085489745067,0.874059428746931,0.77091347967112,0.84868363832452,0.901534670206586,0.820308394516765,0.809272227896806
os1,0.912293444706732,0.917051789736662,0.885232195328829,0.895697054562623,0.919024833125655,0.966722067405619,0.934971124747582,0.915716624561314,0.912977336997498,0.948605801175304,0.940955739812203,0.937301578398273,0.932352485793926,0.891322440264193,0.828847097501084,0.889246787967609,0.932523102578816,1.03584397688582,0.955646226978652,0.874155075008413,0.940310359048858,0.895516391930858,NA,0.443240651859575,0.933342844548337,0.937527349105867,0.933895794155905,0.939525153966559,0.936801232575417,0.949494838788637,0.926516229561201,0.948712673266377,0.944451212748819,0.944515469189464,0.936526649783135,0.943109128966158,0.941448569248309,0.939419580541524,0.949117490140859,0.948668346394495,0.940294128901417,0.949458640348975,0.94222186496939,0.939419618340322,0.940776775120157,0.946370627762589,0.951706630837361,0.961414761865933,0.930860330605792,0.935124649759318,0.9611876773409,0.883153379800243,0.914556105695041,0.920985947938264,0.926251658586028,0.917645302300117,0.911061405298284,0.925264588514256,0.93184711196893,0.919316492246252,0.931040809938586,0.930538774860549,0.966163435360751,0.851306128729401,0.89297410015122,1.00932538697875,1.01517788263155,0.901010998777912,0.901848751786511,0.889083754425583,0.893494757004987,0.89157765384252,0.885746681784836,0.900611555606087,0.894851982447751,0.902343872786138,0.829265959669443,0.902125386622588,0.967857465858734
os2,0.93233696135132,0.936517481316037,0.931562613017989,0.952179968767148,0.924172853280693,0.946602950342822,0.955854403346467,0.925683350163324,0.88135933539141,0.923509068918803,0.912929738191855,0.953878985501842,0.924145566930317,0.911744804253264,0.892793464518429,0.931989366415592,0.942557188467374,0.938969755725585,0.927209043956137,0.936142867256721,0.928000238888463,0.913275576887734,0.443240651859575,NA,0.922040299564386,0.935523673994075,0.912052695588875,0.921313776224077,0.945219824552368,0.93917637088691,0.927461986092368,0.927530560875304,0.937972898241945,0.940050809264901,0.921036208773946,0.940857077394618,0.947278714921353,0.924703553019087,0.94692186737781,0.925717465277033,0.931683940711022,0.937120235800701,0.934900666804152,0.942293113122288,0.931670351845092,0.944620932428951,0.954727483289943,0.941260641432276,0.917666073628869,0.948985100931763,0.887960302951162,0.888871953501472,0.894924099689704,0.925672200246713,0.926468752555709,0.899490957197033,0.912595491083209,0.921595775233506,0.931110520038781,0.922726980107723,0.929750384468747,0.929164534536213,0.927849282006453,0.881551758283229,0.918993073122184,0.93871422158238,0.990031734068802,0.88650362071321,0.898173482215483,0.885996771589994,0.937521214726981,0.93399710236495,0.927119728359827,0.941875265167588,0.930599707417944,0.909774222251113,0.840791833095618,0.933350303338846,0.949759965424501
p10,0.891484444861268,0.898393306077592,0.920338272040275,0.894539821866532,0.899408766739804,0.929740503860549,0.883637773104682,0.921416060770222,0.848807977437372,0.895348157993157,0.880172289043813,0.897978178871159,0.917850619213826,0.87392762786832,0.89421468127725,0.873772664684914,0.913268501099861,0.913018611313654,0.862214376777485,0.815611553695443,0.908245190876741,0.806199194712457,0.933342844548337,0.922040299564386,NA,0.322137546756896,0.282671300094923,0.313276976628544,0.347480228775804,0.33262303241461,0.272012183633738,0.333505899021825,0.300281293952181,0.350760967671658,0.289080064951288,0.254256568713559,0.282089879888357,0.296146771696723,0.164708278042701,0.302486079523175,0.317164470092803,0.313306374403911,0.3171001746507,0.297188880390841,0.266140994613163,0.320677071201181,0.308883888117659,0.359614631889834,0.315547861570089,0.875762382431134,0.87158420672975,0.881155701473819,0.388120752134626,0.280051665716108,0.309788654060068,0.358180657035532,0.39338241089585,0.379720082660155,0.346322722283206,0.44233979809958,0.380969484961116,0.369475462137563,0.866218448389239,0.895427737966897,0.820985980736957,0.890963359601907,0.88810401688864,0.838940129810334,0.916022533735097,0.869111301374042,0.923697524955561,0.923985754395223,0.939437020187662,0.9414849468045,0.40721761883995,0.920000714345452,0.875944429676862,0.856656102605307,0.906258148398814
p11,0.864272686362734,0.863845716791592,0.866712379252994,0.885847107438018,0.87449978310768,0.888417387519723,0.870537223965778,0.853719638785389,0.82361788028565,0.855354065620543,0.862677395403868,0.871001178069468,0.936172744261326,0.821803123061171,0.888775884962003,0.839517772459194,0.873786183795689,0.871976006625958,0.833212047785196,0.823119356059566,0.87077893386114,0.798625792811844,0.937527349105867,0.935523673994075,0.322137546756896,NA,0.332162273868948,0.08821089212755,0.106460573893881,0.207883960111289,0.267592448119832,0.196414610394063,0.186085538181647,0.354607340959155,0.116112700858463,0.313036177125543,0.11671621600365,0.321905776935679,0.39148719479539,0.452993961110168,0.172267853783938,0.163936881247998,0.289179685068776,0.150535271403007,0.150421934310004,0.218248709994233,0.171643594916469,0.362482044370357,0.248870436764451,0.822298664659121,0.835910610506124,0.83357746357367,0.442411955336438,0.339653887554858,0.339138764997803,0.438061868334358,0.494793276064522,0.333400671307808,0.334075550434432,0.40458335926318,0.304262325784653,0.282838191330344,0.880008324282104,0.899490464222816,0.819697297828984,0.857726552018541,0.84554250434853,0.807574584825216,0.8914023059741,0.883622908099968,0.919625914882084,0.918214919241902,0.909346161765534,0.914887666635596,0.432998596263904,0.89284193752433,0.866767740755565,0.859531030401658,0.873789072078351
p12,0.869316986834752,0.901315997096606,0.884430540668549,0.876403963127213,0.867516320823687,0.918036178765668,0.924034989795812,0.8780870834189,0.892691263219943,0.898262481818638,0.875826942216499,0.914009807545569,0.946788090536035,0.864118050789295,0.903748302655488,0.853104857520188,0.917648765793578,0.91272986880897,0.870257243110759,0.869783898916655,0.902112504808753,0.770221937620071,0.933895794155905,0.912052695588875,0.282671300094923,0.332162273868948,NA,0.344657804037421,0.347586817635525,0.31304194232128,0.313906390639066,0.379244861483469,0.348915231491837,0.366031578660317,0.318100358422941,0.30989919595482,0.340663907046622,0.349187184434612,0.348070185055757,0.284984118282518,0.370759173545833,0.322477108413101,0.212261488088518,0.350825471698114,0.306031106635338,0.350674588636328,0.370450068670198,0.427605843931373,0.325017369073514,0.898676488351449,0.855043550283336,0.875778636348132,0.425954394055856,0.37293802562222,0.368409083525553,0.384163812781233,0.43335495703291,0.37837230937029,0.391121187271882,0.479973757060793,0.389422769938065,0.37633805525287,0.892830086940808,0.916484567941142,0.845437102575119,0.896752149100631,0.887458075698567,0.859175686959599,0.904773404169686,0.883814946553624,0.943027166882279,0.942080666238457,0.957688520865418,0.95207631309333,0.503947200204555,0.95052715300385,0.897744110633985,0.854777993767167,0.883981877484214
p13,0.8526410462698,0.844047851903258,0.877623231003562,0.896840674895257,0.886567610391942,0.894405783839624,0.874983574836499,0.860744399229966,0.831094914857304,0.883123424539296,0.86651354897543,0.864411167052795,0.924749245132405,0.837099685267227,0.854535235645065,0.843118162552265,0.882941200613596,0.881359318795689,0.844623083894866,0.834202039977455,0.901434054185482,0.80019039559975,0.939525153966559,0.921313776224077,0.313276976628544,0.08821089212755,0.344657804037421,NA,0.111183425534224,0.212693020864174,0.29927599550618,0.167132445613458,0.17216530375662,0.353516588264697,0.074165345555573,0.313602396309516,0.09842426908394,0.315116602024834,0.388074686444793,0.440886243794136,0.120075193859168,0.154996738361463,0.259335777308314,0.125672264295906,0.117967047610089,0.18378572096357,0.151921275470929,0.320601331119972,0.214190687361419,0.829182090440671,0.850727008616922,0.835485302812205,0.42495312451972,0.341881756924556,0.320677028492404,0.435560642395176,0.504187060706583,0.353090903447099,0.326212111781914,0.415515689499986,0.283195360366681,0.296831720145654,0.882668046802623,0.874863381113303,0.832514219012204,0.881733115263965,0.851181372282791,0.81579642675062,0.900333169761616,0.886339101602123,0.905875952121873,0.905002810567736,0.88549389088043,0.890052356020945,0.45019201406561,0.905928663239076,0.870141221629189,0.853279912476531,0.863556547261043
p14,0.865953835725355,0.872032838937322,0.871105686449732,0.886118870392199,0.870324343642719,0.859301227573183,0.877064018160444,0.836773221480694,0.808996338936672,0.856722866777163,0.811704596655589,0.880989598184739,0.937237056752811,0.798305783575097,0.869617279646125,0.847037277271166,0.867475814475545,0.854620100920585,0.819207702020203,0.85041976105909,0.867922379369808,0.777086096708071,0.936801232575417,0.945219824552368,0.347480228775804,0.106460573893881,0.347586817635525,0.111183425534224,NA,0.235551351435174,0.287399870101755,0.244399185336049,0.184236269623143,0.372824730560404,0.160455647417169,0.327782805429864,0.165304663953019,0.353545265176473,0.407179033525951,0.460653920753673,0.213874715014657,0.229546704895916,0.289913304177163,0.19234948924147,0.187403970015365,0.250100535156371,0.17560099379908,0.370859909321448,0.280776751309814,0.823126429168148,0.823201908873993,0.840851792108708,0.461069497418932,0.385044826114086,0.362984731162735,0.461281562357547,0.493788222623949,0.353355528838745,0.358877495952511,0.423585094738143,0.329097702569171,0.344715798573591,0.85871267062869,0.876640386812521,0.838363245318602,0.836832189930858,0.841756097788568,0.831511231281973,0.912206560672044,0.88473373230431,0.904972526401935,0.904367271770588,0.895660203139429,0.900909364196606,0.449282928477108,0.890697605665156,0.885971272641099,0.845882230761244,0.862994755116492
p15,0.858569177322133,0.884336394919916,0.88043738871704,0.87978880947782,0.867823557600958,0.892146972098985,0.88608785374915,0.884170016165507,0.818331352388317,0.871327651726796,0.841554553603813,0.88891196898036,0.9285219993249,0.808349614857734,0.916679977074782,0.85101527186971,0.872305546890203,0.871396641700521,0.840180630549764,0.847943705687894,0.897165118660296,0.809214815264031,0.949494838788637,0.93917637088691,0.33262303241461,0.207883960111289,0.31304194232128,0.212693020864174,0.235551351435174,NA,0.354354587869363,0.266151887296176,0.198351648351649,0.386255602939642,0.213504994589848,0.37477463353453,0.204271631982476,0.348743693068302,0.382242317364767,0.396795652581281,0.232783250846982,0.174817627521476,0.234995586937336,0.222260456095349,0.209210258657112,0.285050082691049,0.230629181915641,0.417259841544938,0.273207412049057,0.837576674229056,0.83516151596083,0.852943553093491,0.433940756702739,0.394566944775529,0.39955960208018,0.425440148165481,0.454644097222223,0.380310945080838,0.390270002016099,0.476815533980585,0.382403992189197,0.369473422752112,0.885279277482586,0.901087454427941,0.82181304892703,0.875538197160912,0.868249788780182,0.818340234130648,0.90174879114326,0.891114277116215,0.938557314927597,0.936090505833677,0.918319435053718,0.930117466898242,0.485788392953639,0.918411726804125,0.869816300563078,0.877444608787895,0.878915828386135
p16,0.849108655196488,0.882230771069749,0.8414388046315,0.861871121770296,0.854149318834364,0.881118881118883,0.848981379862347,0.866204599446502,0.816381152582742,0.864270722097434,0.899176758026399,0.91499752266305,0.945713948154273,0.852536620221509,0.875360800168041,0.844962331001138,0.875337379818159,0.890375722543354,0.815504437601886,0.838451129384828,0.87686379704248,0.787645370789916,0.926516229561201,0.927461986092368,0.272012183633738,0.267592448119832,0.313906390639066,0.29927599550618,0.287399870101755,0.354354587869363,NA,0.297145050095257,0.307416511405803,0.361876371373479,0.282620262276612,0.239799931964113,0.267196556761597,0.389194698128903,0.321511618885484,0.398134641050313,0.324585959370064,0.345648306947359,0.346367760377828,0.304433528362693,0.311274011785118,0.33139507765979,0.316907454762315,0.410135870230248,0.378244076226423,0.849324824424521,0.831503146513495,0.84498120176297,0.42496383613924,0.33895475037569,0.339692101740296,0.408173887843973,0.491324058152261,0.342471115007673,0.359662492340085,0.445228912664845,0.355471745356099,0.346648696933132,0.865170796179315,0.899589562262218,0.827750313440758,0.857561514436921,0.840936379943194,0.807012224224966,0.905376483559246,0.8972623809725,0.926277273343273,0.925251279751898,0.906885245901643,0.913174211863144,0.445185727869315,0.911876695180472,0.875856910153002,0.870664793315096,0.877326222390628
p17,0.87112205516083,0.889609074336641,0.896343372627337,0.938630215007833,0.918587472380928,0.917419725773995,0.903663141700097,0.899448488050033,0.869273857232369,0.880202474690666,0.900267266844847,0.893130745658839,0.940792386953345,0.863513035271914,0.889830420813742,0.866763493096941,0.892770218795296,0.89139615420285,0.887061987769911,0.852895322117056,0.912430680691168,0.825390119610277,0.948712673266377,0.927530560875304,0.333505899021825,0.196414610394063,0.379244861483469,0.167132445613458,0.244399185336049,0.266151887296176,0.297145050095257,NA,0.213304013194063,0.423434031464143,0.162487434764048,0.38950197686472,0.141276454843961,0.41164651190379,0.424451903328254,0.520784144416412,0.169440242057489,0.216749998489759,0.325256405017775,0.166765276497379,0.103676947044794,0.225207373901636,0.216031998112975,0.340886600098573,0.278288050292459,0.862939346252115,0.86395650562214,0.869291901454539,0.460370450139996,0.333469363959659,0.318976616688126,0.471846561836328,0.50544449861856,0.430687139279104,0.372253669768781,0.474594741860783,0.357978570548873,0.374265177244023,0.899162796320739,0.921780842124815,0.843318287553366,0.900107082759679,0.862891921145555,0.849743101683326,0.928091003475825,0.921439862233818,0.903775306722549,0.902691781268332,0.912264674214496,0.915971026732065,0.506864352799274,0.914809577217536,0.897567841812102,0.880394160017585,0.897996184302776
p18,0.862940146576902,0.876057487991522,0.883999025910691,0.880307970723508,0.87959993376324,0.905091576940551,0.871951390657488,0.86267426571593,0.835011771613632,0.885471064388725,0.882018168153293,0.896386851259183,0.937820990637518,0.787829424497356,0.895138399169359,0.847997254685147,0.885406621665061,0.901258324120023,0.857759406365578,0.839770354906059,0.916551874139059,0.802491616212202,0.944451212748819,0.937972898241945,0.300281293952181,0.186085538181647,0.348915231491837,0.17216530375662,0.184236269623143,0.198351648351649,0.307416511405803,0.213304013194063,NA,0.340775440378499,0.18697406158404,0.347841364408736,0.142036034044435,0.337983795814727,0.379910499992259,0.433640868996042,0.052340773856374,0.203883808102857,0.277547509189021,0.057889513728085,0.14975853010115,0.186463980502133,0.146410623543614,0.365371611100731,0.28751743808923,0.858534552369045,0.855374523910284,0.860683419519479,0.422045757097305,0.322193903216072,0.344176751415567,0.43231364151834,0.440464930862249,0.361259246516429,0.363652034915612,0.390199921599374,0.333249674514911,0.33558569127055,0.886687156926689,0.892081460726979,0.841116452058361,0.879741897887063,0.887418556492754,0.826306726656668,0.897127162438332,0.873967155532414,0.924518055932666,0.923413730516626,0.905761718750002,0.910807425548225,0.447395364710994,0.93594941592504,0.88219987005963,0.877814505729069,0.893850227181508
p19,0.869879752897918,0.885298074861984,0.866159637425679,0.88769326080799,0.849376311625586,0.911568587528668,0.862540907989367,0.838286395649707,0.875040880811548,0.878613725406135,0.83756033507158,0.89587527742718,0.905046915160361,0.839894174824469,0.888746108310617,0.86259635718671,0.872021062668466,0.900907244976917,0.844841433076725,0.782299692461505,0.910449240397063,0.82081423763599,0.944515469189464,0.940050809264901,0.350760967671658,0.354607340959155,0.366031578660317,0.353516588264697,0.372824730560404,0.386255602939642,0.361876371373479,0.423434031464143,0.340775440378499,NA,0.360998102644065,0.304149399828523,0.340653719167036,0.267277315702108,0.337197236831289,0.349234115083197,0.358422461969195,0.3522850274021,0.366909434591651,0.342747536800743,0.351936623630587,0.336596495416982,0.317185216120276,0.327744054908882,0.417245869331878,0.853971598581413,0.852348015459173,0.829292681374819,0.449488348720707,0.284772239675122,0.395854966437386,0.355691488093579,0.417068221172305,0.368169963317751,0.388493172597968,0.415111463055482,0.353409573533696,0.360810309310425,0.873953220404084,0.871386647101982,0.830050483148479,0.870114021386264,0.876474247050733,0.804617030752485,0.869900376129006,0.871788667069975,0.951418890300722,0.951254044203899,0.946569667131885,0.953230167404939,0.505563926950671,0.937081671588276,0.868368661723366,0.868846141494591,0.863703375006586
p20,0.854582273658786,0.870154472421288,0.8798122292932,0.893242339087382,0.890084248438027,0.901864184196008,0.873334767455418,0.869800683950449,0.81971586606343,0.886908108428004,0.876802546447798,0.87677633561773,0.914501127422352,0.798966776520888,0.872684196491992,0.847825259713079,0.886384227366222,0.889751216179425,0.841649765477595,0.812163341778624,0.893064629557872,0.82647509055912,0.936526649783135,0.921036208773946,0.289080064951288,0.116112700858463,0.318100358422941,0.074165345555573,0.160455647417169,0.213504994589848,0.282620262276612,0.162487434764048,0.18697406158404,0.360998102644065,NA,0.327179846851986,0.110048980881656,0.306863440721082,0.348278693590684,0.451669076604942,0.17282863388322,0.169835874929913,0.288113089659482,0.162082978924488,0.104841633952925,0.195417578980294,0.181789281515091,0.324962743337796,0.201424834418656,0.831751837732033,0.847221635103146,0.849897829826507,0.403869089106765,0.296222430783671,0.272717173961344,0.40273126971359,0.471844493653122,0.336722721939774,0.323540028563806,0.403049938028524,0.304433837844628,0.327994734532691,0.876038714932154,0.896440088840928,0.822901690025231,0.878990073532867,0.87261377559119,0.818224805985925,0.903725658424981,0.882734105170923,0.901704589578319,0.90169002473207,0.911427552953981,0.917161975253264,0.443072298490813,0.919999618331207,0.872436920202199,0.843360980459073,0.868984042666692
p21,0.859840455593532,0.875831262437647,0.888913684249681,0.849987609510067,0.874382637654165,0.902332305127283,0.862328364187102,0.868984292246489,0.861874899464167,0.88715359779824,0.881257426139121,0.902612819650435,0.94758710846452,0.887837764366878,0.869541901415117,0.867005436420813,0.889169258893784,0.884552066622671,0.849320353243436,0.833472921543386,0.889797190458103,0.803257712695738,0.943109128966158,0.940857077394618,0.254256568713559,0.313036177125543,0.30989919595482,0.313602396309516,0.327782805429864,0.37477463353453,0.239799931964113,0.38950197686472,0.347841364408736,0.304149399828523,0.327179846851986,NA,0.279172439953428,0.364053310542428,0.316613241032981,0.322865734082888,0.342584357834163,0.393933098018668,0.28424293516109,0.322795323659954,0.333478172099867,0.320316488004084,0.308832809532248,0.287919880818898,0.408018263477698,0.866452489729149,0.859353102752398,0.861727182052312,0.453422358511092,0.31476760149049,0.311493822538377,0.377414521454026,0.43242902506481,0.356464127844102,0.357429062496706,0.42145773934476,0.336887989005571,0.351261599251764,0.86875992517673,0.895786178465285,0.842449754132507,0.87942241542681,0.843738867647965,0.828874596461373,0.914693424067773,0.885310559718357,0.94077520780629,0.939408830225298,0.914557911582318,0.915904139433553,0.481008627934048,0.937836582750216,0.895104203723598,0.859248272475186,0.891504700612141
p22,0.854476713364737,0.862480032424962,0.869032609534884,0.869718366235971,0.869099221291651,0.888012608066829,0.849343362705065,0.878095468893241,0.826074816371804,0.872948273125156,0.872012471778266,0.891062935859833,0.919460278137599,0.831068033273916,0.878129431802797,0.823995185759985,0.86743428585969,0.858911340397032,0.838081955106671,0.836383030572508,0.89489209468931,0.813099600139878,0.941448569248309,0.947278714921353,0.282089879888357,0.11671621600365,0.340663907046622,0.09842426908394,0.165304663953019,0.204271631982476,0.267196556761597,0.141276454843961,0.142036034044435,0.340653719167036,0.110048980881656,0.279172439953428,NA,0.314876395225944,0.362734835424326,0.442270791407312,0.106080697101725,0.151109221878841,0.240078125000001,0.08410402339736,0.067444835810523,0.119504440302599,0.117424760037885,0.291256804882258,0.236565699138209,0.816170024253547,0.856822183098593,0.83666451751558,0.439871858058159,0.308562742779938,0.284183722494476,0.416401712812112,0.476351192251544,0.330313325783316,0.279752314156637,0.391970009608269,0.263952569169961,0.301615008413141,0.877207510066753,0.877890853421339,0.811251826532748,0.873559449077112,0.82566306373506,0.813131741808345,0.888691517985425,0.881302447221819,0.919191919191921,0.917792054543071,0.889947567232341,0.893642094236924,0.416316820598938,0.915039319728837,0.870841728616106,0.879692211708435,0.866523957952293
p23,0.861983444905951,0.892498365116033,0.872691349423525,0.897987337576527,0.877767966577038,0.921185048136944,0.893492038477701,0.886626354982739,0.867895308796055,0.863878655208579,0.865477714791039,0.88858556265783,0.915997364737623,0.853459849593701,0.875274578122242,0.847378818652465,0.88966351827704,0.908448169395174,0.880462966111414,0.814759675680709,0.915764799007745,0.786781642568185,0.939419580541524,0.924703553019087,0.296146771696723,0.321905776935679,0.349187184434612,0.315116602024834,0.353545265176473,0.348743693068302,0.389194698128903,0.41164651190379,0.337983795814727,0.267277315702108,0.306863440721082,0.364053310542428,0.314876395225944,NA,0.314024962151864,0.292005954574773,0.33968128599312,0.324946237843411,0.329753388926216,0.318267369058984,0.353006224087033,0.329446355905806,0.341431106983651,0.311815774178726,0.335985229574023,0.864992617665602,0.848612203915305,0.847366993078098,0.427464085502705,0.259766264121544,0.387228635736588,0.315501343914724,0.393992064417071,0.405546361767215,0.380641272489388,0.473089529681077,0.38653300807398,0.406174426334048,0.872876488672411,0.885614733698354,0.813979250631218,0.83667253065331,0.888640996644377,0.829553579222243,0.863299548590408,0.881827023033089,0.945176120164489,0.944012730131272,0.938282003393515,0.945389736568804,0.466282253275579,0.914692815718189,0.874810067602763,0.837894237609677,0.898083180123238
p24,0.88393825133437,0.908584312466874,0.904002838607742,0.913936711985593,0.906189684963577,0.935053752217932,0.884497646179595,0.91951716585155,0.873427396964876,0.902987214424243,0.888813421414933,0.893407385961196,0.916606365702639,0.881850639375352,0.897522364292071,0.900983990106007,0.905691769095294,0.934918663240144,0.872381783830074,0.819069882153621,0.938224310324059,0.824037310821264,0.949117490140859,0.94692186737781,0.164708278042701,0.39148719479539,0.348070185055757,0.388074686444793,0.407179033525951,0.382242317364767,0.321511618885484,0.424451903328254,0.379910499992259,0.337197236831289,0.348278693590684,0.316613241032981,0.362734835424326,0.314024962151864,NA,0.29629471738077,0.403684841222289,0.370673455092794,0.376996620932481,0.389632590220199,0.362930958469272,0.398131330234277,0.380065401384972,0.393953912492465,0.4025055327221,0.892320195042664,0.865571743893334,0.88285882241946,0.352748263588007,0.286167195060906,0.373170715341725,0.327676646643392,0.369174499547725,0.408842870825251,0.39200680272109,0.482196910318883,0.42596083417101,0.416028586013274,0.900252470809837,0.896087724972534,0.83692207419455,0.870072214791193,0.91037055333195,0.850372907308538,0.912413567258504,0.883354593095188,0.926694873560958,0.927874502992225,0.944407700548791,0.947940302410407,0.474847031585913,0.923453614923565,0.88117790140234,0.849992254954179,0.909986928891322
p25,0.87038537755477,0.900026820692261,0.901425120422803,0.893421101096046,0.879462054941881,0.909809062574672,0.88494498440634,0.897789033292329,0.88029107212768,0.865967043473371,0.864180663042737,0.911937796872592,0.924188402189438,0.868216538373376,0.890781798897757,0.876163316231045,0.908325524262993,0.89527581564818,0.872886163400364,0.83951767548184,0.907378709497672,0.778999877959485,0.948668346394495,0.925717465277033,0.302486079523175,0.452993961110168,0.284984118282518,0.440886243794136,0.460653920753673,0.396795652581281,0.398134641050313,0.520784144416412,0.433640868996042,0.349234115083197,0.451669076604942,0.322865734082888,0.442270791407312,0.292005954574773,0.29629471738077,NA,0.456623127101444,0.416016741760631,0.330655809859156,0.437370961983267,0.464404462260342,0.416711823994799,0.46306165908655,0.366905963623606,0.432746318003546,0.892610669735532,0.834835572057285,0.848072016032766,0.424978794257172,0.332652441083126,0.427551004282623,0.376303741597238,0.395489588018529,0.411447186201689,0.452166713531416,0.503005823783583,0.447341791858023,0.453752181500874,0.910987928959559,0.876614791262228,0.835002400145663,0.853649182115298,0.872975562667373,0.829574473162931,0.8517682869845,0.886936286310384,0.964365958453233,0.963864587295552,0.93313612877202,0.936817920735213,0.540634945276724,0.943101529397103,0.867860864712453,0.866569924002156,0.878935844144162
pb1,0.872200792379107,0.867708233320863,0.877858061361016,0.883429781152111,0.881433219164206,0.904872569926089,0.874983878351352,0.86620727331116,0.838683847192825,0.888998402920377,0.88394605453883,0.889511142148617,0.931812371340969,0.807333631751718,0.865780401879996,0.842619447412607,0.87852961080489,0.903532662630076,0.858104747444973,0.846273225992731,0.931028241091021,0.815824900546056,0.940294128901417,0.931683940711022,0.317164470092803,0.172267853783938,0.370759173545833,0.120075193859168,0.213874715014657,0.232783250846982,0.324585959370064,0.169440242057489,0.052340773856374,0.358422461969195,0.17282863388322,0.342584357834163,0.106080697101725,0.33968128599312,0.403684841222289,0.456623127101444,NA,0.189301725246661,0.281748256103638,0.02205280070569,0.113995751711117,0.150847934039164,0.160327913228541,0.345847190102657,0.251790741163866,0.848570036776325,0.875741368354163,0.84700580321886,0.427722711321802,0.323879200908667,0.319427059401392,0.428599266520121,0.461429505338855,0.38475932076531,0.327619942083433,0.401941050726335,0.297214301381883,0.316781623544834,0.889120476245436,0.885836780555782,0.847032080671021,0.892934312878136,0.86598027091821,0.822018865581342,0.903776104118325,0.877861175404138,0.918335662164264,0.916933325848165,0.898142937535175,0.901741874054854,0.450641452204462,0.928357206183854,0.879618804233953,0.882170542635661,0.888043886319343
pb2,0.847662446422549,0.851599439700137,0.849774181207629,0.885424201840378,0.852913220761011,0.885184109506014,0.859387612418318,0.843988182899144,0.816749971735782,0.854771920061543,0.827809459621954,0.865317521651756,0.915622855975047,0.814812619420558,0.910396206504166,0.840679715199369,0.863851977324478,0.899851688162677,0.835622789097906,0.837561350729022,0.892398612876971,0.814736931021226,0.949458640348975,0.937120235800701,0.313306374403911,0.163936881247998,0.322477108413101,0.154996738361463,0.229546704895916,0.174817627521476,0.345648306947359,0.216749998489759,0.203883808102857,0.3522850274021,0.169835874929913,0.393933098018668,0.151109221878841,0.324946237843411,0.370673455092794,0.416016741760631,0.189301725246661,NA,0.248392266228226,0.172736706233707,0.17696361863983,0.235025646682478,0.162358219504061,0.344518980133984,0.209011636627109,0.824267541587522,0.829017403772992,0.843086397492268,0.442275200080699,0.392201972213351,0.382551240252873,0.453013060162388,0.530229832258884,0.345930834305785,0.324845387566385,0.42663073218781,0.311127404212881,0.310409806032277,0.870974029212371,0.866346518223538,0.792469430110407,0.880737968521743,0.869811914014871,0.803690556866328,0.88628670475019,0.886115735391841,0.908477016419294,0.908048574783228,0.891001506024099,0.896495634361587,0.456160855110124,0.917878747784564,0.843665994818847,0.886198070486318,0.846162103422899
