L1,L2,Score,Cluster_number
fur,pm4,0.592756511627268,4
ve2,sc4,0.592839843351474,4
sc4,ve2,0.592839843351482,4
ve2,ro4,0.592858949211129,4
ro4,ve2,0.592858949211135,4
pm3,itg,0.592967512525176,4
itg,pm3,0.592967512525178,4
ca2,glg,0.593655447893129,4
glg,ca2,0.593655447893132,4
lm1,li2,0.593894413593226,4
li2,lm1,0.593894413593227,4
eg3,ll1,0.594141257849799,4
ll1,eg3,0.594141257849805,4
li2,sc2,0.594147845215134,4
sc2,li2,0.594147845215143,4
pm1,ito,0.594227743843711,4
ito,pm1,0.594227743843723,4
sc4,eg4,0.59443113753039,4
eg4,sc4,0.59443113753039,4
li3,eg4,0.594468361572094,4
eg4,li3,0.594468361572101,4
pm1,fur,0.594761096628426,4
fur,pm1,0.594761096628431,4
eg3,glg,0.594773766780778,4
glg,eg3,0.59477376678078,4
fro,pr1,0.59510661840621,4
pr1,fro,0.595106618406212,4
pm4,ll1,0.595503104332474,4
ll1,pm4,0.595503104332484,4
src,sc4,0.595944417546055,4
sc4,src,0.595944417546055,4
ro2,ll2,0.596744162481909,4
ll2,ro2,0.59674416248191,4
ca2,pr1,0.597199446598369,4
pr1,ca2,0.597199446598378,4
li3,sc2,0.597597143299033,4
sc2,li3,0.597597143299044,4
pm2,sc3,0.597607572301259,4
sc3,pm2,0.597607572301269,4
fro,fra,0.597733496501264,4
fra,fro,0.597733496501269,4
lm2,ita,0.598008264658339,4
ita,lm2,0.59800826465835,4
li3,ita,0.598082975606252,4
ita,li3,0.598082975606257,4
ll2,li1,0.598187953172694,4
li1,ll2,0.598187953172696,4
eg1,fur,0.598297605898747,4
fur,eg1,0.598297605898752,4
eg2,ll1,0.598418420557906,4
ll1,eg2,0.598418420557917,4
ca5,itg,0.598532420700558,4
itg,ca5,0.598532420700563,4
ruq,ruo,0.598711963641518,4
ruo,ruq,0.59871196364152,4
pm4,sc3,0.598752845105553,4
sc3,pm4,0.598752845105558,4
lm2,pr1,0.598952991133168,4
pr1,lm2,0.598952991133182,4
eg3,ro1,0.599089161955528,4
ro1,eg3,0.599089161955534,4
pm1,ro1,0.599325711363312,4
ro1,pm1,0.59932571136332,4
fro,ro2,0.599602451279131,4
ro2,fro,0.599602451279138,4
rup,ruo,0.60001151140342,4
ruo,rup,0.600011511403423,4
ve2,ro3,0.600358484792003,4
ro3,ve2,0.600358484792013,4
eg2,glg,0.60058693464424,4
glg,eg2,0.600586934644242,4
lm2,itg,0.600601263945862,4
itg,lm2,0.60060126394587,4
ve2,ca2,0.600656017285963,4
ca2,ve2,0.600656017285965,4
sc1,src,0.600803984583342,4
src,sc1,0.600803984583349,4
pm2,fro,0.600908184827711,4
fro,pm2,0.600908184827717,4
ve3,pr1,0.601028769882924,4
pr1,ve3,0.601028769882934,4
lm1,itg,0.601180993759507,4
itg,lm1,0.601180993759507,4
spa,por,0.601527020778943,4
por,spa,0.601527020778943,4
nea,eg4,0.602153286493794,4
eg4,nea,0.602153286493796,4
ve2,ro1,0.602167267453689,4
ro1,ve2,0.602167267453695,4
pm3,fur,0.602433192654799,4
fur,pm3,0.602433192654804,4
pr1,fra,0.602629447601335,4
fra,pr1,0.602629447601338,4
sc1,eg4,0.602695213741537,4
eg4,sc1,0.602695213741548,4
sc1,ve2,0.602880596673242,4
ve2,sc1,0.602880596673248,4
itf,sro,0.603580791507216,4
sro,itf,0.603580791507219,4
pm5,pr1,0.604325683037267,4
pr1,pm5,0.60432568303728,4
pm2,ro1,0.604350988913885,4
ro1,pm2,0.604350988913893,4
ca6,itg,0.604392443043938,4
itg,ca6,0.604392443043942,4
src,itg,0.604498344913619,4
itg,src,0.604498344913619,4
pm4,itf,0.605213479998561,4
itf,pm4,0.605213479998562,4
ca3,pr1,0.605595833940714,4
pr1,ca3,0.60559583394072,4
eg3,nea,0.605699316460471,4
nea,eg3,0.605699316460473,4
itf,glg,0.605789567600202,4
glg,itf,0.605789567600203,4
lat,sc3,0.60609636944052,4
sc3,lat,0.606096369440528,4
spa,ca2,0.606165586200714,4
ca2,spa,0.606165586200715,4
fur,ita,0.606238467277406,4
ita,fur,0.606238467277408,4
pm1,sc3,0.606393108487246,4
sc3,pm1,0.606393108487255,4
ve2,spa,0.606419438475296,4
spa,ve2,0.606419438475296,4
pm4,fro,0.606806313991758,4
fro,pm4,0.606806313991761,4
ve1,fur,0.606880919124347,4
fur,ve1,0.606880919124357,4
eg1,li2,0.607325875516337,4
li2,eg1,0.607325875516345,4
pm1,ro4,0.607476656104573,4
ro4,pm1,0.607476656104581,4
eg3,sc4,0.607949152257377,4
sc4,eg3,0.607949152257381,4
pm3,ll1,0.608045980346884,4
ll1,pm3,0.608045980346894,4
pm1,ro3,0.609348356571954,4
ro3,pm1,0.609348356571967,4
pm2,ro4,0.609657627705381,4
ro4,pm2,0.609657627705389,4
pr2,fra,0.609839571628657,4
fra,pr2,0.609839571628666,4
fur,ito,0.609951931634124,4
ito,fur,0.60995193163413,4
pm4,ro4,0.610240532124978,4
ro4,pm4,0.610240532124984,4
glg,eg4,0.610291072542685,4
eg4,glg,0.610291072542688,4
fro,ll2,0.611137529903205,4
ll2,fro,0.611137529903212,4
pm1,itf,0.611764529004055,4
itf,pm1,0.611764529004059,4
ve1,ca2,0.612020101564835,4
ca2,ve1,0.61202010156484,4
pm2,ro3,0.612086535568739,4
ro3,pm2,0.612086535568752,4
ro1,ll1,0.612225558770674,4
ll1,ro1,0.612225558770675,4
eg3,ro3,0.61229033514649,4
ro3,eg3,0.612290335146498,4
pm3,sc3,0.612386207182459,4
sc3,pm3,0.612386207182467,4
pm5,ca4,0.612843072560288,4
ca4,pm5,0.612843072560293,4
pm2,fra,0.613219737581938,4
fra,pm2,0.613219737581946,4
ca2,ita,0.61393511306281,4
ita,ca2,0.613935113062815,4
sc1,eg3,0.61463772972737,4
eg3,sc1,0.614637729727378,4
eg3,ca3,0.615331457482729,4
ca3,eg3,0.615331457482729,4
fur,dlm,0.61535044833003,4
dlm,fur,0.615350448330035,4
pm5,sc3,0.615418957805659,4
sc3,pm5,0.615418957805674,4
ca4,pm4,0.615772412333812,4
pm4,ca4,0.615772412333814,4
pm5,ca5,0.615812884218714,4
ca5,pm5,0.615812884218718,4
pm3,fro,0.616150602877171,4
fro,pm3,0.616150602877174,4
pm5,ca2,0.616388820772352,4
ca2,pm5,0.616388820772358,4
eg2,ca2,0.616437641984128,4
ca2,eg2,0.616437641984129,4
glg,ll2,0.61679154942752,4
ll2,glg,0.616791549427525,4
ca1,ro4,0.617174043064824,4
ro4,ca1,0.617174043064825,4
ve3,ro4,0.617182431541566,4
ro4,ve3,0.61718243154157,4
lm1,fur,0.617359516529605,4
fur,lm1,0.617359516529613,4
pm3,ro1,0.617433996775047,4
ro1,pm3,0.617433996775055,4
lm1,ll1,0.617499227615821,4
ll1,lm1,0.617499227615832,4
ast,ll2,0.618106150184103,4
ll2,ast,0.618106150184113,4
pm3,ro4,0.618181730474695,4
ro4,pm3,0.618181730474702,4
lat,sc2,0.618300482164802,4
sc2,lat,0.618300482164813,4
fro,ca1,0.618463134949961,4
ca1,fro,0.618463134949961,4
lm2,ro4,0.618670307748595,4
ro4,lm2,0.61867030774861,4
pm4,ro1,0.6188094835667,4
ro1,pm4,0.618809483566709,4
eg4,ro1,0.61908275123153,4
ro1,eg4,0.619082751231531,4
sc3,ll2,0.619104458116092,4
ll2,sc3,0.619104458116092,4
pr1,ro1,0.619123024488348,4
ro1,pr1,0.619123024488351,4
pm1,fro,0.619203605839173,4
fro,pm1,0.619203605839177,4
pm2,itf,0.619323909377651,4
itf,pm2,0.619323909377654,4
ve3,fro,0.619414188803034,4
fro,ve3,0.619414188803035,4
li3,itg,0.619857368061658,4
itg,li3,0.619857368061661,4
ca2,ito,0.620841039985352,4
ito,ca2,0.620841039985363,4
li1,sc4,0.620872741782267,4
sc4,li1,0.620872741782268,4
ca3,fro,0.620884725628126,4
fro,ca3,0.62088472562813,4
pm3,itf,0.620922739392115,4
itf,pm3,0.620922739392119,4
pm5,ito,0.62109113196911,4
ito,pm5,0.621091131969125,4
fro,ro3,0.621158622777613,4
ro3,fro,0.621158622777623,4
pm3,fra,0.621638640844506,4
fra,pm3,0.621638640844513,4
ca4,fro,0.621654293683583,4
fro,ca4,0.621654293683587,4
lm2,ro1,0.621797462529422,4
ro1,lm2,0.621797462529436,4
lat,ita,0.621854747150868,4
ita,lat,0.621854747150871,4
itg,fur,0.621953055988599,4
fur,itg,0.6219530559886,4
ca5,lm1,0.622306213189888,4
lm1,ca5,0.62230621318989,4
pm5,ca6,0.622462160005295,4
ca6,pm5,0.6224621600053,4
ll1,ro3,0.62283788095568,4
ro3,ll1,0.622837880955682,4
eg2,ro3,0.623014119193284,4
ro3,eg2,0.623014119193295,4
ast,por,0.623017853021712,4
por,ast,0.623017853021714,4
pm5,ro4,0.623390703968092,4
ro4,pm5,0.623390703968105,4
ca3,eg4,0.623854807740309,4
eg4,ca3,0.623854807740313,4
ca5,pm4,0.623938464775816,4
pm4,ca5,0.623938464775818,4
qbb,ito,0.624157820229654,4
ito,qbb,0.624157820229658,4
eg1,sc3,0.624243590668696,4
sc3,eg1,0.624243590668704,4
nea,li1,0.624243824262471,4
li1,nea,0.624243824262475,4
itf,fur,0.62430381096729,4
fur,itf,0.624303810967292,4
li1,pr1,0.624371176870887,4
pr1,li1,0.624371176870888,4
ca2,itg,0.62463079973487,4
itg,ca2,0.624630799734874,4
por,sc3,0.624722965715151,4
sc3,por,0.624722965715156,4
glg,sc3,0.624793019959009,4
sc3,glg,0.624793019959014,4
ca3,ro4,0.624946685626793,4
ro4,ca3,0.6249466856268,4
pm5,nea,0.624959859482918,4
nea,pm5,0.624959859482926,4
eg1,li3,0.625318387446493,4
li3,eg1,0.625318387446497,4
pm4,ro3,0.62531869107704,4
ro3,pm4,0.625318691077052,4
li2,sc4,0.625439633688831,4
sc4,li2,0.625439633688836,4
pm2,sc2,0.6254627401214,4
sc2,pm2,0.625462740121414,4
sc1,li1,0.625706241536055,4
li1,sc1,0.625706241536068,4
li3,sc4,0.625873918644873,4
sc4,li3,0.625873918644876,4
ca2,eg4,0.626015590404646,4
eg4,ca2,0.626015590404653,4
ca2,ll2,0.626186901542715,4
ll2,ca2,0.626186901542721,4
pm4,sc2,0.626380208791394,4
sc2,pm4,0.626380208791403,4
eg1,ll1,0.626827160662489,4
ll1,eg1,0.626827160662502,4
ca2,eg3,0.626959376684572,4
eg3,ca2,0.626959376684576,4
pm2,nea,0.6269626756154,4
nea,pm2,0.626962675615406,4
pr1,ll2,0.627058599305512,4
ll2,pr1,0.627058599305513,4
pm4,nea,0.627418568916115,4
nea,pm4,0.627418568916118,4
pm1,fra,0.627869555209241,4
fra,pm1,0.627869555209248,4
ca5,fro,0.627900807701749,4
fro,ca5,0.627900807701751,4
pr1,fur,0.628031194424725,4
fur,pr1,0.628031194424725,4
ca1,pr1,0.628339320574602,4
pr1,ca1,0.628339320574606,4
ca6,pm4,0.628407850234996,4
pm4,ca6,0.628407850234997,4
eg2,ro2,0.628590632536749,4
ro2,eg2,0.628590632536761,4
ca5,sc3,0.628940989570868,4
sc3,ca5,0.628940989570875,4
pm5,sc2,0.629127246092221,4
sc2,pm5,0.62912724609224,4
eg4,ro3,0.629494946971078,4
ro3,eg4,0.629494946971082,4
pm4,fra,0.629841447719163,4
fra,pm4,0.629841447719168,4
ca1,ro1,0.629979422110956,4
ro1,ca1,0.629979422110958,4
eg3,ro2,0.630293862966252,4
ro2,eg3,0.63029386296626,4
ve3,ro1,0.63116281444718,4
ro1,ve3,0.631162814447186,4
ca4,sc3,0.63155835293717,4
sc3,ca4,0.631558352937177,4
lm1,ita,0.631814974797916,4
ita,lm1,0.631814974797918,4
ve3,ca3,0.632026406392458,4
ca3,ve3,0.632026406392463,4
ca4,fur,0.632279575536212,4
fur,ca4,0.632279575536217,4
ca2,pm4,0.632691503447139,4
pm4,ca2,0.632691503447141,4
lm1,ca4,0.632698438868105,4
ca4,lm1,0.632698438868105,4
ca6,lm1,0.632742143128502,4
lm1,ca6,0.632742143128503,4
sc1,li2,0.632765419423609,4
li2,sc1,0.632765419423621,4
lm2,ca4,0.632863400571145,4
ca4,lm2,0.632863400571153,4
ita,pr1,0.632880211141203,4
pr1,ita,0.632880211141204,4
li2,nea,0.632993365578027,4
nea,li2,0.632993365578028,4
ve2,ro2,0.633157517768391,4
ro2,ve2,0.633157517768396,4
qbb,sc3,0.633225380469269,4
sc3,qbb,0.633225380469276,4
pm3,ro3,0.633279782744267,4
ro3,pm3,0.633279782744279,4
pm2,ro2,0.633302721667328,4
ro2,pm2,0.633302721667338,4
lm2,ito,0.63378311098835,4
ito,lm2,0.633783110988364,4
ca4,ro4,0.633825968351545,4
ro4,ca4,0.633825968351554,4
eg2,ca3,0.633980688968861,4
ca3,eg2,0.633980688968866,4
ca6,fro,0.634046067565062,4
fro,ca6,0.634046067565063,4
ve3,por,0.634072537656919,4
por,ve3,0.634072537656921,4
fro,eg4,0.634290254843206,4
eg4,fro,0.634290254843213,4
li3,ito,0.634480287078869,4
ito,li3,0.634480287078882,4
eg4,ca1,0.634507017255318,4
ca1,eg4,0.634507017255318,4
pm5,ca3,0.634584969556246,4
ca3,pm5,0.634584969556253,4
pr2,pcd,0.63467685027604,4
pcd,pr2,0.634676850276045,4
lm1,ro1,0.634787848796984,4
ro1,lm1,0.634787848796994,4
ve3,ro3,0.634793958058039,4
ro3,ve3,0.63479395805805,4
eg2,fro,0.634889060865885,4
fro,eg2,0.634889060865889,4
ca6,sc3,0.634974015248443,4
sc3,ca6,0.634974015248448,4
sc1,li3,0.635001902919102,4
li3,sc1,0.635001902919116,4
ve3,dlm,0.635261538149198,4
dlm,ve3,0.635261538149203,4
ca4,itf,0.63531251449167,4
itf,ca4,0.635312514491673,4
lat,itf,0.63547328700083,4
itf,lat,0.635473287000836,4
ve2,ca3,0.635640687749489,4
ca3,ve2,0.635640687749494,4
lm2,ro3,0.635762867098415,4
ro3,lm2,0.635762867098432,4
ca3,fur,0.635918119245447,4
fur,ca3,0.63591811924545,4
eg1,nea,0.636106352801425,4
nea,eg1,0.636106352801428,4
li1,ll1,0.636169415008411,4
ll1,li1,0.636169415008415,4
ro4,ito,0.636197949180641,4
ito,ro4,0.636197949180643,4
li2,fur,0.636221621212434,4
fur,li2,0.636221621212438,4
itf,por,0.636228252443894,4
por,itf,0.636228252443895,4
ve1,por,0.636231205571575,4
por,ve1,0.636231205571582,4
ca4,por,0.63630285001669,4
por,ca4,0.636302850016691,4
nea,ca3,0.636576177205916,4
ca3,nea,0.636576177205916,4
pm1,ro2,0.636927031829687,4
ro2,pm1,0.636927031829698,4
fro,ve2,0.637056205348534,4
ve2,fro,0.637056205348535,4
ita,ro4,0.637070681933387,4
ro4,ita,0.637070681933391,4
itf,ll1,0.637237448171689,4
ll1,itf,0.637237448171696,4
glg,li1,0.637538950957275,4
li1,glg,0.637538950957278,4
pm5,ca1,0.637630410064928,4
ca1,pm5,0.63763041006494,4
ro4,ll1,0.637658394550769,4
ll1,ro4,0.63765839455077,4
ca3,ro1,0.637795362515709,4
ro1,ca3,0.637795362515716,4
ron,ito,0.63799801715097,4
ito,ron,0.63799801715097,4
fro,ito,0.638141676764583,4
ito,fro,0.638141676764591,4
ca6,ro4,0.638657415325371,4
ro4,ca6,0.63865741532538,4
eg3,ca1,0.638787823332863,4
ca1,eg3,0.638787823332867,4
ca5,itf,0.639169379520064,4
itf,ca5,0.639169379520065,4
lm2,ca5,0.639384176521707,4
ca5,lm2,0.639384176521714,4
pm1,nea,0.639523767582616,4
nea,pm1,0.639523767582623,4
fur,ro3,0.639579905917433,4
ro3,fur,0.639579905917441,4
ro1,ito,0.639853257163186,4
ito,ro1,0.639853257163187,4
ca6,fur,0.639898813584493,4
fur,ca6,0.639898813584496,4
ca5,ro4,0.639908060898846,4
ro4,ca5,0.639908060898855,4
ca5,fur,0.640394553034182,4
fur,ca5,0.640394553034184,4
pm5,ro1,0.640451031665192,4
ro1,pm5,0.640451031665208,4
pm1,sc2,0.640635365546277,4
sc2,pm1,0.64063536554629,4
pm2,ca3,0.640822939407435,4
ca3,pm2,0.640822939407436,4
por,ita,0.641536388325254,4
ita,por,0.641536388325254,4
ve1,ll1,0.641551783887908,4
ll1,ve1,0.641551783887921,4
ca3,ll2,0.641948954741028,4
ll2,ca3,0.641948954741037,4
ro2,ll1,0.642229231563291,4
ll1,ro2,0.642229231563294,4
pm4,ca3,0.642353510108901,4
ca3,pm4,0.642353510108901,4
pr1,ito,0.642482512558943,4
ito,pr1,0.642482512558944,4
nea,ca1,0.642532024648555,4
ca1,nea,0.642532024648558,4
ve1,ca3,0.64254630340718,4
ca3,ve1,0.642546303407188,4
pm3,sc2,0.642549546798385,4
sc2,pm3,0.642549546798397,4
eg2,ca1,0.642602033234181,4
ca1,eg2,0.64260203323419,4
ca2,itf,0.643182201049601,4
itf,ca2,0.643182201049604,4
ast,itf,0.643232287587296,4
itf,ast,0.6432322875873,4
ita,ro1,0.643301223929854,4
ro1,ita,0.643301223929858,4
nea,fur,0.643309665454362,4
fur,nea,0.643309665454364,4
pm3,nea,0.643325872139442,4
nea,pm3,0.643325872139446,4
ca4,pm3,0.643619357939365,4
pm3,ca4,0.643619357939368,4
li2,glg,0.643652983076759,4
glg,li2,0.643652983076762,4
li3,ll2,0.643749068481161,4
ll2,li3,0.643749068481168,4
lm1,ro3,0.643786037276777,4
ro3,lm1,0.643786037276789,4
pm3,ca3,0.643815381605815,4
ca3,pm3,0.643815381605815,4
lm2,sc3,0.643844531039389,4
sc3,lm2,0.643844531039398,4
por,ito,0.644152388992918,4
ito,por,0.644152388992921,4
ca6,itf,0.644249426831932,4
itf,ca6,0.644249426831933,4
fro,ll1,0.644417763889452,4
ll1,fro,0.644417763889462,4
pr1,ro2,0.645150995488411,4
ro2,pr1,0.645150995488413,4
por,ca5,0.645248341391895,4
ca5,por,0.645248341391896,4
ve1,src,0.645517062856206,4
src,ve1,0.645517062856213,4
lm1,ca2,0.645584494860392,4
ca2,lm1,0.645584494860393,4
li1,fur,0.645622447311449,4
fur,li1,0.645622447311449,4
li2,ll1,0.645903016275943,4
ll1,li2,0.64590301627595,4
ca4,ro1,0.646247393848192,4
ro1,ca4,0.646247393848201,4
fur,ca1,0.646325328559441,4
ca1,fur,0.646325328559442,4
ca2,fur,0.646518886843876,4
fur,ca2,0.646518886843881,4
pm3,ro2,0.646641889958875,4
ro2,pm3,0.646641889958883,4
por,sc2,0.646714646226239,4
sc2,por,0.646714646226246,4
pr1,pcd,0.646794208093952,4
pcd,pr1,0.646794208093952,4
glg,sc2,0.646917487694724,4
sc2,glg,0.646917487694731,4
ve2,dlm,0.64697210480756,4
dlm,ve2,0.646972104807569,4
fur,ro4,0.647017874980757,4
ro4,fur,0.64701787498076,4
qbb,sc2,0.647176845539304,4
sc2,qbb,0.647176845539315,4
lm1,pr1,0.647510550234226,4
pr1,lm1,0.647510550234236,4
fro,fur,0.647525255957495,4
fur,fro,0.647525255957497,4
lat,src,0.647608870109693,4
src,lat,0.647608870109698,4
ve3,ca1,0.647673710932023,4
ca1,ve3,0.647673710932029,4
ca5,sc2,0.647824034612849,4
sc2,ca5,0.647824034612859,4
eg1,sc2,0.648100511400531,4
sc2,eg1,0.648100511400543,4
ve3,ro2,0.648167869085254,4
ro2,ve3,0.648167869085259,4
ve2,por,0.64822695441599,4
por,ve2,0.648226954415991,4
ita,ll1,0.648310153222235,4
ll1,ita,0.648310153222239,4
ca4,sc2,0.648347041512993,4
sc2,ca4,0.648347041513004,4
ca1,ro3,0.648574761378131,4
ro3,ca1,0.648574761378135,4
lm2,nea,0.649156461207376,4
nea,lm2,0.649156461207384,4
ca5,pm3,0.649173746874154,4
pm3,ca5,0.649173746874155,4
eg4,ro2,0.649178857433437,4
ro2,eg4,0.649178857433441,4
por,ca6,0.649342595556942,4
ca6,por,0.649342595556943,4
ca4,pm1,0.649382553700303,4
pm1,ca4,0.649382553700304,4
itg,ro1,0.649550799322468,4
ro1,itg,0.649550799322478,4
lm2,ro2,0.6499182082526,4
ro2,lm2,0.649918208252616,4
pm4,glg,0.649924332585631,4
glg,pm4,0.649924332585633,4
pm4,ro2,0.649995300043066,4
ro2,pm4,0.649995300043076,4
lm2,ca6,0.65009701132102,4
ca6,lm2,0.650097011321028,4
itg,ro4,0.650158526511304,4
ro4,itg,0.650158526511312,4
ll1,ito,0.650199373240434,4
ito,ll1,0.650199373240434,4
sro,ito,0.650214895639646,4
ito,sro,0.650214895639649,4
lm1,ito,0.650319654453201,4
ito,lm1,0.65031965445321,4
ro2,ito,0.650483062855897,4
ito,ro2,0.6504830628559,4
qbb,ita,0.650905122677434,4
ita,qbb,0.650905122677435,4
ca5,ro1,0.651291042483843,4
ro1,ca5,0.651291042483851,4
ca4,eg1,0.651376993286531,4
eg1,ca4,0.651376993286533,4
ca4,ro3,0.651604680391702,4
ro3,ca4,0.651604680391715,4
ve2,ca1,0.651622309599402,4
ca1,ve2,0.651622309599407,4
ll2,sc2,0.651643673852632,4
sc2,ll2,0.651643673852634,4
nea,ll2,0.651751696064398,4
ll2,nea,0.651751696064401,4
eg2,pr1,0.651770471473006,4
pr1,eg2,0.651770471473016,4
ca5,ro3,0.65191045503304,4
ro3,ca5,0.651910455033051,4
pm2,ca4,0.651937174598423,4
ca4,pm2,0.651937174598423,4
pm2,dlm,0.651994138504652,4
dlm,pm2,0.651994138504664,4
ron,ita,0.652023320870324,4
ita,ron,0.652023320870324,4
pr1,ro4,0.652222230188497,4
ro4,pr1,0.652222230188498,4
lm2,ca2,0.652302502456828,4
ca2,lm2,0.652302502456835,4
pm5,ro3,0.65231770969873,4
ro3,pm5,0.652317709698751,4
ast,eg2,0.652545670656471,4
eg2,ast,0.652545670656478,4
lm1,ca3,0.652580191911587,4
ca3,lm1,0.65258019191159,4
qbb,itf,0.652603327833347,4
itf,qbb,0.65260332783335,4
ca6,ro1,0.6527421356559,4
ro1,ca6,0.652742135655908,4
ca6,pm3,0.652805532792157,4
pm3,ca6,0.652805532792158,4
ve1,ca1,0.652824317871215,4
ca1,ve1,0.652824317871224,4
ca6,ro3,0.652983013494124,4
ro3,ca6,0.652983013494135,4
ca6,sc2,0.653086350903271,4
sc2,ca6,0.653086350903281,4
glg,ca1,0.653214622244734,4
ca1,glg,0.653214622244734,4
fro,eg3,0.653376817467121,4
eg3,fro,0.653376817467122,4
pm5,sc4,0.653454642501815,4
sc4,pm5,0.653454642501828,4
ast,eg3,0.653489365151563,4
eg3,ast,0.653489365151568,4
ca3,ro3,0.653855694465013,4
ro3,ca3,0.653855694465023,4
eg2,por,0.654161481265731,4
por,eg2,0.654161481265734,4
lat,itg,0.654228233205048,4
itg,lat,0.654228233205053,4
pm1,ca3,0.654236881941593,4
ca3,pm1,0.654236881941595,4
ast,sc3,0.654376204403053,4
sc3,ast,0.654376204403066,4
spa,eg2,0.654399814945072,4
eg2,spa,0.654399814945074,4
fro,ita,0.654489112795391,4
ita,fro,0.654489112795395,4
qbb,src,0.654550422997168,4
src,qbb,0.65455042299717,4
li1,ro4,0.654834784402056,4
ro4,li1,0.654834784402058,4
itf,rup,0.654874476813969,4
rup,itf,0.65487447681397,4
li3,ll1,0.654887502476454,4
ll1,li3,0.654887502476463,4
pr2,win,0.654941740924456,4
win,pr2,0.65494174092446,4
glg,pr1,0.654972813140734,4
pr1,glg,0.654972813140738,4
eg3,pr1,0.655043405392002,4
pr1,eg3,0.65504340539201,4
eg4,pr1,0.655137700573168,4
pr1,eg4,0.65513770057317,4
ve2,src,0.655445569617468,4
src,ve2,0.655445569617473,4
fur,ro1,0.655683615338153,4
ro1,fur,0.655683615338158,4
spa,ll2,0.655925138144142,4
ll2,spa,0.655925138144148,4
eg3,por,0.656031622415698,4
por,eg3,0.656031622415699,4
ve1,ro4,0.656047030801075,4
ro4,ve1,0.656047030801087,4
lm1,ro4,0.656166345153918,4
ro4,lm1,0.656166345153927,4
itg,sro,0.656199282411619,4
sro,itg,0.656199282411622,4
spa,eg3,0.656462682519766,4
eg3,spa,0.656462682519767,4
eg2,src,0.656572290936348,4
src,eg2,0.656572290936354,4
pr1,ro3,0.656748028733463,4
ro3,pr1,0.656748028733469,4
fur,ro2,0.657112413061261,4
ro2,fur,0.657112413061268,4
ve1,pr1,0.657587770606552,4
pr1,ve1,0.657587770606565,4
fur,sc3,0.65778988536006,4
sc3,fur,0.657789885360062,4
pr1,ll1,0.657913174633375,4
ll1,pr1,0.657913174633376,4
li2,pr1,0.658099980171408,4
pr1,li2,0.658099980171413,4
ve3,src,0.658427403135411,4
src,ve3,0.658427403135415,4
pm2,ca5,0.658557590798804,4
ca5,pm2,0.658557590798804,4
ca2,pm3,0.658578251537165,4
pm3,ca2,0.658578251537167,4
pm3,ca1,0.658690634134359,4
ca1,pm3,0.658690634134364,4
itf,ca3,0.658695760116239,4
ca3,itf,0.658695760116239,4
eg1,ro4,0.658800254974761,4
ro4,eg1,0.658800254974771,4
glg,src,0.659277900027153,4
src,glg,0.659277900027154,4
nea,por,0.659313137770141,4
por,nea,0.659313137770147,4
itg,ca3,0.659360425664134,4
ca3,itg,0.659360425664134,4
ca3,ita,0.659362020463494,4
ita,ca3,0.659362020463498,4
li3,nea,0.659706616135721,4
nea,li3,0.659706616135725,4
ca1,ll2,0.659741808224629,4
ll2,ca1,0.659741808224633,4
ca5,eg1,0.660035366834424,4
eg1,ca5,0.660035366834425,4
pm5,fro,0.660065312397533,4
fro,pm5,0.660065312397544,4
pm4,sc4,0.660237263200804,4
sc4,pm4,0.660237263200807,4
nea,ro1,0.660807442608867,4
ro1,nea,0.660807442608872,4
pm2,ca6,0.661035723616816,4
ca6,pm2,0.661035723616817,4
sc1,pm4,0.661080803342778,4
pm4,sc1,0.66108080334279,4
pm1,dlm,0.661284374148563,4
dlm,pm1,0.661284374148574,4
pm4,ca1,0.661522194439957,4
ca1,pm4,0.661522194439962,4
ast,ca1,0.66162687006288,4
ca1,ast,0.661626870062889,4
ca5,sc4,0.661737688252508,4
sc4,ca5,0.661737688252512,4
ca3,ito,0.661898680586921,4
ito,ca3,0.66189868058693,4
pm5,ro2,0.662005983551782,4
ro2,pm5,0.662005983551798,4
ca4,sc4,0.662151406786666,4
sc4,ca4,0.662151406786671,4
ita,dlm,0.662199581719145,4
dlm,ita,0.662199581719149,4
pm5,glg,0.662386169834883,4
glg,pm5,0.66238616983489,4
sc1,ast,0.662600445626608,4
ast,sc1,0.662600445626609,4
lm2,sc4,0.662610065117307,4
sc4,lm2,0.662610065117315,4
src,li1,0.662616031309704,4
li1,src,0.662616031309705,4
itg,por,0.662776175940766,4
por,itg,0.662776175940768,4
eg1,fro,0.662851027450664,4
fro,eg1,0.662851027450665,4
ca5,ll1,0.662874535997892,4
ll1,ca5,0.6628745359979,4
pm4,dlm,0.662913143961927,4
dlm,pm4,0.662913143961935,4
eg2,dlm,0.66296090394021,4
dlm,eg2,0.662960903940221,4
nea,ro4,0.663227124699902,4
ro4,nea,0.663227124699905,4
ast,li1,0.663417734161386,4
li1,ast,0.663417734161399,4
lm1,ro2,0.663418877849218,4
ro2,lm1,0.663418877849229,4
ca6,ll1,0.663588600298672,4
ll1,ca6,0.66358860029868,4
pm2,ca1,0.663945988474404,4
ca1,pm2,0.663945988474411,4
ita,ro2,0.664008809591342,4
ro2,ita,0.664008809591343,4
lm2,ca1,0.664473002163814,4
ca1,lm2,0.664473002163829,4
ca2,fro,0.664672340259177,4
fro,ca2,0.66467234025918,4
eg1,ca6,0.664694420259802,4
ca6,eg1,0.664694420259803,4
pm1,sc4,0.664698458319523,4
sc4,pm1,0.66469845831953,4
