L1,L2,Old_Score,Off_Score,Score
oru,fay,0.825806451612903,0.913449379751901,0.904052780502405
oru,glk,0.755555555555556,0.927725340136053,0.814417288035651
oru,gzi,0.803508771929825,0.931666666666665,0.862442331230583
oru,hac,0.822222222222222,0.918909218859955,0.894780687087145
oru,jdt,0.82015873015873,0.916716669573811,0.894669811709684
oru,kfm,0.798412698412699,0.918530020703932,0.869228746384164
oru,kiu,0.727253401360544,0.904835246598637,0.803741238081031
oru,kmr,0.780952380952381,0.917636904761905,0.851047268151242
oru,lrl,0.824739583333333,0.920027399848826,0.896429370982701
oru,lsa,0.768,0.926632653061222,0.828807400066074
oru,luz,0.771717171717172,0.916210317460316,0.842292601393454
oru,mnj,0.774013605442177,0.907288629737605,0.853106255355617
oru,ntz,0.813333333333333,0.926281887755099,0.878062438751227
oru,os1,0.834013605442177,0.931321428571428,0.895516391930858
oru,os2,0.847936507936508,0.928456349206349,0.913275576887734
oru,p10,0.721904761904762,0.895442176870743,0.806199194712457
oru,p11,0.71952380952381,0.900952380952376,0.798625792811844
oru,p12,0.690686274509804,0.896736694677866,0.770221937620071
oru,p13,0.72047619047619,0.900380952380948,0.80019039559975
oru,p14,0.701428571428571,0.902639455782308,0.777086096708071
oru,p15,0.726190476190476,0.897401360544213,0.809214815264031
oru,p16,0.70952380952381,0.900816326530607,0.787645370789916
oru,p17,0.744285714285714,0.901738095238095,0.825390119610277
oru,p18,0.71952380952381,0.896612244897954,0.802491616212202
oru,p19,0.733809523809524,0.894001943634596,0.82081423763599
oru,p20,0.741904761904762,0.897673469387753,0.82647509055912
oru,p21,0.717460317460317,0.893188208616778,0.803257712695738
oru,p22,0.727619047619048,0.894870748299317,0.813099600139878
oru,p23,0.703852813852814,0.8945974025974,0.786781642568185
oru,p24,0.741428571428571,0.89975121477162,0.824037310821264
oru,p25,0.694761904761905,0.891863945578229,0.778999877959485
oru,pb1,0.733809523809524,0.899469387755097,0.815824900546056
oru,pb2,0.733333333333333,0.900086034413761,0.814736931021226
oru,pb3,0.727142857142857,0.898612244897954,0.809184229651167
oru,pb4,0.729047619047619,0.89832653061224,0.811561936783441
oru,pb5,0.742857142857143,0.898979591836731,0.826333711691264
oru,pb6,0.726190476190476,0.898394557823125,0.808320208383817
oru,pb7,0.729901960784314,0.890772308923565,0.819403514761644
oru,pb8,0.728571428571429,0.89408551992225,0.814878904016683
oru,pb9,0.735850340136054,0.902097181729831,0.815710718356322
oru,pes,0.770476190476191,0.909518707482993,0.847125170859224
oru,prc,0.7625,0.918928571428571,0.82977069568597
oru,prs,0.765476190476191,0.929227891156464,0.823776597497007
oru,ps1,0.686666666666667,0.901673469387751,0.761546934649107
oru,ps2,0.707070707070707,0.891558441558436,0.793072752286159
oru,ps3,0.716190476190476,0.887999999999994,0.806520806520812
oru,ps4,0.70004329004329,0.895438466295604,0.781788270655094
oru,ps5,0.658333333333333,0.890673469387752,0.739141061185836
oru,pt1,0.726190476190476,0.89480272108843,0.811564894781661
oru,pt2,0.729047619047619,0.894612244897954,0.814931411016825
oru,pt3,0.718095238095238,0.893238095238091,0.803923659238728
oru,pt4,0.72047619047619,0.895142857142854,0.80487285881477
oru,pt5,0.698095238095238,0.89390476190476,0.780950351587472
oru,sdh,0.819666666666667,0.908241758241756,0.902476305706798
oru,sgh,0.821190476190476,0.928898809523809,0.884047291019192
oru,siy,0.783246527777778,0.917217813051143,0.853937327244325
oru,sqo,0.761538461538462,0.921362889983576,0.826534766938613
oru,srz,0.808882783882784,0.918604269293923,0.880556308000315
oru,tgk,0.747619047619048,0.911105442176871,0.820562596830493
oru,tly,0.768095238095238,0.902357142857143,0.851209794453679
oru,vaf,0.734215167548501,0.929850340136052,0.789605741759554
oru,wb1,0.826923076923077,0.926593406593404,0.892433586337763
oru,wb2,0.82716049382716,0.924514991181655,0.89469668065624
oru,wb3,0.79320987654321,0.920105820105817,0.862085489745067
oru,wb5,0.803086419753086,0.918800705467369,0.874059428746931
oru,wne,0.695238095238095,0.901836734693874,0.77091347967112
oru,yah,0.784895833333333,0.924839124839124,0.84868363832452
oru,yai,0.841666666666667,0.93359323216466,0.901534670206586
oru,ydg,0.743333333333333,0.90616326530612,0.820308394516765
oru,zum,0.737274220032841,0.911033635676491,0.809272227896806
os1,av1,0.845989974937343,0.927322211779453,0.912293444706732
os1,av2,0.844013605442177,0.920355442176872,0.917051789736662
os1,bcc,0.805291005291005,0.909694664902999,0.885232195328829
os1,bgn,0.825744047619048,0.921901041666667,0.895697054562623
os1,bgp,0.843537414965986,0.917861394557825,0.919024833125655
os1,bql,0.89537037037037,0.926192129629631,0.966722067405619
os1,ckb,0.850643500643501,0.909807242307245,0.934971124747582
os1,diq,0.850079365079365,0.928321428571428,0.915716624561314
os1,fay,0.841596638655462,0.921815476190477,0.912977336997498
os1,glk,0.852455357142857,0.898640252976191,0.948605801175304
os1,gzi,0.857575757575757,0.911387987012984,0.940955739812203
os1,hac,0.857471264367816,0.914829638752047,0.937301578398273
os1,jdt,0.860866910866911,0.923327737077739,0.932352485793926
os1,kfm,0.823188405797101,0.923558488612834,0.891322440264193
os1,kiu,0.758779761904762,0.915464099702382,0.828847097501084
os1,kmr,0.821636904761905,0.923969494047622,0.889246787967609
os1,lrl,0.847850529100529,0.909200562169311,0.932523102578816
os1,lsa,0.933248299319728,0.900954506802718,1.03584397688582
os1,luz,0.872883597883598,0.913396164021163,0.955646226978652
os1,mnj,0.817074829931973,0.934702380952383,0.874155075008413
os1,ntz,0.852455357142857,0.906568080357141,0.940310359048858
os1,oru,0.834013605442177,0.931321428571428,0.895516391930858
os1,os2,0.398075396825397,0.898102182539685,0.443240651859575
os1,p10,0.867823129251701,0.929801020408163,0.933342844548337
os1,p11,0.874489795918367,0.932761904761904,0.937527349105867
os1,p12,0.868557422969188,0.930036764705882,0.933895794155905
os1,p13,0.873809523809524,0.930054421768708,0.939525153966559
os1,p14,0.870680272108844,0.929418367346939,0.936801232575417
os1,p15,0.884013605442177,0.931035714285713,0.949494838788637
os1,p16,0.862585034013605,0.930998299319728,0.926516229561201
os1,p17,0.885178571428571,0.933031250000002,0.948712673266377
os1,p18,0.883333333333333,0.935287414965986,0.944451212748819
os1,p19,0.87952380952381,0.931190476190478,0.944515469189464
os1,p20,0.875442176870748,0.934775510204081,0.936526649783135
os1,p21,0.875600907029479,0.928419501133785,0.943109128966158
os1,p22,0.883333333333333,0.938270408163265,0.941448569248309
os1,p23,0.874545454545455,0.930942331478047,0.939419580541524
os1,p24,0.880408163265306,0.927607142857144,0.949117490140859
os1,p25,0.882380952380952,0.930125850340137,0.948668346394495
os1,pb1,0.877619047619048,0.933345238095239,0.940294128901417
os1,pb2,0.881372549019608,0.92828956582633,0.949458640348975
os1,pb3,0.877142857142857,0.930930272108844,0.94222186496939
os1,pb4,0.878571428571429,0.935227891156464,0.939419618340322
os1,pb5,0.877823129251701,0.933083333333334,0.940776775120157
os1,pb6,0.881904761904762,0.931880952380953,0.946370627762589
os1,pb7,0.89656862745098,0.942064075630252,0.951706630837361
os1,pb8,0.902380952380952,0.938596938775511,0.961414761865933
os1,pb9,0.863265306122449,0.927384353741497,0.930860330605792
os1,pes,0.871607142857143,0.932075892857147,0.935124649759318
os1,prc,0.878240740740741,0.913703703703704,0.9611876773409
os1,prs,0.792202380952381,0.897015625000004,0.883153379800243
os1,ps1,0.850680272108844,0.930156462585034,0.914556105695041
os1,ps2,0.865367965367966,0.939610389610389,0.920985947938264
os1,ps3,0.874965986394558,0.944630952380954,0.926251658586028
os1,ps4,0.855213358070501,0.931965058750775,0.917645302300117
os1,ps5,0.850646258503401,0.933687074829931,0.911061405298284
os1,pt1,0.870680272108844,0.941006802721089,0.925264588514256
os1,pt2,0.880204081632653,0.94457993197279,0.93184711196893
os1,pt3,0.870680272108844,0.947095238095239,0.919316492246252
os1,pt4,0.880204081632653,0.945397959183673,0.931040809938586
os1,pt5,0.874965986394558,0.940278911564626,0.930538774860549
os1,sdh,0.87014652014652,0.900620421245418,0.966163435360751
os1,sgh,0.769791666666667,0.904247767857144,0.851306128729401
os1,siy,0.817559523809524,0.915546737213403,0.89297410015122
os1,sqo,0.918390804597701,0.90990558292282,1.00932538697875
os1,srz,0.929146141215107,0.915254515599341,1.01517788263155
os1,tgk,0.820654761904762,0.910815476190478,0.901010998777912
os1,tly,0.844166666666667,0.93604017857143,0.901848751786511
os1,vaf,0.80468253968254,0.905069444444441,0.889083754425583
os1,wb1,0.832967032967033,0.932257326007324,0.893494757004987
os1,wb2,0.831746031746032,0.932892416225748,0.89157765384252
os1,wb3,0.819753086419753,0.925493827160491,0.885746681784836
os1,wb5,0.838271604938272,0.930780423280421,0.900611555606087
os1,wne,0.83687074829932,0.935205782312924,0.894851982447751
os1,yah,0.831274131274131,0.921238738738739,0.902343872786138
os1,yai,0.754212454212454,0.909494047619046,0.829265959669443
os1,ydg,0.850204081632653,0.942445578231293,0.902125386622588
os1,zum,0.884722222222222,0.914103835978834,0.967857465858734
os2,av1,0.862802840434419,0.925419538429412,0.93233696135132
os2,av2,0.865238095238095,0.923888888888889,0.936517481316037
os2,bcc,0.85462962962963,0.917415123456792,0.931562613017989
os2,bgn,0.88125,0.925507812499999,0.952179968767148
os2,bgp,0.854603174603175,0.924722222222223,0.924172853280693
os2,bql,0.878858024691358,0.928433641975308,0.946602950342822
os2,ckb,0.891591591591592,0.932769246519251,0.955854403346467
os2,diq,0.859861111111111,0.928893353174604,0.925683350163324
os2,fay,0.819701213818861,0.930042016806724,0.88135933539141
os2,glk,0.828050595238095,0.896635044642858,0.923509068918803
os2,gzi,0.839393939393939,0.919450757575757,0.912929738191855
os2,hac,0.874630541871921,0.916919813902569,0.953878985501842
os2,jdt,0.862861212861213,0.93368538868539,0.924145566930317
os2,kfm,0.854347826086957,0.937047101449274,0.911744804253264
os2,kiu,0.819642857142857,0.918065476190477,0.892793464518429
os2,kmr,0.876458333333333,0.940416666666671,0.931989366415592
os2,lrl,0.866512345679013,0.919320712081129,0.942557188467374
os2,lsa,0.85858843537415,0.914394132653058,0.938969755725585
os2,luz,0.843595679012346,0.909822530864198,0.927209043956137
os2,mnj,0.87702947845805,0.936854308390025,0.936142867256721
os2,ntz,0.847842261904762,0.913622891865079,0.928000238888463
os2,oru,0.847936507936508,0.928456349206349,0.913275576887734
os2,os1,0.398075396825397,0.898102182539685,0.443240651859575
os2,p10,0.852539682539682,0.924623015873016,0.922040299564386
os2,p11,0.863492063492063,0.923003968253968,0.935523673994075
os2,p12,0.83937908496732,0.92031862745098,0.912052695588875
os2,p13,0.849206349206349,0.921734126984127,0.921313776224077
os2,p14,0.873968253968254,0.924619047619048,0.945219824552368
os2,p15,0.866349206349206,0.922456349206348,0.93917637088691
os2,p16,0.856349206349206,0.923325396825397,0.927461986092368
os2,p17,0.855972222222222,0.922850694444447,0.927530560875304
os2,p18,0.868253968253968,0.925670634920634,0.937972898241945
os2,p19,0.872426303854875,0.928062925170069,0.940050809264901
os2,p20,0.849206349206349,0.922011904761904,0.921036208773946
os2,p21,0.863650793650794,0.917940476190475,0.940857077394618
os2,p22,0.877777777777778,0.926630952380952,0.947278714921353
os2,p23,0.85994227994228,0.929965367965369,0.924703553019087
os2,p24,0.87702947845805,0.926189909297053,0.94692186737781
os2,p25,0.858253968253968,0.927123015873017,0.925717465277033
os2,pb1,0.862539682539683,0.925785714285715,0.931683940711022
os2,pb2,0.86311858076564,0.921032913165265,0.937120235800701
os2,pb3,0.863492063492063,0.923619047619047,0.934900666804152
os2,pb4,0.873015873015873,0.926480158730159,0.942293113122288
os2,pb5,0.861111111111111,0.924265873015874,0.931670351845092
os2,pb6,0.873174603174603,0.92436507936508,0.944620932428951
os2,pb7,0.886647992530345,0.928692226890757,0.954727483289943
os2,pb8,0.871111111111111,0.925472789115647,0.941260641432276
os2,pb9,0.846507936507936,0.922457482993197,0.917666073628869
os2,pes,0.877123015873016,0.924274801587307,0.948985100931763
os2,prc,0.826388888888889,0.930659722222223,0.887960302951162
os2,prs,0.809970238095238,0.911233878968256,0.888871953501472
os2,ps1,0.827460317460318,0.924615079365079,0.894924099689704
os2,ps2,0.855892255892256,0.924617003367003,0.925672200246713
os2,ps3,0.854126984126984,0.921916666666667,0.926468752555709
os2,ps4,0.832005772005772,0.924974025974028,0.899490957197033
os2,ps5,0.844047619047619,0.924886904761904,0.912595491083209
os2,pt1,0.853174603174603,0.925757936507937,0.921595775233506
os2,pt2,0.861269841269841,0.924992063492064,0.931110520038781
os2,pt3,0.853174603174603,0.924623015873016,0.922726980107723
os2,pt4,0.861269841269841,0.926345238095238,0.929750384468747
os2,pt5,0.857460317460317,0.922829365079365,0.929164534536213
os2,sdh,0.846382783882784,0.912198565323563,0.927849282006453
os2,sgh,0.819166666666666,0.92923263888889,0.881551758283229
os2,siy,0.853979276895944,0.929255401234568,0.918993073122184
os2,sqo,0.871264367816092,0.928146551724135,0.93871422158238
os2,srz,0.913136288998358,0.92233032293377,0.990031734068802
os2,tgk,0.804603174603175,0.90761408730159,0.88650362071321
os2,tly,0.843472222222222,0.939097222222224,0.898173482215483
os2,vaf,0.813148148148148,0.917777777777776,0.885996771589994
os2,wb1,0.88525641025641,0.944252136752136,0.937521214726981
os2,wb2,0.882098765432099,0.944434156378601,0.93399710236495
os2,wb3,0.872222222222222,0.940787037037035,0.927119728359827
os2,wb5,0.890740740740741,0.945709876543208,0.941875265167588
os2,wne,0.860793650793651,0.924988095238093,0.930599707417944
os2,yah,0.840540540540541,0.923900150150152,0.909774222251113
os2,yai,0.769556369556369,0.915275742775742,0.840791833095618
os2,ydg,0.873015873015873,0.935357142857145,0.933350303338846
os2,zum,0.883664021164021,0.930407738095238,0.949759965424501
p10,av1,0.804796918767507,0.902760472610096,0.891484444861268
p10,av2,0.806451612903226,0.897659863945574,0.898393306077592
p10,bcc,0.84949494949495,0.923024691358022,0.920338272040275
p10,bgn,0.825,0.922261904761902,0.894539821866532
p10,bgp,0.82741935483871,0.919959183673467,0.899408766739804
p10,bql,0.857070707070707,0.921838624338623,0.929740503860549
p10,ckb,0.814416896235078,0.921663741663742,0.883637773104682
p10,diq,0.860090702947846,0.933444444444442,0.921416060770222
p10,fay,0.788172043010753,0.928563425370147,0.848807977437372
p10,glk,0.836349206349206,0.934105017006801,0.895348157993157
p10,gzi,0.824561403508772,0.936818181818181,0.880172289043813
p10,hac,0.811805555555556,0.904037063101099,0.897978178871159
p10,jdt,0.846825396825397,0.922617884760742,0.917850619213826
p10,kfm,0.812698412698413,0.929937888198755,0.87392762786832
p10,kiu,0.806675170068027,0.902104591836732,0.89421468127725
p10,kmr,0.808333333333334,0.925107142857144,0.873772664684914
p10,lrl,0.83984375,0.919602229780799,0.913268501099861
p10,lsa,0.857904761904762,0.939635568513117,0.913018611313654
p10,luz,0.792929292929293,0.919642857142856,0.862214376777485
p10,mnj,0.741632653061224,0.909296404275995,0.815611553695443
p10,ntz,0.854126984126984,0.940414540816323,0.908245190876741
p10,oru,0.721904761904762,0.895442176870743,0.806199194712457
p10,os1,0.867823129251701,0.929801020408163,0.933342844548337
p10,os2,0.852539682539682,0.924623015873016,0.922040299564386
p10,p11,0.282380952380952,0.876585034013602,0.322137546756896
p10,p12,0.246078431372549,0.870546218487389,0.282671300094923
p10,p13,0.274285714285714,0.875537414965983,0.313276976628544
p10,p14,0.306666666666667,0.882544217687072,0.347480228775804
p10,p15,0.290952380952381,0.87472108843537,0.33262303241461
p10,p16,0.235714285714286,0.866557823129249,0.272012183633738
p10,p17,0.291428571428571,0.873833333333332,0.333505899021825
p10,p18,0.261428571428571,0.870612244897956,0.300281293952181
p10,p19,0.306666666666667,0.874289601554906,0.350760967671658
p10,p20,0.251904761904762,0.871401360544215,0.289080064951288
p10,p21,0.217936507936508,0.857151927437639,0.254256568713559
p10,p22,0.244761904761905,0.867673469387752,0.282089879888357
p10,p23,0.256493506493506,0.866102659245514,0.296146771696723
p10,p24,0.143061224489796,0.868573372206023,0.164708278042701
p10,p25,0.262380952380952,0.867414965986391,0.302486079523175
p10,pb1,0.276666666666667,0.872312925170066,0.317164470092803
p10,pb2,0.275,0.877735094037612,0.313306374403911
p10,pb3,0.276666666666667,0.872489795918364,0.3171001746507
p10,pb4,0.259047619047619,0.871659863945576,0.297188880390841
p10,pb5,0.231904761904762,0.871360544217685,0.266140994613163
p10,pb6,0.280952380952381,0.876122448979589,0.320677071201181
p10,pb7,0.266666666666667,0.863323329331729,0.308883888117659
p10,pb8,0.314285714285714,0.873951409135081,0.359614631889834
p10,pb9,0.277755102040816,0.880231292517005,0.315547861570089
p10,pes,0.8,0.913489795918367,0.875762382431134
p10,prc,0.815104166666667,0.935198412698412,0.87158420672975
p10,prs,0.831632653061225,0.943797619047619,0.881155701473819
p10,ps1,0.339523809523809,0.874789115646256,0.388120752134626
p10,ps2,0.240909090909091,0.860230880230876,0.280051665716108
p10,ps3,0.265238095238095,0.856190476190472,0.309788654060068
p10,ps4,0.311471861471861,0.869594310451451,0.358180657035532
p10,ps5,0.339523809523809,0.863088435374147,0.39338241089585
p10,pt1,0.33,0.869061224489794,0.379720082660155
p10,pt2,0.30047619047619,0.867619047619043,0.346322722283206
p10,pt3,0.385714285714286,0.871986394557819,0.44233979809958
p10,pt4,0.331904761904762,0.871210884353738,0.380969484961116
p10,pt5,0.321428571428571,0.869959183673467,0.369475462137563
p10,sdh,0.791,0.913164573521714,0.866218448389239
p10,sgh,0.84047619047619,0.938630952380952,0.895427737966897
p10,siy,0.752690972222222,0.916813429075329,0.820985980736957
p10,sqo,0.832692307692308,0.934597701149422,0.890963359601907
p10,srz,0.823626373626374,0.927398545625145,0.88810401688864
p10,tgk,0.768503401360544,0.916040816326531,0.838940129810334
p10,tly,0.832380952380952,0.908690476190476,0.916022533735097
p10,vaf,0.807936507936508,0.929612244897957,0.869111301374042
p10,wb1,0.866025641025641,0.9375641025641,0.923697524955561
p10,wb2,0.864814814814815,0.935961199294531,0.923985754395223
p10,wb3,0.874074074074074,0.930423280423278,0.939437020187662
p10,wb5,0.880246913580247,0.934955908289239,0.9414849468045
p10,wne,0.355714285714286,0.873523809523805,0.40721761883995
p10,yah,0.849479166666667,0.923346203346202,0.920000714345452
p10,yai,0.829901960784314,0.947436769579626,0.875944429676862
p10,ydg,0.783333333333333,0.914408163265304,0.856656102605307
p10,zum,0.835495347564313,0.921917611489038,0.906258148398814
p11,av1,0.777836134453781,0.899989258861438,0.864272686362734
p11,av2,0.772043010752688,0.893727891156458,0.863845716791592
p11,bcc,0.797474747474748,0.920114638447969,0.866712379252994
p11,bgn,0.816666666666667,0.921904761904761,0.885847107438018
p11,bgp,0.801612903225806,0.916653061224488,0.87449978310768
p11,bql,0.824747474747475,0.928333333333332,0.888417387519723
p11,ckb,0.804086317722681,0.923666783666784,0.870537223965778
p11,diq,0.787233560090703,0.922121882086164,0.853719638785389
p11,fay,0.764516129032258,0.928241296518606,0.82361788028565
p11,glk,0.796666666666667,0.931388180272108,0.855354065620543
p11,gzi,0.814035087719298,0.943614718614717,0.862677395403868
p11,hac,0.790277777777778,0.90732113535069,0.871001178069468
p11,jdt,0.864648526077098,0.923599337170766,0.936172744261326
p11,kfm,0.758730158730159,0.923250517598341,0.821803123061171
p11,kiu,0.802551020408163,0.90298469387755,0.888775884962003
p11,kmr,0.787142857142857,0.937613095238096,0.839517772459194
p11,lrl,0.805208333333333,0.921516439909296,0.873786183795689
p11,lsa,0.823619047619048,0.944543245869776,0.871976006625958
p11,luz,0.764141414141414,0.917103174603173,0.833212047785196
p11,mnj,0.756666666666667,0.919267249757045,0.823119356059566
p11,ntz,0.815555555555556,0.936581632653058,0.87077893386114
p11,oru,0.71952380952381,0.900952380952376,0.798625792811844
p11,os1,0.874489795918367,0.932761904761904,0.937527349105867
p11,os2,0.863492063492063,0.923003968253968,0.935523673994075
p11,p10,0.282380952380952,0.876585034013602,0.322137546756896
p11,p12,0.292647058823529,0.881036414565823,0.332162273868948
p11,p13,0.076666666666667,0.869129251700677,0.08821089212755
p11,p14,0.093333333333333,0.876693877551018,0.106460573893881
p11,p15,0.180952380952381,0.870448979591834,0.207883960111289
p11,p16,0.233333333333333,0.871972789115644,0.267592448119832
p11,p17,0.17047619047619,0.867940476190475,0.196414610394063
p11,p18,0.161428571428571,0.867496598639453,0.186085538181647
p11,p19,0.311632653061224,0.878810495626821,0.354607340959155
p11,p20,0.10047619047619,0.865333333333331,0.116112700858463
p11,p21,0.272222222222222,0.869619047619046,0.313036177125543
p11,p22,0.100952380952381,0.864938775510201,0.11671621600365
p11,p23,0.282424242424242,0.877350649350646,0.321905776935679
p11,p24,0.346666666666667,0.885512147716228,0.39148719479539
p11,p25,0.399047619047619,0.880911564625848,0.452993961110168
p11,pb1,0.14952380952381,0.867972789115643,0.172267853783938
p11,pb2,0.142366946778711,0.868425370148057,0.163936881247998
p11,pb3,0.252857142857143,0.874394557823126,0.289179685068776
p11,pb4,0.13047619047619,0.866748299319725,0.150535271403007
p11,pb5,0.13047619047619,0.867401360544215,0.150421934310004
p11,pb6,0.190476190476191,0.872748299319725,0.218248709994233
p11,pb7,0.147759103641457,0.860848339335731,0.171643594916469
p11,pb8,0.317823129251701,0.876796890184643,0.362482044370357
p11,pb9,0.217755102040816,0.874973760932942,0.248870436764451
p11,pes,0.750476190476191,0.912656462585034,0.822298664659121
p11,prc,0.783854166666667,0.937724867724866,0.835910610506124
p11,prs,0.788775510204082,0.946253401360546,0.83357746357367
p11,ps1,0.391904761904762,0.885836734693874,0.442411955336438
p11,ps2,0.295959595959596,0.871356421356417,0.339653887554858
p11,ps3,0.293809523809524,0.866340136054417,0.339138764997803
p11,ps4,0.388138528138528,0.88603586889301,0.438061868334358
p11,ps5,0.435714285714286,0.880598639455779,0.494793276064522
p11,pt1,0.291904761904762,0.875537414965983,0.333400671307808
p11,pt2,0.291904761904762,0.873768707482989,0.334075550434432
p11,pt3,0.353809523809524,0.87450340136054,0.40458335926318
p11,pt4,0.265238095238095,0.871741496598636,0.304262325784653
p11,pt5,0.247142857142857,0.873795918367344,0.282838191330344
p11,sdh,0.807666666666667,0.917794348508633,0.880008324282104
p11,sgh,0.854285714285714,0.949744047619048,0.899490464222816
p11,siy,0.748003472222222,0.912536218190974,0.819697297828984
p11,sqo,0.808333333333333,0.942413793103446,0.857726552018541
p11,srz,0.78452380952381,0.927834858081163,0.84554250434853
p11,tgk,0.739931972789116,0.916239795918367,0.807574584825216
p11,tly,0.821904761904762,0.922035714285714,0.8914023059741
p11,vaf,0.821869488536155,0.930113378684806,0.883622908099968
p11,wb1,0.869871794871795,0.945897435897434,0.919625914882084
p11,wb2,0.867283950617284,0.94453262786596,0.918214919241902
p11,wb3,0.85679012345679,0.942204585537916,0.909346161765534
p11,wb5,0.865432098765432,0.945943562610226,0.914887666635596
p11,wne,0.381904761904762,0.881999999999996,0.432998596263904
p11,yah,0.8265625,0.925765765765764,0.89284193752433
p11,yai,0.822058823529412,0.948418803418803,0.866767740755565
p11,ydg,0.79047619047619,0.919659863945576,0.859531030401658
p11,zum,0.807909140667761,0.92460430839002,0.873789072078351
p12,av1,0.776948051948052,0.893745392893998,0.869316986834752
p12,av2,0.8,0.887591036414561,0.901315997096606
p12,bcc,0.805208333333334,0.910425744371819,0.884430540668549
p12,bgn,0.802873563218391,0.916099877450978,0.876403963127213
p12,bgp,0.792222222222222,0.913207282913162,0.867516320823687
p12,bql,0.845833333333333,0.92135076252723,0.918036178765668
p12,ckb,0.852888257575758,0.92300428771017,0.924034989795812
p12,diq,0.820961718020542,0.934943394024274,0.8780870834189
p12,fay,0.825555555555555,0.924794035261162,0.892691263219943
p12,glk,0.835632183908046,0.930276172969186,0.898262481818638
p12,gzi,0.824561403508772,0.941466131907307,0.875826942216499
p12,hac,0.819565217391305,0.896670047329273,0.914009807545569
p12,jdt,0.880065359477124,0.929527280997868,0.946788090536035
p12,kfm,0.805,0.931585677749358,0.864118050789295
p12,kiu,0.820546737213404,0.907937237394956,0.903748302655488
p12,kmr,0.795588235294118,0.932579656862745,0.853104857520188
p12,lrl,0.838172043010753,0.913390911920321,0.917648765793578
p12,lsa,0.855853174603175,0.93768507402961,0.91272986880897
p12,luz,0.7953125,0.913882080610019,0.870257243110759
p12,mnj,0.795798319327731,0.914937975190073,0.869783898916655
p12,ntz,0.846551724137931,0.938410364145655,0.902112504808753
p12,oru,0.690686274509804,0.896736694677866,0.770221937620071
p12,os1,0.868557422969188,0.930036764705882,0.933895794155905
p12,os2,0.83937908496732,0.92031862745098,0.912052695588875
p12,p10,0.246078431372549,0.870546218487389,0.282671300094923
p12,p11,0.292647058823529,0.881036414565823,0.332162273868948
p12,p13,0.303921568627451,0.881806722689073,0.344657804037421
p12,p14,0.307843137254902,0.885658263305319,0.347586817635525
p12,p15,0.273039215686274,0.872212885154058,0.31304194232128
p12,p16,0.273529411764706,0.871372549019602,0.313906390639066
p12,p17,0.332843137254902,0.877647058823527,0.379244861483469
p12,p18,0.305882352941176,0.876666666666663,0.348915231491837
p12,p19,0.322268907563025,0.880440176070424,0.366031578660317
p12,p20,0.27843137254902,0.875294117647056,0.318100358422941
p12,p21,0.266666666666667,0.860494864612506,0.30989919595482
p12,p22,0.298529411764706,0.87631652661064,0.340663907046622
p12,p23,0.307843137254902,0.881599185128593,0.349187184434612
p12,p24,0.304901960784314,0.875978391356537,0.348070185055757
p12,p25,0.247549019607843,0.868641456582629,0.284984118282518
p12,pb1,0.326470588235294,0.880546218487392,0.370759173545833
p12,pb2,0.282034632034632,0.874588070522324,0.322477108413101
p12,pb3,0.184313725490196,0.86833333333333,0.212261488088518
p12,pb4,0.308333333333333,0.878879551820725,0.350825471698114
p12,pb5,0.268137254901961,0.876176470588232,0.306031106635338
p12,pb6,0.308333333333333,0.879257703081229,0.350674588636328
p12,pb7,0.323953823953824,0.874487147800293,0.370450068670198
p12,pb8,0.376190476190476,0.879759903961582,0.427605843931373
p12,pb9,0.28641456582633,0.881228491396556,0.325017369073514
p12,pes,0.820588235294118,0.913107492997199,0.898676488351449
p12,prc,0.802150537634408,0.938139978213506,0.855043550283336
p12,prs,0.831582633053221,0.94953518907563,0.875778636348132
p12,ps1,0.372549019607843,0.874621848739491,0.425954394055856
p12,ps2,0.324747474747475,0.870781342840161,0.37293802562222
p12,ps3,0.317647058823529,0.862212885154057,0.368409083525553
p12,ps4,0.33578431372549,0.874065444359557,0.384163812781233
p12,ps5,0.378921568627451,0.874390756302516,0.43335495703291
p12,pt1,0.330392156862745,0.87319327731092,0.37837230937029
p12,pt2,0.340686274509804,0.871050420168062,0.391121187271882
p12,pt3,0.420098039215686,0.875252100840331,0.479973757060793
p12,pt4,0.341666666666667,0.877366946778707,0.389422769938065
p12,pt5,0.328921568627451,0.874005602240893,0.37633805525287
p12,sdh,0.811666666666667,0.909094214608919,0.892830086940808
p12,sgh,0.868627450980392,0.947781862745098,0.916484567941142
p12,siy,0.775358422939068,0.917109528996778,0.845437102575119
p12,sqo,0.839333333333333,0.93597025016903,0.896752149100631
p12,srz,0.825904761904762,0.93064087704047,0.887458075698567
p12,tgk,0.781792717086835,0.909933473389357,0.859175686959599
p12,tly,0.826470588235294,0.913455882352941,0.904773404169686
p12,vaf,0.826556776556776,0.935214752567692,0.883814946553624
p12,wb1,0.893333333333333,0.947303921568625,0.943027166882279
p12,wb2,0.891025641025641,0.945806100217863,0.942080666238457
p12,wb3,0.900641025641025,0.940432098765429,0.957688520865418
p12,wb5,0.898076923076923,0.943282498184456,0.95207631309333
p12,wne,0.441666666666667,0.876414565826325,0.503947200204555
p12,yah,0.878494623655914,0.924218335983039,0.95052715300385
p12,yai,0.854545454545455,0.951880880557352,0.897744110633985
p12,ydg,0.775980392156863,0.907815126050416,0.854777993767167
