,av1,av2,bcc,bgn,bgp,bql,ckb,diq,fay,glk,gzi,hac,jdt,kfm,kiu,kmr,lrl,lsa,luz,mnj,ntz,oru,os1,os2,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,pb1,pb2,pb3,pb4,pb5,pb6,pb7,pb8,pb9,pes,prc,prs,ps1,ps2,ps3,ps4,ps5,pt1,pt2,pt3,pt4,pt5,sdh,sgh,siy,sqo,srz,tgk,tly,vaf,wb1,wb2,wb3,wb5,wne,yah,yai,ydg,zum
p18,0.77734593837535,0.785483870967742,0.819191919191919,0.815555555555556,0.811290322580645,0.840909090909091,0.807346189164371,0.798185941043084,0.776881720430108,0.828333333333334,0.831578947368421,0.816666666666666,0.865396825396826,0.730952380952381,0.805484693877551,0.794285714285715,0.819791666666667,0.851619047619048,0.789393939393939,0.766190476190476,0.86,0.71952380952381,0.883333333333333,0.868253968253968,0.261428571428571,0.161428571428571,0.305882352941176,0.14952380952381,0.161428571428571,0.171904761904762,0.267142857142857,0.184761904761905,NA,0.29734693877551,0.161428571428571,0.300793650793651,0.122380952380952,0.293376623376623,0.333809523809524,0.378571428571428,0.045238095238095,0.177170868347339,0.241428571428571,0.05,0.129523809523809,0.162380952380952,0.125210084033613,0.319251700680272,0.25156462585034,0.784761904761905,0.802083333333333,0.815918367346939,0.370952380952381,0.277272727272727,0.295238095238095,0.3795670995671,0.383333333333333,0.314285714285714,0.315714285714286,0.338571428571428,0.289047619047619,0.291904761904762,0.816333333333333,0.847142857142857,0.770399305555556,0.827564102564103,0.827472527472528,0.758979591836735,0.820476190476191,0.814462081128748,0.873076923076923,0.87037037037037,0.850617283950617,0.859259259259259,0.392380952380952,0.8703125,0.838235294117647,0.805714285714286,0.827736726874658
p19,0.794747899159664,0.812058371735791,0.804184704184704,0.830555555555556,0.787480798771121,0.836796536796537,0.790823822642004,0.780748299319728,0.805069124423963,0.827777777777778,0.781453634085213,0.822519841269841,0.828866213151928,0.777777777777778,0.799829931972789,0.806428571428572,0.808779761904762,0.842952380952381,0.777958152958153,0.699591836734694,0.852777777777778,0.733809523809524,0.87952380952381,0.872426303854875,0.306666666666667,0.311632653061224,0.322268907563025,0.310680272108844,0.329251700680272,0.337823129251701,0.31734693877551,0.373061224489796,0.29734693877551,NA,0.315442176870748,0.264761904761905,0.296394557823129,0.230420531849103,0.294965986394558,0.303061224489796,0.314013605442177,0.309313725490196,0.320680272108844,0.299727891156463,0.307823129251701,0.295918367346939,0.273529411764706,0.286598639455782,0.368707482993197,0.782993197278912,0.78764880952381,0.775748299319728,0.396394557823129,0.245165945165945,0.343061224489796,0.311069882498454,0.362108843537415,0.321292517006803,0.339863945578231,0.362721088435374,0.30891156462585,0.315578231292517,0.809666666666666,0.807959183673469,0.76858878968254,0.803846153846154,0.817216117216117,0.740476190476191,0.779183673469388,0.816931216931217,0.881593406593407,0.878571428571428,0.868077601410934,0.876719576719577,0.44734693877551,0.86875,0.816316526610644,0.788775510204082,0.792323481116585
p20,0.772934173669468,0.782795698924731,0.816161616161616,0.827777777777778,0.821505376344086,0.837373737373737,0.808356290174472,0.804852607709751,0.762903225806452,0.828333333333334,0.82719298245614,0.800694444444445,0.843968253968254,0.742857142857143,0.786181972789116,0.795714285714286,0.820833333333333,0.841619047619048,0.773232323232323,0.741428571428571,0.837777777777778,0.741904761904762,0.875442176870748,0.849206349206349,0.251904761904762,0.10047619047619,0.27843137254902,0.064285714285714,0.14047619047619,0.185238095238095,0.245714285714286,0.14047619047619,0.161428571428571,0.315442176870748,NA,0.283492063492063,0.094761904761905,0.266926406926407,0.306666666666667,0.395238095238095,0.14952380952381,0.147268907563025,0.250952380952381,0.14,0.090476190476191,0.17,0.155602240896359,0.283537414965986,0.175850340136054,0.75952380952381,0.7953125,0.804965986394558,0.354761904761905,0.255050505050505,0.233809523809524,0.353593073593074,0.411666666666667,0.292857142857143,0.28047619047619,0.349523809523809,0.263809523809524,0.284761904761905,0.807666666666667,0.850476190476191,0.755815972222222,0.827564102564103,0.811446886446887,0.750408163265306,0.827619047619048,0.821869488536155,0.850641025641025,0.848765432098765,0.85679012345679,0.865432098765432,0.389047619047619,0.853125,0.826960784313725,0.773333333333333,0.806185002736727
p21,0.765417833800187,0.770250896057348,0.804713804713805,0.771296296296296,0.793189964157706,0.832154882154882,0.797918579736762,0.805963718820862,0.798028673835125,0.819867724867725,0.82719298245614,0.803703703703704,0.878730158730159,0.826455026455026,0.781320861678005,0.80468253968254,0.808506944444444,0.831460317460317,0.773905723905724,0.760793650793651,0.834867724867725,0.717460317460317,0.875600907029479,0.863650793650794,0.217936507936508,0.272222222222222,0.266666666666667,0.272539682539682,0.287460317460317,0.325238095238095,0.204603174603175,0.336984126984127,0.300793650793651,0.264761904761905,0.283492063492063,NA,0.24031746031746,0.315411255411255,0.274331065759637,0.28,0.296984126984127,0.343954248366013,0.246190476190476,0.279365079365079,0.288888888888889,0.278888888888889,0.265032679738562,0.249047619047619,0.357913832199546,0.78968253968254,0.811111111111111,0.820362811791383,0.396984126984127,0.27020202020202,0.264126984126984,0.327748917748918,0.373333333333333,0.307936507936508,0.307460317460317,0.366031746031746,0.291269841269841,0.303174603174603,0.780333333333333,0.852777777777778,0.768229166666667,0.828418803418803,0.780250305250305,0.751043083900227,0.836349206349206,0.823574368018812,0.889957264957265,0.887860082304527,0.860082304526749,0.865020576131687,0.417936507936508,0.864756944444444,0.849673202614379,0.785555555555555,0.821072796934866
p22,0.771953781512605,0.777956989247312,0.807575757575758,0.808333333333333,0.804301075268817,0.823232323232323,0.788154269972452,0.813424036281179,0.76989247311828,0.818333333333333,0.824561403508772,0.818055555555556,0.848730158730159,0.772222222222222,0.785841836734694,0.774285714285715,0.805208333333333,0.811619047619048,0.771717171717172,0.760476190476191,0.840555555555556,0.727619047619048,0.883333333333333,0.877777777777778,0.244761904761905,0.100952380952381,0.298529411764706,0.085238095238095,0.144761904761905,0.177619047619048,0.231428571428571,0.121904761904762,0.122380952380952,0.296394557823129,0.094761904761905,0.24031746031746,NA,0.271948051948052,0.318571428571429,0.385714285714286,0.091428571428572,0.131582633053221,0.209047619047619,0.072380952380952,0.058095238095238,0.103809523809524,0.099719887955182,0.252585034013605,0.207278911564626,0.745714285714286,0.8046875,0.794489795918367,0.388571428571429,0.263636363636364,0.241428571428571,0.365281385281385,0.412857142857143,0.285714285714286,0.240952380952381,0.338571428571429,0.227142857142857,0.260952380952381,0.807666666666667,0.832857142857143,0.746961805555556,0.824358974358974,0.76978021978022,0.749455782312925,0.81,0.821869488536155,0.866666666666667,0.864197530864197,0.835185185185185,0.842592592592593,0.364285714285714,0.849479166666667,0.825980392156863,0.805714285714286,0.803598795840175
p23,0.796298064680418,0.823704789833822,0.817952249770432,0.844191919191919,0.820723362658847,0.851056014692378,0.820752984389348,0.831892393320965,0.804824745147326,0.816969696969697,0.809649122807018,0.829229797979798,0.843015873015873,0.795670995670996,0.778768552875696,0.792878787878788,0.829450757575758,0.851316017316017,0.819467401285583,0.727186147186147,0.859747474747475,0.703852813852814,0.874545454545455,0.85994227994228,0.256493506493506,0.282424242424242,0.307843137254902,0.276450216450216,0.311948051948052,0.305714285714286,0.339134199134199,0.36051948051948,0.293376623376623,0.230420531849103,0.266926406926407,0.315411255411255,0.271948051948052,NA,0.272424242424242,0.250865800865801,0.295757575757576,0.287019353195824,0.288961038961039,0.276709956709957,0.307186147186147,0.289090909090909,0.291431117901706,0.271589363017934,0.297105751391466,0.792640692640693,0.782054924242424,0.788763141620285,0.374329004329004,0.218686868686869,0.32982683982684,0.272510822510823,0.336580086580087,0.35008658008658,0.329610389610389,0.410779220779221,0.335324675324675,0.352943722943723,0.817666666666667,0.818354978354978,0.759051452020202,0.771503496503497,0.831668331668332,0.769919604205318,0.767878787878788,0.824675324675325,0.875990675990676,0.87317620650954,0.862682379349046,0.871324354657688,0.408874458874459,0.846638257575758,0.824286987522282,0.764805194805195,0.827858635617256
p24,0.808228291316527,0.828187403993856,0.835064935064935,0.85,0.836251920122888,0.861832611832612,0.811819493637676,0.862471655328798,0.808832565284178,0.850238095238095,0.82844611528822,0.810714285714286,0.845873015873016,0.820634920634921,0.814753401360544,0.835680272108844,0.836681547619048,0.875904761904762,0.805772005772006,0.742312925170068,0.883015873015873,0.741428571428571,0.880408163265306,0.87702947845805,0.143061224489796,0.346666666666667,0.304901960784314,0.343333333333333,0.361428571428571,0.336190476190476,0.281904761904762,0.375714285714286,0.333809523809524,0.294965986394558,0.306666666666667,0.274331065759637,0.318571428571429,0.272424242424242,NA,0.256666666666667,0.356190476190476,0.327170868347339,0.33047619047619,0.343333333333333,0.32,0.351904761904762,0.332072829131653,0.346802721088435,0.356326530612245,0.821632653061224,0.801785714285714,0.827551020408163,0.308571428571428,0.247474747474748,0.324285714285714,0.285281385281385,0.319285714285714,0.359251700680272,0.344965986394558,0.424489795918367,0.376394557823129,0.365918367346939,0.830333333333333,0.831632653061224,0.77140376984127,0.80448717948718,0.848626373626374,0.782040816326531,0.824489795918367,0.82336860670194,0.862454212454212,0.861375661375661,0.870634920634921,0.876807760141094,0.418571428571429,0.852083333333333,0.831582633053221,0.778571428571429,0.835837438423645
p25,0.79968487394958,0.830645161290323,0.847474747474748,0.842222222222222,0.824193548387097,0.837878787878788,0.812901744719927,0.846077097505669,0.81689708141321,0.818333333333333,0.807017543859649,0.840972222222222,0.851587301587302,0.810317460317461,0.800765306122449,0.819285714285714,0.847135416666667,0.836952380952381,0.808585858585859,0.753061224489796,0.853888888888889,0.694761904761905,0.882380952380952,0.858253968253968,0.262380952380952,0.399047619047619,0.247549019607843,0.389047619047619,0.407142857142857,0.345714285714286,0.349047619047619,0.45952380952381,0.378571428571428,0.303061224489796,0.395238095238095,0.28,0.385714285714286,0.250865800865801,0.256666666666667,NA,0.400952380952381,0.363935574229692,0.286190476190476,0.383333333333333,0.406666666666667,0.366190476190476,0.400700280112045,0.321156462585034,0.38108843537415,0.820476190476191,0.7703125,0.790204081632653,0.368095238095238,0.284343434343434,0.368095238095238,0.325627705627706,0.340952380952381,0.355714285714286,0.393809523809524,0.437142857142857,0.390952380952381,0.396190476190476,0.849666666666667,0.809047619047619,0.778472222222222,0.787179487179487,0.817216117216117,0.768503401360544,0.75952380952381,0.835449735449735,0.896153846153846,0.893827160493827,0.85679012345679,0.862962962962963,0.473809523809524,0.8765625,0.815686274509804,0.788095238095238,0.810303776683087
pb1,0.784698879551821,0.77741935483871,0.811616161616162,0.815555555555556,0.811290322580645,0.840909090909091,0.809871441689623,0.798185941043084,0.779569892473119,0.828333333333334,0.831578947368421,0.809722222222222,0.858253968253968,0.746825396825397,0.778698979591837,0.788571428571429,0.811979166666667,0.851619047619048,0.789393939393939,0.774761904761905,0.871111111111111,0.733809523809524,0.877619047619048,0.862539682539683,0.276666666666667,0.14952380952381,0.326470588235294,0.104285714285714,0.187619047619048,0.202857142857143,0.282380952380952,0.146666666666667,0.045238095238095,0.314013605442177,0.14952380952381,0.296984126984127,0.091428571428572,0.295757575757576,0.356190476190476,0.400952380952381,NA,0.164915966386555,0.246190476190476,0.019047619047619,0.098571428571429,0.131428571428571,0.137464985994398,0.302585034013605,0.220612244897959,0.776190476190476,0.8203125,0.801632653061225,0.378095238095238,0.27979797979798,0.274285714285714,0.378138528138528,0.403333333333333,0.335714285714286,0.284761904761905,0.35047619047619,0.258095238095238,0.276190476190476,0.816333333333333,0.84,0.773003472222222,0.840384615384615,0.80503663003663,0.75421768707483,0.83,0.814462081128748,0.866666666666667,0.864197530864197,0.844444444444444,0.851851851851852,0.396190476190476,0.8625,0.833333333333333,0.812857142857143,0.82084017515052
pb2,0.757936507936508,0.755793650793651,0.777752976190476,0.814942528735632,0.780396825396825,0.818154761904762,0.788974567099567,0.777894491129785,0.753888888888889,0.8,0.776719576719577,0.775992063492063,0.844701213818861,0.749166666666667,0.827645502645503,0.787254901960784,0.792633928571429,0.847333333333333,0.763467261904762,0.769257703081233,0.835057471264368,0.733333333333333,0.881372549019608,0.86311858076564,0.275,0.142366946778711,0.282034632034632,0.135014005602241,0.201190476190476,0.150700280112045,0.303641456582633,0.188445378151261,0.177170868347339,0.309313725490196,0.147268907563025,0.343954248366013,0.131582633053221,0.287019353195824,0.327170868347339,0.363935574229692,0.164915966386555,NA,0.214915966386555,0.150210084033613,0.153641456582633,0.204621848739496,0.140909090909091,0.303851540616247,0.181232492997199,0.752100840336135,0.772196620583717,0.798109243697479,0.385994397759104,0.343973214285714,0.335014005602241,0.400254647313471,0.468837535014006,0.304271708683473,0.285644257703081,0.37436974789916,0.273389355742297,0.272899159663866,0.799666666666667,0.818487394957983,0.719905273937532,0.824,0.809619047619048,0.732913165266106,0.817296918767507,0.8246336996337,0.856593406593406,0.854497354497354,0.834744268077601,0.843386243386243,0.402170868347339,0.846875,0.8001443001443,0.810504201680672,0.775561029009305
pb3,0.756547619047619,0.78494623655914,0.80959595959596,0.806666666666666,0.789247311827957,0.826262626262626,0.834618916437098,0.806553287981859,0.812365591397849,0.811666666666667,0.803508771929825,0.8125,0.869206349206349,0.784126984126984,0.80046768707483,0.778333333333333,0.824479166666667,0.847619047619048,0.795959595959596,0.785442176870748,0.862222222222222,0.727142857142857,0.877142857142857,0.863492063492063,0.276666666666667,0.252857142857143,0.184313725490196,0.227142857142857,0.255238095238095,0.202857142857143,0.303333333333333,0.284285714285714,0.241428571428571,0.320680272108844,0.250952380952381,0.246190476190476,0.209047619047619,0.288961038961039,0.33047619047619,0.286190476190476,0.246190476190476,0.214915966386555,NA,0.227142857142857,0.225714285714286,0.244285714285714,0.25609243697479,0.333061224489796,0.238231292517007,0.79,0.805208333333333,0.817823129251701,0.385238095238095,0.358080808080808,0.366190476190476,0.37991341991342,0.425714285714286,0.344761904761905,0.322380952380952,0.414761904761905,0.332857142857143,0.368095238095238,0.816333333333333,0.833333333333333,0.759461805555556,0.830128205128205,0.810805860805861,0.78469387755102,0.834285714285714,0.827425044091711,0.88974358974359,0.88641975308642,0.857407407407407,0.864814814814815,0.436190476190476,0.872395833333333,0.848529411764706,0.774761904761905,0.792775041050903
pb4,0.789600840336134,0.782795698924731,0.811616161616162,0.815555555555556,0.811290322580645,0.840909090909091,0.809871441689623,0.798185941043084,0.779569892473119,0.828333333333334,0.831578947368421,0.809722222222222,0.858253968253968,0.746825396825397,0.787627551020408,0.788571428571429,0.811979166666667,0.851619047619048,0.789393939393939,0.767619047619048,0.871111111111111,0.729047619047619,0.878571428571429,0.873015873015873,0.259047619047619,0.13047619047619,0.308333333333333,0.109047619047619,0.168571428571429,0.193333333333333,0.264761904761905,0.144285714285714,0.05,0.299727891156463,0.14,0.279365079365079,0.072380952380952,0.276709956709957,0.343333333333333,0.383333333333333,0.019047619047619,0.150210084033613,0.227142857142857,NA,0.089047619047619,0.11952380952381,0.130112044817927,0.288299319727891,0.208707482993197,0.770476190476191,0.8203125,0.808775510204082,0.375714285714286,0.267171717171717,0.268571428571428,0.377186147186147,0.392857142857143,0.328571428571429,0.277619047619048,0.343333333333333,0.250952380952381,0.27047619047619,0.816333333333333,0.847142857142857,0.773003472222222,0.840384615384615,0.80503663003663,0.75421768707483,0.83,0.814462081128748,0.866666666666667,0.864197530864197,0.844444444444444,0.851851851851852,0.391428571428571,0.8546875,0.840686274509804,0.812857142857143,0.82084017515052
pb5,0.778816526610644,0.78010752688172,0.821212121212121,0.825,0.818817204301075,0.838383838383838,0.795730027548209,0.819138321995465,0.789784946236559,0.835,0.81140350877193,0.807638888888889,0.837777777777778,0.772222222222222,0.791198979591837,0.788571428571429,0.820833333333333,0.821619047619048,0.786868686868687,0.762857142857143,0.857222222222222,0.742857142857143,0.877823129251701,0.861111111111111,0.231904761904762,0.13047619047619,0.268137254901961,0.102380952380952,0.164285714285714,0.181904761904762,0.270952380952381,0.08952380952381,0.129523809523809,0.307823129251701,0.090476190476191,0.288888888888889,0.058095238095238,0.307186147186147,0.32,0.406666666666667,0.098571428571429,0.153641456582633,0.225714285714286,0.089047619047619,NA,0.139047619047619,0.142366946778711,0.285442176870748,0.185374149659864,0.764285714285714,0.81875,0.80734693877551,0.344285714285714,0.251515151515151,0.239523809523809,0.366233766233766,0.39952380952381,0.318571428571428,0.263809523809524,0.371428571428571,0.258571428571429,0.278571428571428,0.807666666666667,0.852857142857143,0.762586805555556,0.843589743589744,0.779395604395605,0.755170068027211,0.83,0.821869488536155,0.857051282051282,0.854938271604938,0.85679012345679,0.87037037037037,0.398095238095238,0.8609375,0.83921568627451,0.797142857142857,0.819116037219485
pb6,0.76656162464986,0.767741935483871,0.793434343434344,0.798888888888889,0.783870967741936,0.818181818181818,0.783103764921947,0.802471655328798,0.773655913978495,0.812777777777778,0.824561403508772,0.797222222222222,0.866349206349207,0.76031746031746,0.775127551020408,0.776666666666667,0.797395833333333,0.821619047619048,0.775505050505051,0.767619047619048,0.846111111111111,0.726190476190476,0.881904761904762,0.873174603174603,0.280952380952381,0.190476190476191,0.308333333333333,0.16047619047619,0.22,0.248571428571429,0.29,0.196190476190476,0.162380952380952,0.295918367346939,0.17,0.278888888888889,0.103809523809524,0.289090909090909,0.351904761904762,0.366190476190476,0.131428571428571,0.204621848739496,0.244285714285714,0.11952380952381,0.139047619047619,NA,0.177170868347339,0.268775510204082,0.165578231292517,0.753333333333333,0.814583333333333,0.797823129251701,0.344285714285714,0.244949494949495,0.245238095238095,0.356709956709957,0.386190476190476,0.29952380952381,0.265238095238095,0.355714285714286,0.251428571428571,0.279523809523809,0.791,0.831428571428572,0.736545138888889,0.821153846153846,0.777472527472528,0.750408163265306,0.820476190476191,0.803350970017637,0.876282051282051,0.873456790123457,0.844444444444444,0.851851851851852,0.352380952380952,0.852083333333333,0.822058823529412,0.794761904761905,0.801874657909141
pb7,0.795562770562771,0.791904761904762,0.809002976190476,0.827586206896552,0.800952380952381,0.832217261904762,0.807203733766234,0.799183006535948,0.783333333333333,0.826666666666667,0.822681704260652,0.829296066252588,0.863818860877685,0.785833333333333,0.782848324514991,0.805392156862745,0.828417818740399,0.831619047619048,0.779092261904762,0.768767507002801,0.848888888888889,0.729901960784314,0.89656862745098,0.886647992530345,0.266666666666667,0.147759103641457,0.323953823953824,0.13109243697479,0.153151260504202,0.199719887955182,0.273249299719888,0.185994397759104,0.125210084033613,0.273529411764706,0.155602240896359,0.265032679738562,0.099719887955182,0.291431117901706,0.332072829131653,0.400700280112045,0.137464985994398,0.140909090909091,0.25609243697479,0.130112044817927,0.142366946778711,0.177170868347339,NA,0.280322128851541,0.276330532212885,0.751120448179272,0.792626728110599,0.801050420168067,0.43109243697479,0.279910714285714,0.239425770308123,0.388489941431118,0.395798319327731,0.259173669467787,0.273389355742297,0.298879551820728,0.214565826330532,0.245448179271709,0.810069444444445,0.833193277310924,0.757539682539683,0.830769230769231,0.798626373626374,0.758893557422969,0.785924369747899,0.821869488536155,0.844190476190476,0.842490842490842,0.821978021978022,0.82967032967033,0.3953081232493,0.858064516129032,0.83044733044733,0.792366946778711,0.801176303854875
pb8,0.777766106442577,0.797235023041474,0.808802308802309,0.827777777777778,0.804531490015361,0.831240981240981,0.808572740390922,0.791519274376417,0.812903225806452,0.811111111111111,0.802130325814536,0.791964285714286,0.83750566893424,0.828571428571429,0.779336734693877,0.800476190476191,0.824441964285714,0.823333333333333,0.805483405483405,0.75469387755102,0.831666666666667,0.728571428571429,0.902380952380952,0.871111111111111,0.314285714285714,0.317823129251701,0.376190476190476,0.281156462585034,0.328299319727891,0.36687074829932,0.358299319727891,0.298775510204082,0.319251700680272,0.286598639455782,0.283537414965986,0.249047619047619,0.252585034013605,0.271589363017934,0.346802721088435,0.321156462585034,0.302585034013605,0.303851540616247,0.333061224489796,0.288299319727891,0.285442176870748,0.268775510204082,0.280322128851541,NA,0.337959183673469,0.759455782312925,0.802008928571429,0.792993197278912,0.459727891156463,0.325468975468975,0.326394557823129,0.374403215831787,0.430680272108844,0.342585034013605,0.32734693877551,0.413061224489796,0.314965986394558,0.341632653061224,0.789666666666667,0.844013605442177,0.755828373015873,0.825641025641026,0.782051282051282,0.756734693877551,0.815646258503401,0.820017636684303,0.88040293040293,0.878659611992945,0.860141093474427,0.865079365079365,0.433061224489796,0.847842261904762,0.824439775910364,0.783061224489796,0.824822112753147
pb9,0.749824929971989,0.759062980030722,0.802525252525253,0.817222222222222,0.797004608294931,0.827994227994228,0.809077790895973,0.796009070294785,0.784408602150538,0.813333333333333,0.800877192982456,0.769444444444444,0.841315192743764,0.762698412698413,0.779931972789116,0.785238095238095,0.811160714285714,0.851619047619048,0.792640692640693,0.761360544217687,0.86,0.735850340136054,0.863265306122449,0.846507936507936,0.277755102040816,0.217755102040816,0.28641456582633,0.187755102040816,0.247278911564626,0.237278911564626,0.333469387755102,0.243469387755102,0.25156462585034,0.368707482993197,0.175850340136054,0.357913832199546,0.207278911564626,0.297105751391466,0.356326530612245,0.38108843537415,0.220612244897959,0.181232492997199,0.238231292517007,0.208707482993197,0.185374149659864,0.165578231292517,0.276330532212885,0.337959183673469,NA,0.76421768707483,0.813541666666667,0.819251700680272,0.305102040816327,0.308441558441559,0.279387755102041,0.339431045145331,0.401802721088435,0.329863945578231,0.303197278911565,0.41843537414966,0.312721088435374,0.332721088435374,0.791,0.850476190476191,0.752170138888889,0.840384615384615,0.808241758241758,0.757278911564626,0.852108843537415,0.807319223985891,0.853846153846154,0.851851851851852,0.859876543209876,0.867283950617284,0.39108843537415,0.855729166666667,0.839915966386555,0.767551020408163,0.798056923918993
pes,0.760181704260652,0.738979591836735,0.612654320987654,0.638541666666667,0.604285714285714,0.533664021164021,0.614133614133614,0.682698412698413,0.575140056022409,0.510267857142857,0.606818181818182,0.710262725779967,0.615628815628815,0.581884057971014,0.779985119047619,0.715386904761905,0.48396164021164,0.586139455782313,0.460416666666667,0.774421768707483,0.534226190476191,0.770476190476191,0.871607142857143,0.877123015873016,0.8,0.750476190476191,0.820588235294118,0.758095238095238,0.752380952380953,0.762857142857143,0.774761904761905,0.785,0.784761904761905,0.782993197278912,0.75952380952381,0.78968253968254,0.745714285714286,0.792640692640693,0.821632653061224,0.820476190476191,0.776190476190476,0.752100840336135,0.79,0.770476190476191,0.764285714285714,0.753333333333333,0.751120448179272,0.759455782312925,0.76421768707483,NA,0.666203703703704,0.462440476190476,0.790952380952381,0.77020202020202,0.743809523809524,0.794112554112554,0.818095238095238,0.726190476190476,0.712857142857143,0.734761904761905,0.718095238095238,0.713333333333333,0.620375457875458,0.703482142857143,0.64376102292769,0.570032840722496,0.527339901477833,0.433095238095238,0.645535714285714,0.61484126984127,0.808974358974359,0.792239858906525,0.772839506172839,0.786067019400353,0.74,0.693243243243243,0.706349206349206,0.790680272108844,0.626878306878307
prc,0.771360544217687,0.788541666666667,0.703367003367003,0.781666666666667,0.71875,0.6734375,0.656907308377897,0.723456790123457,0.703492063492063,0.726349206349206,0.753333333333333,0.775641025641025,0.753537414965986,0.6775,0.738998357963875,0.753472222222222,0.750252525252525,0.675925925925926,0.605989583333333,0.797395833333333,0.648015873015873,0.7625,0.878240740740741,0.826388888888889,0.815104166666667,0.783854166666667,0.802150537634408,0.797916666666667,0.766666666666667,0.781770833333333,0.78125,0.809259259259259,0.802083333333333,0.78764880952381,0.7953125,0.811111111111111,0.8046875,0.782054924242424,0.801785714285714,0.7703125,0.8203125,0.772196620583717,0.805208333333333,0.8203125,0.81875,0.814583333333333,0.792626728110599,0.802008928571429,0.813541666666667,0.666203703703704,NA,0.59510582010582,0.789583333333333,0.786021505376344,0.822395833333333,0.832575757575758,0.8265625,0.757291666666667,0.785416666666667,0.810416666666667,0.7859375,0.7796875,0.710664682539683,0.719444444444445,0.711279461279461,0.568452380952381,0.674914965986394,0.613624338624339,0.656018518518519,0.762755102040816,0.778,0.786538461538462,0.753846153846154,0.763461538461539,0.7890625,0.821078431372549,0.667823129251701,0.765104166666667,0.685670194003527
prs,0.791353383458647,0.810408163265306,0.684259259259259,0.681175595238095,0.673095238095238,0.619808201058201,0.622230022230022,0.672172619047619,0.648669467787115,0.442261904761905,0.588582251082251,0.734729064039409,0.630962555962556,0.665942028985507,0.639285714285714,0.676220238095238,0.58832671957672,0.439710884353742,0.585648148148148,0.734319727891156,0.5234375,0.765476190476191,0.792202380952381,0.809970238095238,0.831632653061225,0.788775510204082,0.831582633053221,0.790680272108844,0.792108843537415,0.807823129251701,0.803061224489796,0.825178571428571,0.815918367346939,0.775748299319728,0.804965986394558,0.820362811791383,0.794489795918367,0.788763141620285,0.827551020408163,0.790204081632653,0.801632653061225,0.798109243697479,0.817823129251701,0.808775510204082,0.80734693877551,0.797823129251701,0.801050420168067,0.792993197278912,0.819251700680272,0.462440476190476,0.59510582010582,NA,0.821632653061225,0.789357864357864,0.809489795918367,0.804035250463822,0.818775510204082,0.741394557823129,0.749013605442177,0.765204081632653,0.756632653061225,0.755680272108844,0.638141025641026,0.621904761904762,0.590641534391534,0.505665024630542,0.487931034482759,0.330119047619048,0.617827380952381,0.640714285714286,0.748076923076923,0.745943562610229,0.711111111111111,0.725573192239859,0.781156462585034,0.814189189189189,0.571306471306471,0.812755102040816,0.63505291005291
