L1,L2,Score,Score_distance,cluster_number
dlm,itf,3.03230724158656,0.730696264102651,2
itf,dlm,3.03230724158664,0.730696264102644,2
ca1,pm2,3.0335941077171,0.730581926065075,2
pm2,ca1,3.0335941077171,0.730581926065075,2
ca5,pm5,3.03423578128694,0.730524913377431,2
pm5,ca5,3.03423578128697,0.730524913377429,2
pm4,ast,3.0363397712003,0.73033797390326,2
pm3,ro4,3.03716671699301,0.730264499781223,2
ro4,pm3,3.03716671699301,0.730264499781223,2
fur,sc4,3.03735044454696,0.730248175590642,2
sc4,fur,3.03735044454701,0.730248175590638,2
sc4,lat,3.03809732490482,0.730181815281365,2
lat,sc4,3.03809732490484,0.730181815281363,2
pm1,ro4,3.03886863243507,0.730113284618164,2
ro4,pm1,3.03886863243509,0.730113284618162,2
sc3,pr1,3.0413404279879,0.729893665618105,2
pr1,sc3,3.04134042798792,0.729893665618103,2
glg,ro4,3.04134360760074,0.729893383109549,2
ro4,glg,3.04134360760076,0.729893383109547,2
pr1,ve3,3.04138191240967,0.729889979727815,2
ve3,pr1,3.04138191240967,0.729889979727815,2
itf,lm1,3.04175961777545,0.729856420611385,2
lm1,itf,3.04175961777547,0.729856420611383,2
eg1,ll1,3.04317448030927,0.72973071009518,2
ll1,eg1,3.0431744803093,0.729730710095178,2
nea,ca3,3.04437403899911,0.729624129322481,2
ca3,nea,3.04437403899913,0.72962412932248,2
lm2,ro3,3.04520856420593,0.729549981769608,2
ro3,lm2,3.04520856420595,0.729549981769606,2
pm1,sc4,3.04811245852775,0.729291970800009,2
sc4,pm1,3.04811245852775,0.729291970800009,2
pr1,ro3,3.04902616780678,0.729210787743435,2
ro3,pr1,3.04902616780685,0.729210787743429,2
ruo,rup,3.04938676372284,0.729178748801372,2
rup,ruo,3.04938676372293,0.729178748801364,2
itf,li3,3.0495857281216,0.729161070817344,2
li3,itf,3.0495857281216,0.729161070817344,2
ve3,fro,3.05075765713927,0.729056944940628,2
fro,ve3,3.05075765713929,0.729056944940626,2
ca5,itf,3.05316546504587,0.728843011242036,2
itf,ca5,3.05316546504589,0.728843011242034,2
ca4,src,3.05340120162432,0.72882206605036,2
src,ca4,3.05340120162434,0.728822066050358,2
li2,ro4,3.0545506563043,0.728719937018232,2
ro4,li2,3.05455065630435,0.728719937018227,2
ca6,ro4,3.05498342480098,0.728681485543396,2
ro4,ca6,3.05498342480098,0.728681485543396,2
pr1,glg,3.05698655211862,0.728503507709434,2
glg,pr1,3.05698655211864,0.728503507709432,2
fur,ast,3.05796651342443,0.728416438161213,2
ast,fur,3.05796651342445,0.728416438161211,2
ca5,ro4,3.05801837168393,0.728411830555587,2
ro4,ca5,3.05801837168395,0.728411830555585,2
dlm,por,3.05822178592184,0.728393757203413,2
por,dlm,3.05822178592184,0.728393757203413,2
ve2,ro2,3.06025226386016,0.728213349267189,2
ro2,ve2,3.06025226386024,0.728213349267182,2
li3,glg,3.06166984088637,0.728087397568374,2
glg,li3,3.06166984088646,0.728087397568365,2
ca6,src,3.06464322709236,0.727823212245845,2
src,ca6,3.06464322709236,0.727823212245845,2
dlm,ro2,3.06464634706213,0.727822935036575,2
ro2,dlm,3.06464634706213,0.727822935036575,2
lm2,ca1,3.06649347395052,0.727658817838555,2
ca1,lm2,3.06649347395064,0.727658817838544,2
qbb,sc2,3.0668086286,0.727630816352387,2
sc2,qbb,3.06680862860004,0.727630816352383,2
glg,ro1,3.06724526492051,0.727592021221458,2
ro1,glg,3.06724526492059,0.727592021221451,2
ca6,itf,3.07147604934723,0.727216116084726,2
itf,ca6,3.07147604934723,0.727216116084726,2
sc3,ca3,3.07436060371049,0.726959823470174,2
ca3,sc3,3.07436060371052,0.726959823470171,2
ca4,ro4,3.07436742738939,0.726959217186399,2
ro4,ca4,3.07436742738939,0.726959217186399,2
ro4,por,3.07537892995762,0.726869345197457,2
por,ro4,3.07537892995766,0.726869345197453,2
ca3,sc1,3.07549572957012,0.726858967553531,2
sc1,ca3,3.07549572957024,0.726858967553521,2
ll1,ro2,3.0770127664578,0.726724178847425,2
ro2,ll1,3.07701276645784,0.726724178847422,2
fro,por,3.07806970198509,0.72663027014071,2
por,fro,3.07806970198516,0.726630270140704,2
li1,spa,3.07825275596091,0.726614005797537,2
spa,li1,3.07825275596093,0.726614005797535,2
ito,ro3,3.08254219555153,0.726232889150318,2
ro3,ito,3.08254219555161,0.726232889150311,2
fro,sc3,3.08359795191042,0.726139085212699,2
sc3,fro,3.08359795191046,0.726139085212695,2
dlm,eg2,3.08870351446599,0.725685456051537,2
eg2,dlm,3.08870351446601,0.725685456051536,2
ve2,dlm,3.08950049310337,0.72561464451083,2
dlm,ve2,3.08950049310339,0.725614644510828,2
sro,ca2,3.08956672734989,0.725608759598959,2
ca2,sro,3.08956672734995,0.725608759598954,2
fur,ro1,3.09047099432877,0.725528415490621,2
ro1,fur,3.0904709943288,0.725528415490618,2
ro3,pm5,3.09219699202853,0.725375060619304,2
pm5,ro3,3.09219699202855,0.725375060619302,2
sc2,ro3,3.09295268677418,0.725307917151795,2
ro3,sc2,3.09295268677422,0.725307917151792,2
fur,itf,3.09488395177402,0.725136324283757,2
itf,fur,3.09488395177406,0.725136324283754,2
ca6,li1,3.09575877378904,0.725058596360043,2
li1,ca6,3.09575877378904,0.725058596360043,2
dlm,li1,3.09667919876909,0.724976816613528,2
li1,dlm,3.09667919876909,0.724976816613528,2
eg4,sro,3.09714940199547,0.724935039063486,2
sro,eg4,3.09714940199552,0.724935039063481,2
sc4,ro3,3.09862776289166,0.724803686718679,2
ro3,sc4,3.0986277628917,0.724803686718675,2
pm3,dlm,3.09932023116996,0.724742160921904,2
dlm,pm3,3.09932023117001,0.724742160921899,2
eg2,ro4,3.09993660687178,0.724687395949478,2
ro4,eg2,3.09993660687178,0.724687395949478,2
itg,spa,3.10305516828189,0.724410311812108,2
spa,itg,3.10305516828191,0.724410311812106,2
pm2,ro4,3.10415311264179,0.724312759471193,2
ro4,pm2,3.10415311264184,0.724312759471188,2
sc3,ro2,3.10444045003756,0.724287229547625,2
ro2,sc3,3.10444045003765,0.724287229547617,2
dlm,ro1,3.10879390691292,0.723900424965559,2
ro1,dlm,3.10879390691298,0.723900424965554,2
ast,eg4,3.11265607501629,0.723557271383965,2
eg4,ast,3.11265607501629,0.723557271383965,2
ca4,itf,3.1130161473182,0.723525278965011,2
itf,ca4,3.1130161473182,0.723525278965011,2
ve2,ca3,3.11825819429425,0.723059523165013,2
ca3,ve2,3.1182581942943,0.723059523165008,2
nea,ro2,3.12147359010169,0.722773835292804,2
ro2,nea,3.12147359010172,0.722773835292801,2
fur,li1,3.12194505446667,0.722731945690615,2
li1,fur,3.12194505446667,0.722731945690615,2
fro,ro2,3.12209840316322,0.722718320661086,2
ro2,fro,3.12209840316328,0.722718320661081,2
spa,eg2,3.12291575916047,0.722645698592241,2
eg2,spa,3.12291575916051,0.722645698592237,2
ll2,ca1,3.12690526266185,0.722291231262327,2
ca1,ll2,3.12690526266191,0.722291231262322,2
itf,glg,3.12714216187363,0.722270182770697,2
glg,itf,3.12714216187368,0.722270182770692,2
dlm,pm4,3.1272867207263,0.722257338718673,2
fur,sc2,3.12740263444739,0.722247039786186,2
sc2,fur,3.12740263444741,0.722247039786185,2
ca2,eg2,3.12968952908307,0.722043849230012,2
eg2,ca2,3.12968952908307,0.722043849230012,2
sc4,ro4,3.13113527675837,0.721915394569422,2
ro4,sc4,3.13113527675843,0.721915394569417,2
ita,lm1,3.13159638477381,0.721874425128744,2
lm1,ita,3.13159638477387,0.721874425128739,2
sc2,ca3,3.13442427883478,0.721623166781252,2
ca3,sc2,3.13442427883481,0.721623166781249,2
ca1,ro2,3.13610296638134,0.721474015416381,2
ro2,ca1,3.13610296638136,0.721474015416379,2
eg3,ro2,3.13787026335573,0.721316991105095,2
ro2,eg3,3.13787026335575,0.721316991105093,2
li1,ca2,3.13856395333433,0.721255356760266,2
ca2,li1,3.13856395333436,0.721255356760263,2
sc4,lm1,3.13956763734144,0.721166179450369,2
lm1,sc4,3.13956763734152,0.721166179450362,2
lat,ruq,3.15379052537021,0.719902476049312,2
ruq,lat,3.15379052537027,0.719902476049307,2
pm4,sc3,3.15442430710931,0.719846164550719,2
lm2,sc3,3.15512097907137,0.719784265256701,2
sc3,lm2,3.15512097907137,0.719784265256701,2
fra,win,3.15630850380295,0.719678753701024,2
win,fra,3.15630850380301,0.719678753701019,2
ca2,pm5,3.15700986555779,0.719616437718984,2
pm5,ca2,3.15700986555779,0.719616437718984,2
ron,ito,3.15826504150027,0.719504915354171,2
ito,ron,3.15826504150029,0.719504915354169,2
ro1,pm4,3.15963825248163,0.719382905577816,2
ro2,pm5,3.16001182694259,0.71934971349222,2
pm5,ro2,3.16001182694262,0.719349713492218,2
ll1,itf,3.16142723896972,0.719223954153543,2
itf,ll1,3.16142723896978,0.719223954153538,2
sc2,sro,3.16218436210785,0.719156683773383,2
sro,sc2,3.16218436210787,0.719156683773381,2
itg,ro3,3.16467100242582,0.71893574581615,2
ro3,itg,3.16467100242593,0.71893574581614,2
pm2,sc4,3.16723718060244,0.718707740921297,2
sc4,pm2,3.16723718060244,0.718707740921297,2
nea,ro4,3.16802088659144,0.718638108655211,2
ro4,nea,3.16802088659152,0.718638108655204,2
ve3,ro3,3.16895520169868,0.718555094771091,2
ro3,ve3,3.16895520169872,0.718555094771087,2
fro,sc1,3.17155325280385,0.718324257966984,2
sc1,fro,3.17155325280393,0.718324257966977,2
fur,eg4,3.17813946473801,0.717739073129387,2
eg4,fur,3.17813946473807,0.717739073129382,2
pm2,itf,3.18004065041137,0.717570152809084,2
itf,pm2,3.1800406504114,0.717570152809081,2
ast,eg2,3.1807112205704,0.717510572659897,2
eg2,ast,3.18071122057045,0.717510572659893,2
pr1,ve2,3.1808250093483,0.717500462528583,2
ve2,pr1,3.1808250093483,0.717500462528583,2
fur,sc1,3.18086346896011,0.717497045392616,2
sc1,fur,3.18086346896019,0.717497045392609,2
sc3,sro,3.1817926347769,0.717414489022879,2
sro,sc3,3.1817926347769,0.717414489022879,2
fur,por,3.18222234923563,0.717376308899273,2
por,fur,3.18222234923563,0.717376308899273,2
por,pm4,3.18435181981237,0.717187105468519,2
ca2,ro4,3.18616952892673,0.717025602039306,2
ro4,ca2,3.18616952892673,0.717025602039306,2
lm1,pm4,3.18966502029063,0.71671502768085,2
eg4,ro4,3.18976315353283,0.716706308543663,2
ro4,eg4,3.18976315353288,0.716706308543659,2
li1,ast,3.19010016733196,0.716676364872356,2
ast,li1,3.190100167332,0.716676364872353,2
sc4,lm2,3.19205443679443,0.716502728058138,2
lm2,sc4,3.19205443679448,0.716502728058133,2
li2,glg,3.19287511162046,0.716429811111402,2
glg,li2,3.19287511162048,0.716429811111401,2
li3,lm1,3.19622035583317,0.716132586210214,2
lm1,li3,3.19622035583326,0.716132586210206,2
ca3,por,3.19950327598456,0.715840898800996,2
por,ca3,3.19950327598463,0.71584089880099,2
ca5,li1,3.19959989267349,0.715832314409545,2
li1,ca5,3.19959989267349,0.715832314409545,2
ll2,ro3,3.20241729890858,0.715581987905235,2
ro3,ll2,3.20241729890865,0.715581987905229,2
spa,eg3,3.20305184889713,0.715525608147689,2
eg3,spa,3.20305184889715,0.715525608147687,2
sc1,lat,3.20654344549451,0.715215379839183,2
lat,sc1,3.20654344549454,0.71521537983918,2
pm2,dlm,3.20833158767493,0.715056503431635,2
dlm,pm2,3.20833158767498,0.715056503431631,2
ca1,li3,3.20932191336957,0.714968513007613,2
li3,ca1,3.20932191336957,0.714968513007613,2
pm1,sc2,3.20983194631509,0.714923196587586,2
sc2,pm1,3.20983194631514,0.714923196587582,2
pr1,ita,3.21029029220244,0.71488247256195,2
ita,pr1,3.21029029220246,0.714882472561948,2
glg,eg4,3.21037779411558,0.7148746980182,2
eg4,glg,3.2103777941156,0.714874698018198,2
ll2,pm5,3.21391243950392,0.714560644825224,2
pm5,ll2,3.21391243950397,0.71456064482522,2
ca6,fro,3.2156156796874,0.714409311958908,2
fro,ca6,3.2156156796874,0.714409311958908,2
ca2,itf,3.21888512795059,0.714118821526767,2
itf,ca2,3.21888512795061,0.714118821526766,2
glg,ca3,3.22138757032469,0.71389647955707,2
ca3,glg,3.22138757032471,0.713896479557068,2
li3,ll1,3.22197514708979,0.713844273369766,2
ll1,li3,3.22197514708982,0.713844273369763,2
ast,pr1,3.22212580365199,0.713830887536336,2
pr1,ast,3.22212580365199,0.713830887536336,2
eg2,pm1,3.22430287134264,0.713637455102681,2
pm1,eg2,3.22430287134266,0.71363745510268,2
qbb,sc3,3.22504489255581,0.713571526528341,2
sc3,qbb,3.22504489255585,0.713571526528337,2
pm2,lm1,3.22523554914658,0.713554586692936,2
lm1,pm2,3.22523554914663,0.713554586692932,2
fro,fra,3.22623524479313,0.713465763748819,2
fra,fro,3.22623524479316,0.713465763748816,2
ast,eg3,3.22994444898878,0.713136201008272,2
eg3,ast,3.22994444898882,0.713136201008268,2
fur,eg1,3.23841481653373,0.71238360897119,2
eg1,fur,3.23841481653375,0.712383608971189,2
eg3,ll1,3.23895767516239,0.712335375989679,2
ll1,eg3,3.23895767516239,0.712335375989679,2
pm4,sc2,3.23971390168418,0.712268185273868,2
lm2,ro2,3.24587646021789,0.711720642034934,2
ro2,lm2,3.24587646021794,0.71172064203493,2
eg3,ca2,3.24639079354019,0.711674943526491,2
ca2,eg3,3.24639079354021,0.71167494352649,2
ca1,pm4,3.24645224986445,0.711669483132946,2
ll2,pm3,3.24854683106534,0.711483379622745,2
pm3,ll2,3.24854683106534,0.711483379622745,2
itg,glg,3.25095652126907,0.711269278682079,2
glg,itg,3.25095652126912,0.711269278682075,2
spa,ve3,3.25151713193913,0.711219468431939,2
ve3,spa,3.25151713193915,0.711219468431938,2
ll1,nea,3.25565462681292,0.710851852070671,2
nea,ll1,3.25565462681298,0.710851852070666,2
pr1,ro2,3.25747767586282,0.710689874188261,2
ro2,pr1,3.25747767586282,0.710689874188261,2
itf,pm4,3.2578897710922,0.710653259532934,2
li2,lm1,3.25806302619038,0.710637865819901,2
lm1,li2,3.25806302619043,0.710637865819897,2
itg,ast,3.25897972459582,0.710556417179488,2
ast,itg,3.25897972459586,0.710556417179484,2
eg1,src,3.26046661049515,0.710424307388272,2
src,eg1,3.26046661049518,0.710424307388269,2
pm1,ro3,3.26072704576417,0.710401167718287,2
ro3,pm1,3.26072704576421,0.710401167718283,2
eg4,ca2,3.26171318593571,0.710313549177933,2
ca2,eg4,3.26171318593573,0.710313549177932,2
src,ro4,3.26259515915092,0.710235185870183,2
ro4,src,3.26259515915096,0.710235185870179,2
ll2,dlm,3.26289272164246,0.710208747447,2
dlm,ll2,3.26289272164252,0.710208747446995,2
glg,sro,3.26356044322376,0.710149420393905,2
sro,glg,3.26356044322376,0.710149420393905,2
lat,glg,3.26358554802847,0.71014718983236,2
glg,lat,3.26358554802858,0.71014718983235,2
li2,lm2,3.2651070285037,0.710012006313563,2
lm2,li2,3.26510702850373,0.71001200631356,2
li3,pm1,3.2657316755697,0.709956506430545,2
pm1,li3,3.26573167556974,0.709956506430542,2
sc3,ro3,3.26581798733513,0.709948837631402,2
ro3,sc3,3.26581798733523,0.709948837631394,2
src,glg,3.27209156249847,0.70939143056649,2
glg,src,3.27209156249852,0.709391430566486,2
pm3,itf,3.2760291858452,0.709041572787586,2
itf,pm3,3.27602918584522,0.709041572787585,2
ve1,ast,3.27816537269479,0.708851772616084,2
ast,ve1,3.27816537269482,0.708851772616081,2
lat,sc2,3.27818846780048,0.708849720616269,2
sc2,lat,3.27818846780055,0.708849720616262,2
lm2,ro4,3.28153420917611,0.708552451542162,2
ro4,lm2,3.28153420917614,0.708552451542159,2
ve2,sro,3.28271273496382,0.708447739542521,2
sro,ve2,3.28271273496394,0.70844773954251,2
eg1,pm1,3.28444786380188,0.708293573369695,2
pm1,eg1,3.28444786380188,0.708293573369695,2
pm2,ro1,3.28635106357903,0.708124474096298,2
ro1,pm2,3.28635106357903,0.708124474096298,2
ve1,spa,3.28654184207254,0.708107523429836,2
spa,ve1,3.28654184207258,0.708107523429832,2
ll2,pm4,3.2882808591055,0.707953011790948,2
ca2,ve3,3.28901779168614,0.707887535341536,2
ve3,ca2,3.28901779168614,0.707887535341536,2
eg4,ll1,3.28956449598481,0.707838960672299,2
ll1,eg4,3.28956449598485,0.707838960672295,2
eg2,ll1,3.29085250426602,0.707724521154652,2
ll1,eg2,3.29085250426604,0.70772452115465,2
eg4,ca3,3.29176849914892,0.707643135022206,2
ca3,eg4,3.291768499149,0.707643135022199,2
eg1,lm1,3.2939301969355,0.707451068204312,2
lm1,eg1,3.29393019693556,0.707451068204306,2
pr1,ro4,3.29408857600951,0.707436996225816,2
ro4,pr1,3.29408857600954,0.707436996225814,2
itf,pm1,3.29485068367304,0.707369282970644,2
pm1,itf,3.29485068367304,0.707369282970644,2
sc4,pm3,3.29517128810864,0.707340797271056,2
pm3,sc4,3.29517128810867,0.707340797271053,2
lat,src,3.29604165404151,0.707263465270178,2
src,lat,3.29604165404151,0.707263465270178,2
ro4,pm5,3.29662523208804,0.707211614368962,2
pm5,ro4,3.2966252320881,0.707211614368957,2
fro,ca2,3.29716895948399,0.707163304197489,2
ca2,fro,3.29716895948405,0.707163304197484,2
sc2,ro4,3.30310338102551,0.706636030927099,2
ro4,sc2,3.30310338102554,0.706636030927097,2
pm3,ro1,3.3043142614679,0.706528444216846,2
ro1,pm3,3.30431426146792,0.706528444216844,2
pm3,ll1,3.30582413040563,0.706394292382992,2
ll1,pm3,3.30582413040566,0.706394292382989,2
spa,ve2,3.30775495908681,0.706222738281861,2
ve2,spa,3.30775495908681,0.706222738281861,2
por,sro,3.31147052386572,0.70589261040358,2
sro,por,3.31147052386579,0.705892610403574,2
pm3,lm1,3.31169850724942,0.705872354083149,2
lm1,pm3,3.31169850724946,0.705872354083146,2
ca1,pm3,3.31515637209035,0.70556512284073,2
pm3,ca1,3.31515637209038,0.705565122840727,2
fur,eg2,3.31713547053827,0.705389279971503,2
eg2,fur,3.31713547053831,0.7053892799715,2
ca4,fro,3.31787326990456,0.705323726508199,2
fro,ca4,3.31787326990459,0.705323726508196,2
sc4,sro,3.31808370123655,0.705305029687315,2
sro,sc4,3.31808370123655,0.705305029687315,2
ll1,pm5,3.3182188294665,0.705293023545987,2
pm5,ll1,3.31821882946652,0.705293023545985,2
fur,sc3,3.31869890625587,0.705250368730012,2
sc3,fur,3.31869890625592,0.705250368730008,2
fra,pcd,3.31975639548579,0.705156410826826,2
pcd,fra,3.31975639548581,0.705156410826825,2
ve1,ro4,3.32039819894683,0.705099386598351,2
ro4,ve1,3.32039819894689,0.705099386598346,2
ve2,ca2,3.32112419636086,0.705034881738339,2
ca2,ve2,3.32112419636091,0.705034881738335,2
fur,eg3,3.32227654864311,0.70493249525429,2
eg3,fur,3.32227654864315,0.704932495254286,2
ca4,eg2,3.3240101342078,0.704778466201281,2
eg2,ca4,3.3240101342078,0.704778466201281,2
li2,ll1,3.32490405861197,0.704699041030559,2
ll1,li2,3.32490405861197,0.704699041030559,2
fro,pr1,3.33035022821389,0.704215148938127,2
pr1,fro,3.33035022821389,0.704215148938127,2
sc1,ro3,3.33056353194415,0.704196196904697,2
ro3,sc1,3.33056353194424,0.704196196904689,2
eg4,ro1,3.33069482583517,0.704184531444329,2
ro1,eg4,3.33069482583522,0.704184531444325,2
li3,lm2,3.33746568112089,0.703582941047546,2
lm2,li3,3.33746568112095,0.703582941047541,2
ll1,sc2,3.3448076693785,0.702930605494254,2
sc2,ll1,3.3448076693785,0.702930605494254,2
eg1,ll2,3.34508306063054,0.702906136985389,2
ll2,eg1,3.34508306063057,0.702906136985386,2
ll2,pm2,3.34835779150391,0.702615177193407,2
pm2,ll2,3.34835779150394,0.702615177193405,2
nea,ro1,3.34909626236135,0.702549564068124,2
ro1,nea,3.34909626236146,0.702549564068114,2
fra,pr1,3.34938227871366,0.702524151519249,2
pr1,fra,3.34938227871371,0.702524151519245,2
ito,ast,3.34992582070329,0.702475857821125,2
ast,ito,3.34992582070331,0.702475857821123,2
eg3,ro4,3.35318656045955,0.702186141139702,2
ro4,eg3,3.35318656045957,0.7021861411397,2
ll2,ro2,3.35381622372006,0.702130195567873,2
ro2,ll2,3.35381622372008,0.702130195567871,2
ca6,eg2,3.35495497443587,0.702029017582811,2
eg2,ca6,3.35495497443589,0.702029017582809,2
ca4,eg3,3.35564694689431,0.701967535839623,2
eg3,ca4,3.35564694689433,0.701967535839621,2
ca5,fro,3.35681252053295,0.701863974638245,2
fro,ca5,3.356812520533,0.70186397463824,2
li2,pm1,3.35932619814588,0.701640634417736,2
pm1,li2,3.35932619814591,0.701640634417733,2
fro,ito,3.36194231157656,0.701408192776262,2
ito,fro,3.36194231157656,0.701408192776262,2
ve1,ro1,3.36497423907526,0.701138806060701,2
ro1,ve1,3.36497423907542,0.701138806060687,2
pm1,sc1,3.36653596402783,0.701000046820659,2
sc1,pm1,3.36653596402786,0.701000046820656,2
ca1,ro1,3.36903751890397,0.700777783705143,2
ro1,ca1,3.36903751890402,0.700777783705139,2
dlm,ruo,3.37097331840614,0.700605787946637,2
ruo,dlm,3.37097331840614,0.700605787946637,2
eg3,ro1,3.37284770772444,0.700439248482103,2
ro1,eg3,3.37284770772449,0.700439248482098,2
dlm,ruq,3.37593150690415,0.700165252968415,2
ruq,dlm,3.37593150690431,0.7001652529684,2
li3,ro1,3.37641314624772,0.700122459319521,2
ro1,li3,3.37641314624772,0.700122459319521,2
ll1,pm2,3.3767141039142,0.700095719235093,2
pm2,ll1,3.3767141039142,0.700095719235093,2
sc1,ro4,3.37801888806149,0.699979789181981,2
ro4,sc1,3.37801888806153,0.699979789181978,2
ve1,ca3,3.38140274346111,0.69967913367738,2
ca3,ve1,3.3814027434612,0.699679133677372,2
itg,lm1,3.38295396861402,0.699541307344389,2
lm1,itg,3.38295396861406,0.699541307344386,2
ca6,eg4,3.3832167075056,0.699517962997573,2
eg4,ca6,3.3832167075056,0.699517962997573,2
ca4,eg4,3.38481931308917,0.699375571514042,2
eg4,ca4,3.38481931308919,0.69937557151404,2
li2,por,3.38566044811123,0.699300836679177,2
por,li2,3.38566044811123,0.699300836679177,2
ito,spa,3.38928073784629,0.698979173987202,2
spa,ito,3.38928073784629,0.698979173987202,2
ca1,sro,3.39046782567413,0.698873701250416,2
sro,ca1,3.39046782567413,0.698873701250416,2
sc2,ro1,3.39324825309365,0.698626660313348,2
ro1,sc2,3.39324825309371,0.698626660313342,2
ca5,eg2,3.39355381749169,0.698599510920885,2
eg2,ca5,3.39355381749171,0.698599510920883,2
ca1,fro,3.39364955150646,0.698591004955021,2
fro,ca1,3.39364955150646,0.698591004955021,2
li3,sc1,3.39734850452642,0.69826235303129,2
sc1,li3,3.39734850452644,0.698262353031288,2
li1,ll2,3.39843101245321,0.698166172217239,2
ll2,li1,3.39843101245321,0.698166172217239,2
ast,ve3,3.39938992948969,0.698080972452052,2
ve3,ast,3.39938992948969,0.698080972452052,2
ca1,ro4,3.40055662576391,0.697977311504518,2
ro4,ca1,3.40055662576394,0.697977311504516,2
li1,ro4,3.40112852715522,0.697926498073955,2
ro4,li1,3.40112852715531,0.697926498073947,2
li1,ll1,3.40274394896789,0.697782967868649,2
ll1,li1,3.40274394896792,0.697782967868646,2
eg3,ca3,3.40338054657211,0.697726406180479,2
ca3,eg3,3.40338054657216,0.697726406180474,2
ve3,lm1,3.40362715419094,0.697704495097019,2
lm1,ve3,3.403627154191,0.697704495097013,2
lm2,por,3.40554255958337,0.697534311354876,2
por,lm2,3.40554255958337,0.697534311354876,2
eg4,src,3.40834388677595,0.697285413473266,2
src,eg4,3.40834388677598,0.697285413473263,2
eg2,ro1,3.41354809489442,0.69682301965523,2
ro1,eg2,3.41354809489447,0.696823019655226,2
qbb,itg,3.41379847671892,0.69680077323365,2
itg,qbb,3.413798476719,0.696800773233643,2
sc1,ro1,3.41393709398082,0.696788457091882,2
ro1,sc1,3.41393709398086,0.696788457091878,2
ve2,ro4,3.41481019935598,0.696710881691595,2
ro4,ve2,3.41481019935603,0.69671088169159,2
glg,eg2,3.41779533873295,0.69644565209999,2
eg2,glg,3.41779533873299,0.696445652099987,2
por,itf,3.42395793297799,0.695898105688106,2
itf,por,3.42395793297805,0.695898105688101,2
src,itf,3.42508836729936,0.695797666614572,2
itf,src,3.42508836729938,0.69579766661457,2
itf,li2,3.42521003307272,0.695786856612322,2
li2,itf,3.42521003307274,0.695786856612321,2
itg,ca3,3.43025836344703,0.69533831252966,2
ca3,itg,3.43025836344716,0.695338312529649,2
itg,ll1,3.43101107053585,0.695271434515419,2
ll1,itg,3.43101107053592,0.695271434515413,2
itg,ca5,3.43354736277443,0.695046084985739,2
ca5,itg,3.43354736277446,0.695046084985737,2
eg1,ca1,3.4344117245847,0.69496928645107,2
ca1,eg1,3.43441172458486,0.694969286451055,2
ca5,eg4,3.43441426114284,0.694969061077915,2
eg4,ca5,3.43441426114287,0.694969061077912,2
li3,sc4,3.43459592911193,0.694952919881419,2
sc4,li3,3.43459592911195,0.694952919881418,2
ca1,eg2,3.43625453534112,0.694805552741314,2
eg2,ca1,3.43625453534112,0.694805552741314,2
li2,ca1,3.43745062553875,0.694699280144099,2
ca1,li2,3.43745062553878,0.694699280144096,2
lm2,ro1,3.4382268553157,0.694630312139348,2
ro1,lm2,3.43822685531576,0.694630312139343,2
glg,eg3,3.4386549712353,0.694592274045921,2
eg3,glg,3.43865497123532,0.694592274045919,2
li1,ca1,3.43866711088721,0.69459119543802,2
ca1,li1,3.43866711088724,0.694591195438017,2
ca6,eg3,3.43876979027298,0.69458207237604,2
eg3,ca6,3.438769790273,0.694582072376039,2
eg1,lm2,3.4392288394141,0.694541285866316,2
lm2,eg1,3.43922883941414,0.694541285866313,2
fur,ito,3.44041073834377,0.69443627416306,2
ito,fur,3.44041073834377,0.69443627416306,2
ca4,ve1,3.44258280985289,0.694243285640064,2
ve1,ca4,3.44258280985289,0.694243285640064,2
ca4,ve3,3.44276760196231,0.694226866863744,2
ve3,ca4,3.44276760196231,0.694226866863744,2
pr1,ca4,3.44283865823081,0.694220553515289,2
ca4,pr1,3.44283865823083,0.694220553515287,2
ll1,pm4,3.44345937317929,0.694165403000858,2
pm2,lm2,3.44610205977731,0.69393060033384,2
lm2,pm2,3.44610205977733,0.693930600333839,2
li2,sc1,3.44634339321561,0.693909157861246,2
sc1,li2,3.44634339321561,0.693909157861246,2
ca5,eg3,3.44837714766294,0.693728458807242,2
eg3,ca5,3.44837714766297,0.693728458807239,2
ll2,eg4,3.44898262765016,0.693674661918904,2
eg4,ll2,3.44898262765018,0.693674661918903,2
lat,sc3,3.45011925319854,0.693573672754938,2
sc3,lat,3.45011925319856,0.693573672754936,2
itg,ca2,3.45124272723241,0.69347385210285,2
ca2,itg,3.45124272723244,0.693473852102848,2
li1,glg,3.45309846911489,0.693308969462726,2
glg,li1,3.45309846911494,0.693308969462722,2
ca1,fur,3.4563898034619,0.693016534452346,2
fur,ca1,3.45638980346193,0.693016534452343,2
ve1,lm1,3.45915159491538,0.692771149320598,2
lm1,ve1,3.45915159491544,0.692771149320593,2
sc4,li1,3.46068453672408,0.692634947462484,2
li1,sc4,3.4606845367241,0.692634947462482,2
sc4,ro1,3.460832725731,0.692621780871306,2
ro1,sc4,3.4608327257311,0.692621780871297,2
pm4,ro4,3.46093085659286,0.692613061945611,2
ca5,pr1,3.46168970183948,0.692545638556136,2
pr1,ca5,3.46168970183948,0.692545638556136,2
sc1,sro,3.46207857041465,0.692511087588708,2
sro,sc1,3.46207857041467,0.692511087588707,2
pm1,lm2,3.46324064453781,0.692407837319231,2
lm2,pm1,3.46324064453783,0.692407837319229,2
