L1,L2,Score
ro2,pm2,3.86866769945528
pm2,ro2,3.86866769945528
pm1,nea,3.86954295089722
nea,pm1,3.86954295089722
ro2,ito,3.8715685843369
ito,ro2,3.8715685843369
pm4,glg,3.87180676651333
glg,pm4,3.87180676651333
nea,ca3,3.87188941933899
ca3,nea,3.87188941933899
fro,fra,3.87219016760046
fra,fro,3.87219016760046
pm3,dlm,3.87311660034608
dlm,pm3,3.87311660034608
itf,ca2,3.87461587335846
ca2,itf,3.87461587335846
fur,ca1,3.87662360437319
ca1,fur,3.87662360437319
pm3,ca6,3.88235679080096
ca6,pm3,3.88235679080096
ve1,por,3.88522616785852
por,ve1,3.88522616785852
eg4,dlm,3.89164348438663
dlm,eg4,3.89164348438663
lm1,ll1,3.89914975008623
ll1,lm1,3.89914975008623
ll2,fro,3.89949516082829
fro,ll2,3.89949516082829
pm1,ll1,3.90132803135875
ll1,pm1,3.90132803135875
ro4,pr1,3.90620737922007
pr1,ro4,3.90620737922007
li1,ca2,3.90653384950832
ca2,li1,3.90653384950832
ron,ito,3.90664536031577
ito,ron,3.90664536031577
itf,ca6,3.90881850785279
ca6,itf,3.90881850785279
ro3,lm2,3.90959796820603
lm2,ro3,3.90959796820603
sc4,ca5,3.91077468333771
ca5,sc4,3.91077468333771
ro4,pm3,3.91310571382147
pm3,ro4,3.91310571382147
ro3,fur,3.91440426490934
fur,ro3,3.91440426490934
fur,ca2,3.91558907877567
ca2,fur,3.91558907877567
pm5,ca2,3.91705466532553
ca2,pm5,3.91705466532553
spa,ca1,3.92156794260588
ca1,spa,3.92156794260588
ro3,eg4,3.92187674476972
eg4,ro3,3.92187674476972
lat,glg,3.92240465367162
glg,lat,3.92240465367162
pm4,ca2,3.92389641881747
ca2,pm4,3.92389641881747
ro1,itg,3.92943750233453
itg,ro1,3.92943750233453
sc3,por,3.93041637509955
por,sc3,3.93041637509955
ita,fro,3.93055735884377
fro,ita,3.93055735884377
sc4,lat,3.93448193179693
lat,sc4,3.93448193179693
ro1,pm5,3.93847734839625
pm5,ro1,3.93847734839625
sc2,ll2,3.94122598240589
ll2,sc2,3.94122598240589
itg,ca1,3.94277846893325
ca1,itg,3.94277846893325
eg1,ca4,3.94572245143789
ca4,eg1,3.94572245143789
sc2,ca6,3.946232869267
ca6,sc2,3.946232869267
pm4,dlm,3.94685933796068
dlm,pm4,3.94685933796068
li1,ca4,3.948614760978
ca4,li1,3.948614760978
ro1,fur,3.95169606403819
fur,ro1,3.95169606403819
sc3,ca4,3.95609809323197
ca4,sc3,3.95609809323197
ve2,por,3.95990521917324
por,ve2,3.95990521917324
eg1,ca5,3.96069791240424
ca5,eg1,3.96069791240424
ro3,pm3,3.96418365828407
pm3,ro3,3.96418365828407
pm5,nea,3.96826894423413
nea,pm5,3.96826894423413
ito,fro,3.96838831699703
fro,ito,3.96838831699703
ve3,fro,3.96923106697994
fro,ve3,3.96923106697994
ita,ca1,3.97124914802774
ca1,ita,3.97124914802774
ro1,li3,3.9713179688111
li3,ro1,3.9713179688111
pm2,dlm,3.97302888419258
dlm,pm2,3.97302888419258
por,ca5,3.97334463948769
ca5,por,3.97334463948769
pm3,ca5,3.97513370936486
ca5,pm3,3.97513370936486
pr1,eg4,3.97892815357612
eg4,pr1,3.97892815357612
spa,sc1,3.98031137140301
sc1,spa,3.98031137140301
spa,itf,3.98098912959867
itf,spa,3.98098912959867
pm5,ca4,3.9836880580475
ca4,pm5,3.9836880580475
eg3,dlm,3.98468816939959
dlm,eg3,3.98468816939959
pr1,ll2,3.98481922434697
ll2,pr1,3.98481922434697
fro,ca1,3.98650860670693
ca1,fro,3.98650860670693
ro3,ll1,3.9890099653587
ll1,ro3,3.9890099653587
pr1,eg2,3.98921732668506
eg2,pr1,3.98921732668506
ll1,ita,3.99125300165309
ita,ll1,3.99125300165309
ro4,lm2,3.9975404068895
lm2,ro4,3.9975404068895
pr1,lm2,3.99814469454782
lm2,pr1,3.99814469454782
ro1,pm1,4.00969845914553
pm1,ro1,4.00969845914553
ll1,ito,4.01079929952386
ito,ll1,4.01079929952386
fro,ca4,4.01294447481482
ca4,fro,4.01294447481482
sc1,glg,4.01424129821598
glg,sc1,4.01424129821598
qbb,itg,4.01500085264511
itg,qbb,4.01500085264511
ve2,ro3,4.01792705076109
ro3,ve2,4.01792705076109
itf,ca5,4.02041238708676
ca5,itf,4.02041238708676
por,ca6,4.02164400037297
ca6,por,4.02164400037297
sc1,pm1,4.02223825806878
pm1,sc1,4.02223825806878
src,spa,4.024573779888
spa,src,4.024573779888
ro4,pm2,4.02476391416826
pm2,ro4,4.02476391416826
ve3,ro2,4.02541641274943
ro2,ve3,4.02541641274943
eg4,ca3,4.02572028938594
ca3,eg4,4.02572028938594
ro4,ll1,4.02816444358857
ll1,ro4,4.02816444358857
sc1,lat,4.02819191979193
lat,sc1,4.02819191979193
itf,ca4,4.02987972874189
ca4,itf,4.02987972874189
nea,fur,4.0310116087096
fur,nea,4.0310116087096
ro2,pm1,4.03281960179384
pm1,ro2,4.03281960179384
sc2,ast,4.03338366688458
ast,sc2,4.03338366688458
pm5,ll1,4.033656229921
ll1,pm5,4.033656229921
pm5,ca5,4.03400854200769
ca5,pm5,4.03400854200769
lm1,ca5,4.0400990066964
ca5,lm1,4.0400990066964
ro2,ll1,4.04066548792216
ll1,ro2,4.04066548792216
sc3,ca6,4.04176707545844
ca6,sc3,4.04176707545844
ito,ca1,4.04752842700667
ca1,ito,4.04752842700667
spa,ll2,4.05009256193868
ll2,spa,4.05009256193868
ro3,eg3,4.05044558034905
eg3,ro3,4.05044558034905
por,ca4,4.05575081072379
ca4,por,4.05575081072379
por,ito,4.06022208248604
ito,por,4.06022208248604
ro2,lm2,4.06267466276497
lm2,ro2,4.06267466276497
ro4,pm1,4.06311425109426
pm1,ro4,4.06311425109426
sc2,ca5,4.06690974292885
ca5,sc2,4.06690974292885
pr1,itg,4.06761051061547
itg,pr1,4.06761051061547
pr1,eg3,4.07092786995204
eg3,pr1,4.07092786995204
ro2,eg2,4.07104705455224
eg2,ro2,4.07104705455224
pm4,ca4,4.0726482339909
ca4,pm4,4.0726482339909
ro3,eg2,4.07328238307503
eg2,ro3,4.07328238307503
ro3,pm2,4.07603051046036
pm2,ro3,4.07603051046036
spa,sc3,4.08172882029246
sc3,spa,4.08172882029246
ll1,li1,4.08374791765225
li1,ll1,4.08374791765225
sc3,lm2,4.08592031353205
lm2,sc3,4.08592031353205
sc4,ast,4.08692347766766
ast,sc4,4.08692347766766
nea,li3,4.09208543050859
li3,nea,4.09208543050859
sc4,pm2,4.09393348079438
pm2,sc4,4.09393348079438
sc4,pm1,4.09416928078218
pm1,sc4,4.09416928078218
pr1,pm5,4.09658207587894
pm5,pr1,4.09658207587894
sc2,qbb,4.10631086122236
qbb,sc2,4.10631086122236
src,nea,4.10711472528755
nea,src,4.10711472528755
sc4,lm2,4.1095603175192
lm2,sc4,4.1095603175192
itf,ast,4.11061305075938
ast,itf,4.11061305075938
fro,ca5,4.1139723076485
ca5,fro,4.1139723076485
ro1,pm4,4.11441223565004
pm4,ro1,4.11441223565004
li1,ca5,4.12914932196904
ca5,li1,4.12914932196904
eg2,ca1,4.13066486789792
ca1,eg2,4.13066486789792
pr1,fro,4.13108605198407
fro,pr1,4.13108605198407
ve2,dlm,4.13142321168529
dlm,ve2,4.13142321168529
ro1,pr1,4.13463941847495
pr1,ro1,4.13463941847495
sc4,eg1,4.14601190900304
eg1,sc4,4.14601190900304
ro2,eg3,4.14704963639789
eg3,ro2,4.14704963639789
sc2,fur,4.14866197302932
fur,sc2,4.14866197302932
lat,itg,4.14919719534666
itg,lat,4.14919719534666
fur,ast,4.15059289022738
ast,fur,4.15059289022738
ro1,li1,4.15633262605033
li1,ro1,4.15633262605033
src,ast,4.1590160773397
ast,src,4.1590160773397
li3,glg,4.16062253016149
glg,li3,4.16062253016149
ro1,ca1,4.1622207100423
ca1,ro1,4.1622207100423
pm4,ca6,4.16357630537933
ca6,pm4,4.16357630537933
ve3,por,4.17937036169402
por,ve3,4.17937036169402
sc3,ca5,4.18083176678605
ca5,sc3,4.18083176678605
eg4,ca1,4.18294693701682
ca1,eg4,4.18294693701682
por,ita,4.18748715423651
ita,por,4.18748715423651
ro4,ita,4.19150288507893
ita,ro4,4.19150288507893
fur,ca4,4.19160291091821
ca4,fur,4.19160291091821
sc1,pm2,4.19515525923683
pm2,sc1,4.19515525923683
lm1,ito,4.19595000186547
ito,lm1,4.19595000186547
ve2,ro1,4.19729440118984
ro1,ve2,4.19729440118984
li2,ast,4.19802986826308
ast,li2,4.19802986826308
ve2,ro4,4.20557426579687
ro4,ve2,4.20557426579687
nea,eg1,4.20966177361572
eg1,nea,4.20966177361572
ro4,ito,4.20977552523793
ito,ro4,4.20977552523793
ve3,ro1,4.21041949125654
ro1,ve3,4.21041949125654
eg3,ca3,4.21359922697224
ca3,eg3,4.21359922697224
ruq,ruo,4.21412698859205
ruo,ruq,4.21412698859205
ro1,lm2,4.21939849212714
lm2,ro1,4.21939849212714
ll2,glg,4.21981410183821
glg,ll2,4.21981410183821
ro3,fro,4.22036558330693
fro,ro3,4.22036558330693
ro1,ito,4.22232962818973
ito,ro1,4.22232962818973
ve3,ca1,4.22737970993631
ca1,ve3,4.22737970993631
pr1,ca3,4.22831983961448
ca3,pr1,4.22831983961448
ve3,ro3,4.23090517335539
ro3,ve3,4.23090517335539
ro1,ita,4.23128713487627
ita,ro1,4.23128713487627
src,li2,4.23247743665909
li2,src,4.23247743665909
spa,eg4,4.2332386370657
eg4,spa,4.2332386370657
ro4,ca1,4.23592106372812
ca1,ro4,4.23592106372812
li3,fur,4.23950016352909
fur,li3,4.23950016352909
fur,ca5,4.24728292305804
ca5,fur,4.24728292305804
pm4,ca5,4.25712208479821
ca5,pm4,4.25712208479821
ve1,ca1,4.26995480399595
ca1,ve1,4.26995480399595
sro,itg,4.27138316833236
itg,sro,4.27138316833236
ve2,ca1,4.27901562334183
ca1,ve2,4.27901562334183
sc4,pm5,4.29176880487952
pm5,sc4,4.29176880487952
itg,dlm,4.29184425899421
dlm,itg,4.29184425899421
pm2,nea,4.29438047249746
nea,pm2,4.29438047249746
src,lat,4.29973364242291
lat,src,4.29973364242291
ll2,li3,4.30492304166267
li3,ll2,4.30492304166267
pr1,fra,4.32195262437001
fra,pr1,4.32195262437001
sro,ito,4.32225176886267
ito,sro,4.32225176886267
pr1,pm2,4.32437697387763
pm2,pr1,4.32437697387763
ll2,ca5,4.32496515400155
ca5,ll2,4.32496515400155
ll2,ca4,4.32720573139525
ca4,ll2,4.32720573139525
ll1,eg4,4.32810781658232
eg4,ll1,4.32810781658232
ro1,pm2,4.32937609886634
pm2,ro1,4.32937609886634
ll1,eg3,4.33023545895964
eg3,ll1,4.33023545895964
eg2,dlm,4.33191277351549
dlm,eg2,4.33191277351549
fur,ca6,4.3335369965509
ca6,fur,4.3335369965509
eg2,ca2,4.33802067534385
ca2,eg2,4.33802067534385
pr1,pm1,4.34189466167889
pm1,pr1,4.34189466167889
itf,glg,4.34791245435087
glg,itf,4.34791245435087
ro1,pm3,4.34918823332088
pm3,ro1,4.34918823332088
sc3,qbb,4.35639701992886
qbb,sc3,4.35639701992886
ll2,ca6,4.35712376146129
ca6,ll2,4.35712376146129
ro3,ll2,4.36748087529838
ll2,ro3,4.36748087529838
pm3,nea,4.36807924679224
nea,pm3,4.36807924679224
spa,eg2,4.37177716898634
eg2,spa,4.37177716898634
ve3,ll1,4.3720488571864
ll1,ve3,4.3720488571864
pr1,ca1,4.3729746237257
ca1,pr1,4.3729746237257
li2,glg,4.37555871592374
glg,li2,4.37555871592374
ro2,ll2,4.38150613075487
ll2,ro2,4.38150613075487
spa,ca3,4.38156211022036
ca3,spa,4.38156211022036
sc4,pm3,4.38409382130968
pm3,sc4,4.38409382130968
sc1,ast,4.38426892669939
ast,sc1,4.38426892669939
pr1,ito,4.38499076431272
ito,pr1,4.38499076431272
nea,li2,4.38754161793787
li2,nea,4.38754161793787
sc2,eg1,4.39617164594403
eg1,sc2,4.39617164594403
sc1,pm4,4.39637351214769
pm4,sc1,4.39637351214769
sc1,pm3,4.40063810704739
pm3,sc1,4.40063810704739
win,pcd,4.40181133822977
pcd,win,4.40181133822977
sc2,lat,4.40360341532908
lat,sc2,4.40360341532908
sc3,ast,4.40400824652758
ast,sc3,4.40400824652758
nea,li1,4.40505503952571
li1,nea,4.40505503952571
eg3,ca1,4.40536906175803
ca1,eg3,4.40536906175803
sc2,pm1,4.40747036940688
pm1,sc2,4.40747036940688
sc3,ll2,4.40818424791144
ll2,sc3,4.40818424791144
ro4,eg4,4.40928535475741
eg4,ro4,4.40928535475741
pr2,fra,4.41301885460564
fra,pr2,4.41301885460564
ve1,ca2,4.4136442200366
ca2,ve1,4.4136442200366
lm1,ita,4.41585203967824
ita,lm1,4.41585203967824
sro,itf,4.42128051576377
itf,sro,4.42128051576377
pm4,nea,4.42264462215879
nea,pm4,4.42264462215879
ro4,eg2,4.43065053454087
eg2,ro4,4.43065053454087
itg,ca2,4.43401432810075
ca2,itg,4.43401432810075
src,li1,4.44757417009338
li1,src,4.44757417009338
li2,fur,4.45308957069685
fur,li2,4.45308957069685
pm5,ito,4.45991289072517
ito,pm5,4.45991289072517
pr1,glg,4.46210796906527
glg,pr1,4.46210796906527
ro1,eg4,4.46371484460724
eg4,ro1,4.46371484460724
sc2,glg,4.4684823388023
glg,sc2,4.4684823388023
pm1,fur,4.46853507262934
fur,pm1,4.46853507262934
sc3,fur,4.46872073501985
fur,sc3,4.46872073501985
ro2,fro,4.46874734162922
fro,ro2,4.46874734162922
ro4,ll2,4.46890162172591
ll2,ro4,4.46890162172591
pm2,itf,4.46892232098291
itf,pm2,4.46892232098291
lm2,ito,4.46894694624974
ito,lm2,4.46894694624974
ve3,ro4,4.47117224503761
ro4,ve3,4.47117224503761
src,eg4,4.47419395515021
eg4,src,4.47419395515021
pm3,ll1,4.47706381615016
ll1,pm3,4.47706381615016
sc4,pm4,4.47943779479764
pm4,sc4,4.47943779479764
eg3,ca2,4.48219673480954
ca2,eg3,4.48219673480954
lm1,fur,4.48910961226106
fur,lm1,4.48910961226106
li1,ast,4.48955816032702
ast,li1,4.48955816032702
pr1,li1,4.49416558210314
li1,pr1,4.49416558210314
spa,eg3,4.49845387734612
eg3,spa,4.49845387734612
lm1,ll2,4.49860572386501
ll2,lm1,4.49860572386501
sc4,glg,4.49943116523993
glg,sc4,4.49943116523993
ve3,pr1,4.50009919110764
pr1,ve3,4.50009919110764
lm1,itf,4.5012554558808
itf,lm1,4.5012554558808
glg,ca1,4.50732155447438
ca1,glg,4.50732155447438
eg4,ca2,4.51454118774664
ca2,eg4,4.51454118774664
pr1,fur,4.51898447615172
fur,pr1,4.51898447615172
ve3,ca2,4.52253770890638
ca2,ve3,4.52253770890638
sc2,pm5,4.53094009750131
pm5,sc2,4.53094009750131
pr1,pm3,4.53732402308865
pm3,pr1,4.53732402308865
eg4,ast,4.53811413512921
ast,eg4,4.53811413512921
ll2,ast,4.53883548575071
ast,ll2,4.53883548575071
ll1,eg2,4.54292790178358
eg2,ll1,4.54292790178358
ron,ita,4.54861051873703
ita,ron,4.54861051873703
pm2,ll1,4.55174973583219
ll1,pm2,4.55174973583219
ro3,pm1,4.55386585250883
pm1,ro3,4.55386585250883
eg2,ast,4.56118909885038
ast,eg2,4.56118909885038
sc3,pm5,4.56782386367991
pm5,sc3,4.56782386367991
itf,fur,4.56864462109631
fur,itf,4.56864462109631
ita,ca2,4.57255741673119
ca2,ita,4.57255741673119
ito,ca2,4.58048358656959
ca2,ito,4.58048358656959
src,qbb,4.58698249658324
qbb,src,4.58698249658324
sro,ita,4.58779568874917
ita,sro,4.58779568874917
ve2,ca2,4.59122081107029
ca2,ve2,4.59122081107029
ro1,eg3,4.59319662288374
eg3,ro1,4.59319662288374
lm2,ll1,4.6123690486044
ll1,lm2,4.6123690486044
pm1,ito,4.61729097828775
ito,pm1,4.61729097828775
pr1,pm4,4.61793966871106
pm4,pr1,4.61793966871106
pr1,ita,4.63218811662596
ita,pr1,4.63218811662596
src,eg2,4.64307043090083
eg2,src,4.64307043090083
ve2,ll1,4.64544256240932
ll1,ve2,4.64544256240932
src,eg3,4.65020140268291
eg3,src,4.65020140268291
pm1,itf,4.65416330439419
itf,pm1,4.65416330439419
src,glg,4.65431283857297
glg,src,4.65431283857297
ito,dlm,4.65691259130709
dlm,ito,4.65691259130709
eg3,ast,4.65994643541878
ast,eg3,4.65994643541878
ro4,eg3,4.66799574218207
eg3,ro4,4.66799574218207
pm4,itf,4.67071818051509
itf,pm4,4.67071818051509
pm5,ll2,4.67254216112175
ll2,pm5,4.67254216112175
win,fra,4.67254742191792
fra,win,4.67254742191792
pm5,itf,4.67478139510866
itf,pm5,4.67478139510866
pr1,ast,4.67550691607142
ast,pr1,4.67550691607142
pm1,ll2,4.68014312401284
ll2,pm1,4.68014312401284
sc3,eg1,4.68144882472077
eg1,sc3,4.68144882472077
ll2,itf,4.68231947605846
itf,ll2,4.68231947605846
lm2,fur,4.68380760539758
fur,lm2,4.68380760539758
pm4,ll1,4.69162988655529
ll1,pm4,4.69162988655529
pm3,itf,4.69689995158991
itf,pm3,4.69689995158991
ve2,pr1,4.6999220568855
pr1,ve2,4.6999220568855
sc3,lat,4.7008880487248
lat,sc3,4.7008880487248
pr1,ca2,4.7121117810593
ca2,pr1,4.7121117810593
fur,dlm,4.71217438372225
dlm,fur,4.71217438372225
ll2,eg1,4.71452229901611
eg1,ll2,4.71452229901611
pm5,fur,4.71683616333255
fur,pm5,4.71683616333255
sc1,li2,4.71688781037373
li2,sc1,4.71688781037373
ro1,ll1,4.71798337419881
ll1,ro1,4.71798337419881
li1,glg,4.73099387399449
glg,li1,4.73099387399449
nea,eg4,4.736267517054
eg4,nea,4.736267517054
itg,ca6,4.74633055322957
ca6,itg,4.74633055322957
ve3,dlm,4.77659537185769
dlm,ve3,4.77659537185769
ve1,nea,4.77945268386477
nea,ve1,4.77945268386477
fur,eg1,4.78000471255236
eg1,fur,4.78000471255236
li1,fur,4.78176521544027
fur,li1,4.78176521544027
li3,ito,4.7874215233817
ito,li3,4.7874215233817
ro1,eg2,4.79367907402751
eg2,ro1,4.79367907402751
sc3,pm1,4.81186799724703
pm1,sc3,4.81186799724703
sc1,li3,4.81562101967607
li3,sc1,4.81562101967607
pr1,ca5,4.81687377959401
ca5,pr1,4.81687377959401
itg,ca5,4.82752957857589
ca5,itg,4.82752957857589
ll2,li1,4.82763817178079
li1,ll2,4.82763817178079
pr1,ca4,4.831870971692
ca4,pr1,4.831870971692
ito,fur,4.8380369766168
fur,ito,4.8380369766168
ve1,ca6,4.83903682504716
ca6,ve1,4.83903682504716
ca2,ast,4.85233099323685
ast,ca2,4.85233099323685
sc2,pm2,4.86274755155567
pm2,sc2,4.86274755155567
ve1,ca4,4.86511491543385
ca4,ve1,4.86511491543385
pm2,fur,4.8844335525282
fur,pm2,4.8844335525282
pm3,fur,4.8870835575669
fur,pm3,4.8870835575669
sc2,pm3,4.90461957757582
pm3,sc2,4.90461957757582
sc1,eg3,4.91318184264482
eg3,sc1,4.91318184264482
sc3,glg,4.92029802441323
glg,sc3,4.92029802441323
sc1,li1,4.93326307453072
li1,sc1,4.93326307453072
li3,eg1,4.93350767647124
eg1,li3,4.93350767647124
pm1,eg1,4.94224787754827
eg1,pm1,4.94224787754827
pr1,ca6,4.94371077726983
ca6,pr1,4.94371077726983
nea,ca1,4.95304265805179
ca1,nea,4.95304265805179
qbb,ita,4.95919740575234
ita,qbb,4.95919740575234
ve2,src,4.9659921962778
src,ve2,4.9659921962778
ve2,spa,4.96646468055384
spa,ve2,4.96646468055384
ita,ca6,4.96678889881479
ca6,ita,4.96678889881479
spa,itg,4.97121784990639
itg,spa,4.97121784990639
sc1,eg4,4.97154609345734
eg4,sc1,4.97154609345734
sc2,pm4,4.9775124273713
pm4,sc2,4.9775124273713
lm2,ita,4.98273013354895
ita,lm2,4.98273013354895
ll2,li2,4.98516990864653
li2,ll2,4.98516990864653
ve2,sc1,4.98627896567361
sc1,ve2,4.98627896567361
ve1,src,4.99610556313393
src,ve1,4.99610556313393
ve1,lm2,5.0229223934055
lm2,ve1,5.0229223934055
pm4,fur,5.02528635342377
fur,pm4,5.02528635342377
sc3,pm2,5.02826742771664
pm2,sc3,5.02826742771664
glg,eg4,5.03079682242695
eg4,glg,5.03079682242695
ito,ca6,5.03450491246658
ca6,ito,5.03450491246658
ve3,src,5.03767836035338
src,ve3,5.03767836035338
ita,ca5,5.04347238286208
ca5,ita,5.04347238286208
li3,itf,5.06609970598634
itf,li3,5.06609970598634
ve3,spa,5.0741965970534
spa,ve3,5.0741965970534
ve2,nea,5.08120714267991
nea,ve2,5.08120714267991
itg,fur,5.08741435997634
fur,itg,5.08741435997634
nea,eg3,5.10075113020802
eg3,nea,5.10075113020802
ve1,ca5,5.10094856016262
ca5,ve1,5.10094856016262
pm2,ito,5.11239668048792
ito,pm2,5.11239668048792
li3,ita,5.12474800751365
ita,li3,5.12474800751365
pm3,ll2,5.12483615572891
ll2,pm3,5.12483615572891
ito,ca4,5.12774322341035
ca4,ito,5.12774322341035
lm2,eg1,5.12844562642668
eg1,lm2,5.12844562642668
pm2,ll2,5.12951526582381
ll2,pm2,5.12951526582381
lm2,itg,5.13195006398677
itg,lm2,5.13195006398677
itg,ca4,5.14155279554203
ca4,itg,5.14155279554203
ro4,fro,5.14329398082606
fro,ro4,5.14329398082606
glg,ca2,5.14438585080919
ca2,glg,5.14438585080919
lm1,itg,5.15809327891842
itg,lm1,5.15809327891842
ve1,spa,5.16050791621862
spa,ve1,5.16050791621862
ro1,ll2,5.16280569296189
ll2,ro1,5.16280569296189
lm2,itf,5.1648136395479
itf,lm2,5.1648136395479
eg4,ca6,5.16552147786479
ca6,eg4,5.16552147786479
sc3,pm3,5.16588553728587
pm3,sc3,5.16588553728587
qbb,ito,5.1672070066066
ito,qbb,5.1672070066066
ita,fur,5.16840726389094
fur,ita,5.16840726389094
lm1,li2,5.17480268212856
li2,lm1,5.17480268212856
spa,por,5.18360502684294
por,spa,5.18360502684294
glg,eg2,5.18901777838454
eg2,glg,5.18901777838454
lat,ito,5.19062404614243
ito,lat,5.19062404614243
ve1,fur,5.19502605339666
fur,ve1,5.19502605339666
eg2,ca6,5.19743387531852
ca6,eg2,5.19743387531852
ito,ca5,5.19933838583634
ca5,ito,5.19933838583634
eg3,ca6,5.20942644322748
ca6,eg3,5.20942644322748
sc3,pm4,5.2333628313063
pm4,sc3,5.2333628313063
fur,eg4,5.24333729607024
eg4,fur,5.24333729607024
sc4,li2,5.24989911437332
li2,sc4,5.24989911437332
pm5,ita,5.25494105606328
ita,pm5,5.25494105606328
itg,ast,5.26001380950749
ast,itg,5.26001380950749
ita,ca4,5.26163030542681
ca4,ita,5.26163030542681
pm1,itg,5.27226891554472
itg,pm1,5.27226891554472
glg,eg3,5.27340198391827
eg3,glg,5.27340198391827
eg3,ca4,5.27462293555975
ca4,eg3,5.27462293555975
ve1,ast,5.2755523930825
ast,ve1,5.2755523930825
eg2,ca4,5.28648455676605
ca4,eg2,5.28648455676605
ve3,ca6,5.28650772228476
ca6,ve3,5.28650772228476
lm1,eg1,5.29332962344291
eg1,lm1,5.29332962344291
pm4,ll2,5.31302103422672
ll2,pm4,5.31302103422672
sc4,li1,5.31858876094834
li1,sc4,5.31858876094834
ve3,ca4,5.32048829898169
ca4,ve3,5.32048829898169
ve2,ca6,5.32835275665912
ca6,ve2,5.32835275665912
lat,ita,5.33257141471555
ita,lat,5.33257141471555
ita,dlm,5.33843839098132
dlm,ita,5.33843839098132
sc4,li3,5.3407802871931
li3,sc4,5.3407802871931
eg4,ca4,5.34268047133782
ca4,eg4,5.34268047133782
pm1,ita,5.34612498851678
ita,pm1,5.34612498851678
sc4,eg3,5.35196456169205
eg3,sc4,5.35196456169205
itg,glg,5.35226610978452
glg,itg,5.35226610978452
itf,eg1,5.35573961190139
eg1,itf,5.35573961190139
sc2,eg4,5.35810244619065
eg4,sc2,5.35810244619065
ve3,ast,5.35882322751341
ast,ve3,5.35882322751341
lm2,li2,5.35935500778433
li2,lm2,5.35935500778433
ve3,nea,5.36330516790072
nea,ve3,5.36330516790072
lm2,ll2,5.37971329262045
ll2,lm2,5.37971329262045
pm2,itg,5.38062091902389
itg,pm2,5.38062091902389
eg3,ca5,5.38372942935837
ca5,eg3,5.38372942935837
ve2,ca4,5.38517247097891
ca4,ve2,5.38517247097891
sc1,eg2,5.387741401455
eg2,sc1,5.387741401455
ll2,itg,5.38804231430586
itg,ll2,5.38804231430586
li3,itg,5.39001749420044
itg,li3,5.39001749420044
li3,eg4,5.39551927375979
eg4,li3,5.39551927375979
eg2,ca5,5.40418355997418
ca5,eg2,5.40418355997418
li2,eg2,5.41474095243993
eg2,li2,5.41474095243993
ve1,ll2,5.41920885614915
ll2,ve1,5.41920885614915
nea,eg2,5.42076584979609
eg2,nea,5.42076584979609
eg4,ca5,5.42196797769802
ca5,eg4,5.42196797769802
pm3,ito,5.42818718869225
ito,pm3,5.42818718869225
ro1,fro,5.43526350822541
fro,ro1,5.43526350822541
pm5,itg,5.43986313648956
itg,pm5,5.43986313648956
sc4,eg4,5.44233856680832
eg4,sc4,5.44233856680832
src,sc1,5.45772282012999
sc1,src,5.45772282012999
li1,eg1,5.46058563598091
eg1,li1,5.46058563598091
sro,sc1,5.47137127072292
sc1,sro,5.47137127072292
sro,sc2,5.47268115181984
sc2,sro,5.47268115181984
pm4,ito,5.48252393771014
ito,pm4,5.48252393771014
lm1,li3,5.48966390156699
li3,lm1,5.48966390156699
ve3,ca5,5.49518249770461
ca5,ve3,5.49518249770461
pm3,itg,5.49809227230026
itg,pm3,5.49809227230026
pm1,lm1,5.50085840731389
lm1,pm1,5.50085840731389
li2,eg1,5.52619779545869
eg1,li2,5.52619779545869
sro,sc4,5.53056698213079
sc4,sro,5.53056698213079
fur,eg3,5.53137454970448
eg3,fur,5.53137454970448
por,ast,5.53981893715852
ast,por,5.53981893715852
pcd,fra,5.54099281513324
fra,pcd,5.54099281513324
itf,eg4,5.55087656435614
eg4,itf,5.55087656435614
ve1,lm1,5.55154302914308
lm1,ve1,5.55154302914308
ll1,fur,5.55759442263422
fur,ll1,5.55759442263422
ve2,ca5,5.58108441155852
ca5,ve2,5.58108441155852
ve1,sc1,5.58623231288544
sc1,ve1,5.58623231288544
sc2,eg3,5.59223082609968
eg3,sc2,5.59223082609968
sro,sc3,5.59270020462372
sc3,sro,5.59270020462372
sc4,eg2,5.59576479950189
eg2,sc4,5.59576479950189
fur,eg2,5.59744196339772
eg2,fur,5.59744196339772
ll2,fur,5.59951354746588
fur,ll2,5.59951354746588
ve2,ast,5.60405726939533
ast,ve2,5.60405726939533
ll2,eg4,5.60516280952132
eg4,ll2,5.60516280952132
li2,eg4,5.60698237401589
eg4,li2,5.60698237401589
ve3,sc1,5.62263959691707
sc1,ve3,5.62263959691707
sc2,li2,5.6266303412173
li2,sc2,5.6266303412173
ve2,sc2,5.62707273832718
sc2,ve2,5.62707273832718
ll2,ito,5.62766850363902
ito,ll2,5.62766850363902
ve1,pm1,5.62769959822047
pm1,ve1,5.62769959822047
pm1,li2,5.6306287468755
li2,pm1,5.6306287468755
li3,eg2,5.64846606736646
eg2,li3,5.64846606736646
sc2,li3,5.65425567174045
li3,sc2,5.65425567174045
pm2,eg1,5.66262644551943
eg1,pm2,5.66262644551943
ito,ast,5.69047696753129
ast,ito,5.69047696753129
pm4,itg,5.69446327273645
itg,pm4,5.69446327273645
ruo,ron,5.70189677660541
ron,ruo,5.70189677660541
pm1,eg2,5.70313015209496
eg2,pm1,5.70313015209496
